"month","route_short_name","route_long_name","route_id","stop_name","on time","late","early"
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KL1267 PLAZA PRIMA",1,0,5
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KL1268 WISMA TEOH CHIN KEE",4,1,0
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KL1272 PEARL POINT",6,1,0
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KL1274 ROZEL",7,0,0
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KL1355 KOMERSIAL TAMAN BUKIT OUG",4,0,1
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KL1356 BUKIT OUG CONDOMINIUM",7,0,0
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KL1357 BUKIT OUG CONDOMINIUM (OPP)",3,1,1
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KL1744 FORTUNA COURT CONDOMINIUM",2,0,3
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KL1745 FORTUNA COURT CONDOMINIUM",7,0,0
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KL2149 TAMAN OUG (UTARA)",7,0,0
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KL2150 PERUMAHAN HUJAN EMAS",7,0,0
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KL2151 TAMAN OUG (SELATAN)",4,0,3
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KL2152 SJKC YOKE NAM",6,0,1
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KL2162 KIARA RESIDENCE 2",4,0,1
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KL2163 BUKIT OUG CONDOMINIUM",5,0,1
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KL2324 LRT AWAN BESAR",5,0,0
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","KOMERSIAL HUJAN EMAS 8",5,0,0
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","PERUMAHAN HUJAN EMAS 1",5,0,0
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","PERUMAHAN HUJAN EMAS 3",7,0,0
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","UNION HEIGHTS CONDO",5,0,0
"2025-06","651","Stesen LRT Muhibbah ~Pearl Point","U6510","UNION HEIGHTS CONDO (OPP)",3,0,4
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","(M) KL1180 BHP",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","(M) KL1184 TAMAN SHANGHAI (SELATAN)",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","(M) KL1226 TAMAN BUKIT INDAH",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","(M) KL1238 PERUMAHAN SRI PETALING",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","(M) KL1242 TAMAN BUKIT INDAH",4,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","(M) KL1277 SCOTT GARDEN/AMBANK",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","(M) KL1280 TAMAN SHANGHAI (SELATAN)",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","COVILLEA CONDOMINIUM",2,0,2
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1179 MAZDA",0,0,2
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1181 SHELL",2,1,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1182 THAM WAH WAN",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1183 AVANTAS RESIDENCE",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1212 PASAR KLANG LAMA",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1213 KUCHAI BUSINESS CENTRE",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1214 TAMAN LIEN HO",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1237 PERUMAHAN SRI PETALING",1,0,2
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1240 PERUMAHAN JALAN PERISA",4,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1241 TAMAN BANDARAYA",2,0,1
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1251 TAMAN GEMBIRA",4,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1252 TAMAN GEMBIRA (UTARA)",4,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1253 TAMAN CONTINENTAL",4,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1254 TAMAN CONTINENTAL (TENGAH)",4,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1255 KOMERSIAL TAMAN CONTINENTAL",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1256 TAMAN GEMBIRA",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1257 KOMERSIAL TAMAN GEMBIRA",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1266 KUCHAI BUSINESS PARK",3,0,1
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1276 VERVE SUITES",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1281 SOUTHBANK RESIDENCE",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1282 3RD MILES SQUARE",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1283 SHELL (OPP)",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1284 WISMA BUDDHIST",2,1,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1288 TAMAN ESPLANADE",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1289 TAMAN ESPLANADE",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1290 ARKED ESPLANAD (OPP)",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1320 ENDAH VILLA CONDOMINIUM",3,1,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1327 SMK SRI PETALING",4,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1328 BANDAR BARU SRI PETALING",4,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1395 SAVILLE RESIDENCE (OPP)",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL149 LRT BKT JALIL",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL151 LRT BKT JALIL",4,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1531 TAMAN CONTINENTAL (UTARA)",4,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1750 THE SCOTT GARDEN",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL1751 TAMAN CONTINENTAL",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL2029 8 PETALING CONDOMINIUM",4,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL2031 KOMERSIAL SRI PETALING",3,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL424 ARKED ESPLANADE",2,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL571 TAMAN ESPLANADE (BARAT)",4,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL572 TAMAN ESPLANADE (TIMUR)",4,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL576 IMU BUKIT JALIL",4,0,0
"2025-06","652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520","KL577 IMU BUKIT JALIL (OPP)",3,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","(M) PJ614 MASJID AL-HUSNA",1,0,8
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","(M) PJ615 SUNWAY PYRAMID",0,0,1
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","(M) SA14 HUB SEKSYEN 2",11,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","(M) SA786 HENTIAN BANDAR SEKSYEN 14",11,0,1
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","(M) SA916 SPG BT 3 KE KL",11,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","BD22 HOTEL GOLDCOURSE",1,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","BD23 SMJKC PIN HWA",10,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","BD24 PUSAT BANDAR KLANG (UTARA)",11,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","BD269 CENTRO KLANG (OPP)",8,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","PJ229 KOMPLEKS 3C (OPP)",9,3,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","PJ294 SUNWAY CLIO (OPP)",1,0,8
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SA11 UNISEL (OPP)",9,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SA12 APARTMENT BAIDURI (OPP)",6,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SA13 UITM PINTU UTAMA (OPP)",2,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SA15 TAMAN TASIK SHAH ALAM",9,0,2
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SA16 KOMPLEKS PKNS (OPP)",11,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SA34 UNISEL",10,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SA37 SHELL/PETRON SEKSYEN 7",10,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SA38 UITM SHAH ALAM (BARAT)",9,1,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SA39 HOSPITAL SHAH ALAM",3,0,8
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SA40 TASIK SEKSYEN 7",9,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SA912 ISTANA KAYANGAN",9,3,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SA914 JEJANTAS PETRON BT 3",11,0,1
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SA928 TOL SG RASAU",3,0,5
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SA929 MARIAMMAN TEMPLE",8,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SA968 SMK SEKYEN 2 (OPP)",11,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SJ2 SIME DARBY HEALTH CARE",12,0,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SJ48 WISMA CONSPLANT",3,9,0
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SJ59 SUBANG PARADE",6,0,5
"2025-06","708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088","SJ60 AEON BIG SUBANG JAYA",12,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","(M) KL2214 PASAR SENI (PLATFORM B1 - B2)",18,1,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","(M) PJ437 LRT ASIA JAYA",13,1,9
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","(M) PJ611 KTM SETIA JAYA (OPP)",19,1,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","(M) SA786 HENTIAN BANDAR SEKSYEN 14",8,0,9
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","(M) SA916 SPG BT 3 KE KL",22,0,1
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","KL1075 SUASANA SENTRAL LOFT",23,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","KL1079 KL SENTRAL",24,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","KL1090 SENTRAL EXHIBITION MALL",23,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","KL1091 PUBLIC BANK (OPP)",21,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","KL1102 MASJID AR-RAHMAN UM",17,0,6
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","KL1110 STADIUM HOKI KL",20,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","KL1111 IPD PANTAI",23,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","KL1112 SK BANGSAR (OPP)",23,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","KL1113 BALAI ISLAM TNB",18,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","KL1114 HQ TNB",18,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","KL1115 APARTMENT PUTRA RIA (OPP)",24,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","KL1117 LRT BANGSAR",24,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","KL1925 JABATAN WARISAN NEGARA",24,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","PJ442 FINAS",20,3,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","PJ443 YAYASAN CANCERLINK",21,1,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","PJ597 PPUM FEDERAL",20,0,3
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","PJ599 HIGHWAY CENTER",2,0,14
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","PJ601 PLAZA SERI SETIA",23,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","PJ605 BT 10/MENTARI COURT (OPP)",11,1,10
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","SA15 TAMAN TASIK SHAH ALAM",11,0,11
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","SA16 KOMPLEKS PKNS (OPP)",19,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","SA19 GRAND BLUEWAVE",20,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","SA23 PUSAT DAGANGAN SHAH ALAM",16,6,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","SA26 PERUMAHAN SEKSYEN 11",16,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","SA27 BULATAN KAYANGAN",22,0,1
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","SA49 LOTUS EXTRA SHAH ALAM",21,0,1
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","SA856 WISMA MBSA",22,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","SA914 JEJANTAS PETRON BT 3",19,0,2
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","SA918 ISOLA RESIDENCE (OPP)",8,1,8
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","SA968 SMK SEKYEN 2 (OPP)",11,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","SHAH ALAM WALK",17,0,0
"2025-06","750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508","VISTA ALAM APARTMENT (OPP)",21,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","(M) PASAR SENI (PLATFORM B3 - B4)",2,0,18
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","(M) PJ437 LRT ASIA JAYA",22,0,5
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","(M) PJ611 KTM SETIA JAYA (OPP)",25,1,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","(M) SA916 SPG BT 3 KE KL",26,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","KL1075 SUASANA SENTRAL LOFT",26,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","KL1079 KL SENTRAL",22,0,3
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","KL1090 SENTRAL EXHIBITION MALL",20,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","KL1091 PUBLIC BANK (OPP)",19,1,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","KL1102 MASJID AR-RAHMAN UM",27,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","KL1110 STADIUM HOKI KL",25,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","KL1111 IPD PANTAI",25,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","KL1112 SK BANGSAR (OPP)",24,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","KL1113 BALAI ISLAM TNB",18,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","KL1114 HQ TNB",25,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","KL1115 APARTMENT PUTRA RIA (OPP)",20,0,6
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","KL1117 LRT BANGSAR",26,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","KL1925 JABATAN WARISAN NEGARA",24,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","PJ442 FINAS",15,1,9
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","PJ443 YAYASAN CANCERLINK",0,2,25
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","PJ597 PPUM FEDERAL",27,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","PJ599 HIGHWAY CENTER",12,0,11
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","PJ601 PLAZA SERI SETIA",24,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","PJ605 BT 10/MENTARI COURT (OPP)",8,5,10
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","SA379 DATARAN OTOMOBIL",23,1,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","SA380 NAZA WAREHOUSE (OPP)",13,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","SA382 PERINDUSTRIAN SEKSYEN 15",19,5,1
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","SA416 TAMAN SRI MUDA SEKSYEN 25",19,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","SA417 MASJID TAMAN SRI MUDA (OPP)",16,1,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","SA418 SEKSYEN 23",21,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","SA422 SEKSYEN 23 (UTARA)",25,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","SA423 SEKSYEN 19 (SELATAN)",22,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","SA914 JEJANTAS PETRON BT 3",24,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","SA918 ISOLA RESIDENCE (OPP)",16,2,3
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","SA936 PERUMAHAN SEKSYEN 18",21,2,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","SA937 SMK SEKSYEN 18",13,0,0
"2025-06","751","Taman Sri Muda ~ Hab Pasar Seni","U7510","SA938 BALAI POLIS SEKSYEN 15",23,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","(M) SA2 BULATAN KAYANGAN",13,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","(M) SA786 HENTIAN BANDAR SEKSYEN 14",3,0,6
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","(M) SA91 SEKSYEN 26 (SELATAN)",12,0,1
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA1 LOTUS EXTRA SHAH ALAM (OPP)",10,2,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA120 TAMAN BUKIT SAGA",9,1,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA121 PROTON HICOM (TIMUR)",10,3,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA122 I-PARC",12,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA124 PROTON HICOM",13,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA125 KG BARU HICOM",13,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA127 TAMAN PERINDUSTRIAN SUBANG UTAMA",11,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA128 TAMAN PERINDUSTRIAN (UTARA)",13,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA18 WISMA PKPS",9,1,1
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA19 GRAND BLUEWAVE",0,0,1
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA24 PUSAT DAGANGAN SHAH ALAM",12,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA3 PERUMAHAN SEKSYEN 11 (OPP)",9,0,2
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA462 SEKSYEN 20 (TIMUR)",0,0,11
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA464 SEKSYEN 20 (UTARA)",10,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA51 FLAT PROTON (BARAT)",11,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA77 TAMAN ALAM MEGAH (SELATAN)",13,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA78 FLAT TAMAN ALAM MEGAH",11,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA80 SK TAMAN ALAM MEGAH",12,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA81 TAMAN REKREASI ALAM MEGAH",12,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA83 BHP ALAM MEGAH",13,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA86 TAMAN ALAM MEGAH",13,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA87 HICOM INDUSTRIAL (TIMUR)",10,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA89 KOBAKIN",9,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SA90 CLARIANT",9,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SJ518 GIANT PUTRA HEIGHTS",10,0,1
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SJ519 TAMAN PUTRA PERMAI SEKSYEN 10",10,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SJ520 KOMERSIAL PUTRA HEIGHTS",13,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","SJ521 PANGSAPURI SRI MUTIARA",10,0,0
"2025-06","752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520","VISTA ALAM APARTMENT",11,0,1
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","(M) KS32 KOLEJ RAFFLESIA 2",1,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","(M) SA821 SETIA CITY MALL",2,1,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","BDR BKT RAJA",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","BDR ELLIS",3,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","BENGKEL KERETA BKT CHERAKAH",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","BT 7 1/2~KLINIK ANUR",4,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","DUSUN",1,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","FUTSAL",3,0,0
"2025-06","753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538","GIANT KLANG SENTRAL",3,0,0
