"month","route_short_name","route_long_name","route_id","stop_name","early","late","on time"
"2025-09","T850","Stesen LRT Bangsar ~ Stesen MRT Semantan","T8500","KL1148 SMK BUKIT BANDARAYA",0,0,2
"2025-09","T850","Stesen LRT Bangsar ~ Stesen MRT Semantan","T8500","KL1149 APT BANGSAR INDAH",0,0,3
"2025-09","T850","Stesen LRT Bangsar ~ Stesen MRT Semantan","T8500","KL1150 RUMAH NO 164",0,1,2
"2025-09","T850","Stesen LRT Bangsar ~ Stesen MRT Semantan","T8500","KL1153 BANGSAR PARK (SELATAN)",0,0,3
"2025-09","T850","Stesen LRT Bangsar ~ Stesen MRT Semantan","T8500","KL1154 PUSAT KHIDMAT LEMBAH PANTAI",0,0,1
"2025-09","T850","Stesen LRT Bangsar ~ Stesen MRT Semantan","T8500","KL1158 KOMERSIAL BANGSAR BARU",0,0,4
"2025-09","T850","Stesen LRT Bangsar ~ Stesen MRT Semantan","T8500","KL1160 TAMAN BANDARAYA",0,0,4
"2025-09","T850","Stesen LRT Bangsar ~ Stesen MRT Semantan","T8500","KL1162 DC MALL",0,0,6
"2025-09","T850","Stesen LRT Bangsar ~ Stesen MRT Semantan","T8500","KL1174 MRT SEMANTAN PINTU B",0,0,6
"2025-09","T850","Stesen LRT Bangsar ~ Stesen MRT Semantan","T8500","KL1175 HP TOWERS",0,0,3
"2025-09","T850","Stesen LRT Bangsar ~ Stesen MRT Semantan","T8500","KL1762 PUSAT KHIDMAT LEMBAH PANTAI",0,0,3
"2025-09","T850","Stesen LRT Bangsar ~ Stesen MRT Semantan","T8500","KL2424 DAMANLELA CARPARK",0,0,4
"2025-09","T851","KL Sentral ~ Parlimen","T8510","PARLIMEN GATE 3",6,0,5
"2025-09","T851","KL Sentral ~ Parlimen","T8510","TAMAN BOTANI PERDANA",8,0,1
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","(M) KL1505 KTM TAMAN WAHYU",3,0,0
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","(M) KL52 MONORAIL CHOWKIT",1,0,2
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","(M) KL606 RIVERWALK VILLAGE",0,0,3
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL103 MAYBANK",0,0,4
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL113 HAB LEBUH PUDU",3,0,1
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL114 DATARAN MERDEKA",1,1,2
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL1498 KOMERSIAL KIP (OPP)",3,0,0
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL1578 MRT JALAN IPOH PINTU B",0,0,3
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL1934 MUZIUM TEKSTIL NEGARA",0,0,4
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL2249 PERKIM",2,0,1
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL35 MAJU JUNCTION",0,0,3
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL36 KOMPLEKS PERTAMA",0,0,4
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL37 GLOBE KL",1,0,3
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL38 COLISEUM",0,0,4
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL50 DAMAI HOSPITAL",0,0,3
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL588 TAMAN KOK LIAN/ PPR PEKAN BATU",3,0,0
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL598 SK KAMPUNG BATU",2,0,1
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL599 TAMAN IMPIAN",0,0,3
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL600 BATU KENTOMEN",1,0,2
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL601 TAMAN RAINBOW",0,0,3
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL602 TAMAN KAYA",1,0,2
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL603 SMK (P) JLN IPOH (OPP)",0,0,2
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL604 BATU COMPLEX BUSINESS CENTRE",2,0,1
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL605 TAMAN MILLION",0,0,3
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL607 MRT SENTUL BARAT PINTU C",0,0,3
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL608 HOTEL TROPICANA",1,0,2
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL609 SMK SENTUL UTAMA",0,0,2
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL69 PASAR CHOW KIT",0,0,3
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL70 SRI AMAR",0,0,3
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL71 KOMERSIAL TAR",0,0,4
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","KL840 TAMAN SRI SELAYANG",2,0,1
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","SL34 GIANT SELAYANG",0,0,2
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","SL538 POS MALAYSIA SELAYANG",0,0,2
"2025-09","151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510","SL539 FLAT PASAR BORONG",1,0,3
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","(M) KL1794 TAMAN PELANGI",5,0,1
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","(M) KL667 MRT TITIWANGSA",0,0,3
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","(M) SL468 RAUDHATUL SAKINAH",1,0,0
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","D6 SENTUL",0,0,7
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","D7 SENTUL",0,0,2
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL1500 SJKC SENTUL PENG MING (OPP)",0,0,2
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL1793 TAMAN PELANGI",2,0,0
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL1795 TAMAN KOPERASI POLIS",2,0,0
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL1796 TAMAN KOPERASI POLIS 1",3,0,2
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL2051 WISMA HEALTH LANE",0,0,2
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL2052 SMK LA SALLE",0,0,1
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL2053 BHP SENTUL (OPP)",0,0,2
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL2063 SPG DATO SENU",0,0,5
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL2064 SMK CONVENT SENTUL (OPP)",0,0,5
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL2065 CAPERS SENTUL",0,0,6
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL2500 MASJID AMRU SENTUL",0,0,2
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL613 SENTUL BOULEVARD (BARAT)",0,0,2
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL615 SMK CONVENT SENTUL",0,0,2
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL616 PASAR SENTUL",0,0,2
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL617 SK SENTUL 2",0,0,2
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL642 SJKC PENG MING",0,0,6
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL643 MASJID AL-HIDAYAH SENTUL",0,0,6
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL644 PANGSAPURI SENTUL UTARA",0,0,6
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL645 SENTUL BOULEVARD (UTARA)",0,0,4
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL647 FENNEL SENTUL",0,0,6
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL652 MAKPEM",1,0,1
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL665 SJKC SENTUL KL",0,0,7
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL666 PERUMAHAN AWAM SERI TERENGGANU",1,0,6
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL668 HOSPITAL TAWAKAL",0,1,1
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL989 KG CHUBADAK HULU (SELATAN)",0,0,6
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL991 KG CHUBADAK TAMBAHAN",0,0,6
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL992 KG CHUBADAK TAMBAHAN",0,0,2
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","KL993 KG CHUBADAK HULU",0,0,1
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","PASAR SENTUL (OPP)",0,0,5
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL176 DEWAN BERINGIN GOMBAK",0,0,2
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL177 FLAT PINGGIRAN",2,0,0
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL178 KG MELAYU WIRA DAMAI",0,0,2
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL179 KG MELAYU WIRA DAMAI",0,1,1
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL180 APARTMENT SAUJANA",0,0,1
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL181 PANGSAPURI KENANGA (OPP)",0,0,1
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL182 PANGSAPURI KENANGA",4,2,1
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL183 PANGSAPURI CEMPAKA",0,0,6
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL184 KG MELAYU WIRA DAMAI",0,0,6
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL185 PINGGIRAN BT CAVES (SELATAN)",0,0,5
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL189 MEDAN SELERA PINGGIRAN",3,0,1
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL191 PINGGIRAN BT CAVES (SELATAN)",0,0,6
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL192 FLAT TAMAN PINGGIRAN",0,0,6
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL205 SK TAMAN SERI GOMBAK 2 (OPP)",3,0,3
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL207 DEWAN BERINGIN GOMBAK (OPP)",0,0,7
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL222 TAMAN PRIMA SRI GOMBAK",0,0,2
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL309 PANGSAPURI SAUJANA GOMBAK",0,0,7
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL469 MASJID AR-RAHIMAH",0,0,1
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL470 MASJID AR-RAHIMAH",0,0,6
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL471 SRA RAKYAT DARUL MUJAHIDIN",2,0,1
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL506 TAMAN PRIMA SRI GOMBAK",0,0,7
"2025-09","170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700","SL786 MEDAN SELERA PINGGIRAN",0,0,4
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","(M) KL31 HENTIAN MUNSHI ABDULLAH",0,0,1
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","(M) KL52 MONORAIL CHOWKIT",5,0,7
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","(M) KL633 RAUDHATUL SAKINAH",3,0,7
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","(M) SL249 URBAN 360",0,0,12
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","CENTURA SENTUL",0,0,10
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","D6 SENTUL",0,0,12
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL114 DATARAN MERDEKA",2,0,8
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL117 BSN LEBUH AMPANG",2,0,1
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL1503 ONE MAXIM",0,0,12
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL1934 MUZIUM TEKSTIL NEGARA",2,0,4
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL1939 MEDAN PASAR",7,0,2
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL2063 SPG DATO SENU",1,0,10
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL2249 PERKIM",6,0,6
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL30 AMANAHRAYA",1,0,0
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL35 MAJU JUNCTION",0,0,10
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL36 KOMPLEKS PERTAMA",0,0,10
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL37 GLOBE KL",0,0,10
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL38 COLISEUM",0,1,10
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL50 DAMAI HOSPITAL",1,0,8
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL631 TAMAN BATU MUDA (TENGAH)",0,0,10
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL632 TAMAN BATU MUDA (TIMUR)",2,0,8
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL634 IIC/PICOMS (OPP)",2,0,8
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL636 TAMAN KOPERASI POLIS",1,0,9
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL638 FIT CENTRE",3,0,7
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL639 SMK BATU MUDA (OPP)",6,0,6
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL640 RESIDENSI SKY AWANI",1,0,10
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL641 1 SENTUL CONDOMINIUM (OPP)",1,0,10
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL642 SJKC PENG MING",6,0,6
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL643 MASJID AL-HIDAYAH SENTUL",0,0,11
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL644 PANGSAPURI SENTUL UTARA",0,0,11
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL645 SENTUL BOULEVARD (UTARA)",5,0,7
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL647 FENNEL SENTUL",4,0,8
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL665 SJKC SENTUL KL",3,0,7
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL665 SJKT SENTUL",0,0,11
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL666 PERUMAHAN AWAM SERI TERENGGANU",0,0,8
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL69 PASAR CHOW KIT",0,0,12
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL70 SRI AMAR",0,0,12
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","KL71 KOMERSIAL TAR",0,0,7
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL182 PANGSAPURI KENANGA",7,0,0
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL183 PANGSAPURI CEMPAKA",0,0,10
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL184 KG MELAYU WIRA DAMAI",0,0,8
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL192 FLAT TAMAN PINGGIRAN",0,0,9
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL194 PERUMAHAN SRI GOMBAK FASA 9",6,0,5
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL195 TAMAN TASIK SRI GOMBAK",0,0,10
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL196 PERUMAHAN TAMAN SRI GOMBAK (TIMUR)",0,0,11
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL197 TASIK SRI GOMBAK FASA 8",3,0,8
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL198 TAMAN SRI GOMBAK",0,0,6
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL207 DEWAN BERINGIN GOMBAK (OPP)",4,0,7
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL237 SMK HILLCREST",0,0,5
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL238 KOMERSIAL SERI GOMBAK FASA 5",0,0,12
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL239 BALAIRAYA SERI GOMBAK",2,0,9
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL240 TAMAN SRI GOMBAK FASA 4",0,0,6
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL246 KOMERSIAL SRI GOMBAK",0,0,10
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL247 TAMAN SRI GOMBAK FASA 3",0,0,12
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL248 PETRONAS SRI GOMBAK",0,0,12
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL250 GIANT BT CAVES (OPP)",6,0,6
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL251 METRO TABERNACLE (OPP)",2,0,10
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL252 HENTIAN SAMUDERA BARAT",2,0,10
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL253 WISMA SBC (OPP)",0,0,12
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL254 PERINDUSTRIAN BT CAVES",2,0,9
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL255 BT CAVES INDUSTRIAL PARK",0,0,12
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL256 PERINDUSTRIAN SBC",1,0,7
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL257 BT CAVES INDUSTRIAL PARK",0,0,12
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL309 PANGSAPURI SAUJANA GOMBAK",0,0,9
"2025-09","171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710","SL504 MASJID SRI GOMBAK",8,0,3
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","(M) KL31 HENTIAN MUNSHI ABDULLAH",0,0,2
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","(M) KL52 MONORAIL CHOWKIT",0,0,19
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","(M) KL606 RIVERWALK VILLAGE",0,0,19
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","(M) KL633 RAUDHATUL SAKINAH",0,0,20
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL114 DATARAN MERDEKA",0,0,18
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL117 BSN LEBUH AMPANG",0,1,1
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL1934 MUZIUM TEKSTIL NEGARA",0,0,12
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL1939 MEDAN PASAR",0,0,11
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL2244 PADANG BOLA BATU MUDA",0,0,20
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL2246 PERUMAHAN TENTERA AMPAT TIN (OPP)",0,0,20
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL2249 PERKIM",0,0,18
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL2276 SK BATU MUDA",0,0,20
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL36 KOMPLEKS PERTAMA",0,0,21
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL37 GLOBE KL",0,0,20
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL38 COLISEUM",0,0,17
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL50 DAMAI HOSPITAL",0,0,17
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL591 PPR BATU MUDA BLOK A",0,0,20
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL592 PPR BATU MUDA BLOK G",0,0,20
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL594 MRT KG BATU",1,0,18
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL598 SK KAMPUNG BATU",0,2,17
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL599 TAMAN IMPIAN",0,1,16
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL600 BATU KENTOMEN",0,0,18
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL601 TAMAN RAINBOW",0,0,19
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL602 TAMAN KAYA",0,0,15
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL603 SMK (P) JLN IPOH (OPP)",0,0,20
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL605 TAMAN MILLION",0,0,19
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL607 SENTUL WEST",0,0,19
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL608 HOTEL TROPICANA",0,0,18
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL609 SMK SENTUL UTAMA",0,0,16
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL621 MASJID SAIDINA HAMZAH",0,0,21
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL630 HENTIAN BATU MUDA",0,0,18
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL631 TAMAN BATU MUDA (TENGAH)",0,0,17
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL632 TAMAN BATU MUDA (TIMUR)",0,0,21
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL634 IIC/PICOMS (OPP)",0,0,19
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL636 TAMAN KOPERASI POLIS",0,0,21
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL69 PASAR CHOW KIT",0,0,21
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL70 SRI AMAR",0,0,21
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","KL71 KOMERSIAL TAR",0,0,17
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","SL473 HAB TAMAN JASA UTAMA",0,0,1
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","SL481 BALAI MUKIM BATU (OPP)",0,0,14
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","SL482 SMK TAMAN SELAYANG (OPP)",0,0,16
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","SL485 PLAZA UMNO BATU CAVES",0,0,19
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","SL486 NISSAN (OPP)",0,0,20
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","SL487 AMARI BUSINESS PARK",0,0,20
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","SL488 KJCF",0,0,21
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","SL62 BDR BARU SELAYANG FASA 2A",0,0,13
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","SL63 KG BENDAHARA",0,0,15
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","SL64 TAMAN SELAYANG MUTIARA",0,0,14
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","SL65 KG SG TUA BARU",0,0,13
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","SL66 SRA SG TUA",0,0,16
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","SL67 WISMA YATI AHMAD",9,0,6
"2025-09","173","Taman Jasa Utama ~ Lebuh Ampang","U1730","SL72 MASJID KG NAKHODA",0,0,7
