route_id,stop_name,month,on time,late,early,route_short_name,route_long_name
T6050,SJ460 PETRONAS BANDAR PUTERI,2026-02,10,0,0,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6050,SJ470 SERENA TERRACE HOUSE,2026-02,10,0,0,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6050,SJ478 GIANT BANDAR PUTERI PUCHONG (OPP),2026-02,2,0,3,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6050,SJ479 PERINDUSTRIAN BUKIT PUCHONG,2026-02,5,0,0,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6050,SJ480 KOI TROPIKA CONDOMINIUM,2026-02,8,0,0,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6050,SJ481 KG PASIR PUCHONG,2026-02,8,0,0,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6050,SJ661 PANGSAPURI SRI PINANG/SJKC KHENG CHEE,2026-02,3,0,0,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6050,"SJ704 SERI JATI, PUCHONG HARTAMAS",2026-02,9,0,0,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6050,SJ706 PANGSAPURI SERI JATI,2026-02,9,0,0,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6050,SJ711 KIM CREST,2026-02,9,0,0,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6050,SJ712 PUTERI HILLS,2026-02,10,0,0,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6050,SRI CASSIA & CASA PUTERI CONDOMINIUM,2026-02,6,0,0,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6050,THE CUBE,2026-02,5,0,0,T605,Stesen LRT Bandar Puteri ~ Taman Wawasan
T6400,(M) PJ124 SRI MANJA SQUARE,2026-02,6,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,(M) PJ126 HAB BAS SERI MANJA,2026-02,7,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,(M) PJ469 TERMINAL BAS,2026-02,8,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,KL1367 BOMBA KLANG LAMA (OPP),2026-02,10,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,KL1368 TAMAN SERI SENTOSA (TIMUR),2026-02,11,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,KL1369 AVENUE COURT,2026-02,9,1,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,KL1370 APT SERI SENTOSA AC4 (OPP),2026-02,10,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,KL1371 APT SERI SENTOSA (OPP),2026-02,0,0,9,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,KL1372 1K TRICOURT,2026-02,8,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,KL1373 SURAU NURUL IMAN (OPP),2026-02,7,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,KL1374 BAYVIEW COURT ID,2026-02,6,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,KL1381 APT PINANG 1A SERI SENTOSA,2026-02,9,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,KL1382 APT PINANG BLOK 13,2026-02,8,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,KL1383 FLAT TAMAN SERI SENTOSA,2026-02,8,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ129 PANGSAPURI PERMAI (OPP),2026-02,7,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ411 APT INAI COURT (OPP),2026-02,6,3,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ412 APT INAI COURT,2026-02,3,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ413 UITM PJ (OPP),2026-02,4,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ415 TERMINAL BAS (OPP),2026-02,4,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ416 PASAR PJ OLD TOWN (OPP),2026-02,0,0,3,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ417 SEKSYEN 51 (SELATAN),2026-02,2,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ420 KOMPLEKS WAN KIEN,2026-02,3,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ429 IPD PJ,2026-02,7,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ430 SEKSYEN 8 (SELATAN),2026-02,5,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ435 WISMA MCIS,2026-02,1,1,1,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ455 MAHKAMAH SYARIAH,2026-02,6,2,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ464 BALAI BOMBA JLN PENCHALA (OPP),2026-02,7,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ465 SEKSYEN 51 (UTARA),2026-02,5,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ466 SEKSYEN 4,2026-02,7,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ468 PASAR PJ OLD TOWN,2026-02,2,0,5,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ734 TAMAN PETALING UTAMA,2026-02,3,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ751 PJ OLD TOWN SEKSYEN 2,2026-02,0,0,3,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ768 SPG SRI MANJA 5,2026-02,6,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ769 SURAU AL-ISLAH (OPP),2026-02,6,0,0,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T6400,PJ84 PJ WALK,2026-02,1,0,3,T640,Stesen LRT Taman Jaya ~ Taman Sri Sentosa
T7158,"(M) KS1 PUNCAK BESTARI, PUNCAK ALAM",2026-02,1,0,1,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7158,(M) KS47 PUNCAK ALAM FASA 2,2026-02,2,0,0,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7158,KS10 PUNCAK ALAM FASA 3,2026-02,2,0,0,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7158,KS11 PUSAT NIAGA ASTANA,2026-02,2,0,0,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7158,KS12 SURAU HAJI ISMAIL (OPP),2026-02,2,0,0,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7158,KS2 MASJID PUNCAK ALAM (TIMUR),2026-02,2,0,0,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7158,KS33 FAKULTI PENDIDIKAN,2026-02,2,0,1,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7158,KS34 FAKULTI FARMASI,2026-02,2,0,0,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7158,KS35 PUNCAK ALAM DRIVING RANGE,2026-02,1,0,0,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7158,KS355 PUNCAK ALAM FOUNTAIN (TIMUR),2026-02,0,0,2,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7158,KS359 PINTU MASUK UITM,2026-02,0,0,2,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7158,KS36 PETRONAS PUNCAK ALAM 1 (OPP),2026-02,2,0,0,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7158,KS8 LOTUS PUNCAK ALAM (OPP),2026-02,2,0,0,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7158,"KS9 KLINIK 1 MALAYSIA, PUNCAK ALAM",2026-02,2,0,0,T715,UiTM Puncak Alam ~ Bandar Puncak Alam
T7538,SA15 TAMAN TASIK SHAH ALAM,2026-02,1,0,4,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA16 KOMPLEKS PKNS (OPP),2026-02,2,0,0,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA19 MARDHIYYAH HOTEL & SUITES,2026-02,2,0,0,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA21 SAMT TENGKU AMPUAN JEMAAH,2026-02,6,0,0,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA28 PERUMAHAN SEKSYEN 10,2026-02,5,0,0,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA29 PLAZA SHAH ALAM (OPP),2026-02,5,0,1,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA30 KUARTERS IPK SELANGOR,2026-02,3,0,1,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA322 PERUMAHAN JALAN TEPIAN 8,2026-02,5,0,1,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA323 KOMERSIAL SEKSYEN 8,2026-02,6,0,0,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA324 PANGSAPURI SEKSYEN 8 (BARAT),2026-02,5,1,0,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA349 SEKSYEN 6 (UTARA),2026-02,3,0,0,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA351 PANGSAPURI PKNS SEKSYEN 6 (OPP),2026-02,4,0,0,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA352 SK BANDAR ANGGERIK (OPP),2026-02,2,0,0,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA353 KOLEJ CENDANA UITM,2026-02,5,0,0,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA358 SRA SEKSYEN 3 (OPP),2026-02,3,0,2,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA361 SK RAJA MUDA,2026-02,4,0,0,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA367 DATARAN KEMERDEKAAN,2026-02,5,0,1,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA45 PANGSAPURI PKNS SEKSYEN 8,2026-02,5,0,0,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7538,SA856 WISMA MBSA,2026-02,4,0,0,T753,"Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5"
T7548,SA14 HUB SEKSYEN 2,2026-02,3,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA15 TAMAN TASIK SHAH ALAM,2026-02,1,0,1,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA16 KOMPLEKS PKNS (OPP),2026-02,1,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA344 HOTEL UITM,2026-02,3,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA374 HOTEL UITM (OPP),2026-02,4,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA560 UITM SEKSYEN 17,2026-02,1,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA561 ALAM RESIDENTIALS (BARAT),2026-02,2,1,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA564 SMK SEKSYEN 16,2026-02,3,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA565 ALAM D16 (UTARA),2026-02,3,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA566 PASAR MBSA SEKSYEN 16 (OPP),2026-02,2,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA569 PANGSAPURI ANGGERIK INDAH,2026-02,3,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA570 DEPOH BAS CITYLINER,2026-02,3,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA571 DEPOH BAS CITYLINER (OPP),2026-02,3,0,1,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA574 PANGSAPURI ANGGERIK INDAH (OPP),2026-02,5,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA577 PASAR MBSA SEKSYEN 16,2026-02,5,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA578 ALAM D16 (UTARA),2026-02,5,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA579 SMK SEKSYEN 16 (OPP),2026-02,4,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA580 ALAM RESIDENTIALS (BARAT),2026-02,3,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA589 UITM SEKSYEN 17,2026-02,5,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA6 SIRIM,2026-02,2,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA7 HUB SEKSYEN 2,2026-02,4,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA854 KOMPLEKS PKNS SHAH ALAM,2026-02,3,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA855 WISMA MBSA (OPP),2026-02,0,1,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA856 WISMA MBSA,2026-02,2,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA967 SMK SEKSYEN 2,2026-02,4,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,SA968 SMK SEKYEN 2 (OPP),2026-02,3,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7548,TERMINAL SEKSYEN 17,2026-02,4,0,0,T754,Hentian Bandar Shah Alam ~ Terminal Seksyen 17
T7568,GAMUDA WALK MALL,2026-02,2,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA1 LOTUS EXTRA SHAH ALAM (OPP),2026-02,3,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA18 WISMA PKPS,2026-02,4,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA2 BULATAN KAYANGAN,2026-02,3,0,1,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA218 CANAL GARDEN,2026-02,2,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA223 CHINESE TAIPEI SCHOOL KL,2026-02,2,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA224 PANGSAPURI KENANGAN,2026-02,1,0,2,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA225 KEMUNING GREENHILLS,2026-02,2,0,1,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA226 PANGSAPURI KEMUNING AMAN (OPP),2026-02,3,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA228 SEKSYEN 32 (SELATAN),2026-02,2,1,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA229 SEKSYEN 32 (UTARA),2026-02,3,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA231 TAMAN SRI KEMUNING,2026-02,3,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA232 TAMAN SRI KEMUNING,2026-02,3,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA235 KOMERSIAL KEMUNING UTAMA,2026-02,1,0,2,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA24 PUSAT DAGANGAN SHAH ALAM,2026-02,2,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA3 PERUMAHAN SEKSYEN 11 (OPP),2026-02,3,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA409 TAMAN SRI MUDA SEKSYEN 25,2026-02,4,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA410 BLOK 3P,2026-02,4,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA411 HAB TAMAN SRI MUDA,2026-02,4,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA416 TAMAN SRI MUDA SEKSYEN 25,2026-02,4,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA417 MASJID TAMAN SRI MUDA (OPP),2026-02,4,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA418 SEKSYEN 23,2026-02,4,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA422 SEKSYEN 23 (UTARA),2026-02,4,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA455 KOMERSIAL SEKSYEN 19,2026-02,4,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA456 PUSAT PERNIAGAAN JUBLI PERAK,2026-02,3,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA461 HENTIAN JUBLI PERAK,2026-02,3,1,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA462 SEKSYEN 20 (TIMUR),2026-02,3,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA464 SEKSYEN 20 (UTARA),2026-02,2,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SA786 HENTIAN BANDAR SEKSYEN 14,2026-02,0,0,3,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,SJ463 KPJ HOSPITAL,2026-02,3,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7568,VISTA ALAM APARTMENT,2026-02,4,0,0,T756,Kemuning Business Park ~ Hentian Bandar via Taman Muda
T7740,SA115 EMIRA RESIDENCE,2026-02,5,0,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA241 KOLEJ PTPL,2026-02,5,0,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA242 METIA RESIDENCES,2026-02,2,0,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA252 PUSAT SEDAR DIRI,2026-02,3,0,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA253 MBSA EXTREME PARK (TIMUR),2026-02,5,1,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA947 GIANT SEKSYEN 13,2026-02,5,0,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA972 AUTO CITY GLENMARIE (TIMUR),2026-02,1,0,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA973 AUTO CITY GLENMARIE (BARAT),2026-02,2,0,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA974 BMW GLENMARIE,2026-02,2,0,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA975 SHELL MALAYSIA TRADING (OPP),2026-02,4,0,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA976 PETRONAS BT 3 (OPP),2026-02,2,1,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA977 JEJANTAS KTM BATU TIGA,2026-02,4,1,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA978 JEJANTAS KTM BATU TIGA,2026-02,0,1,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA979 PETRONAS BT 3,2026-02,1,0,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA980 SHELL MALAYSIA TRADING,2026-02,1,1,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA982 TEMASYA KASIH,2026-02,1,0,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA984 EON GLENMARIE,2026-02,1,1,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7740,SA985 BRUNSFIELD RIVERVIEW,2026-02,4,1,0,T774,"Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam"
T7760,(M) SJ544 GOODYEAR COURT 10,2026-02,4,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,GOODYEAR COURT 9C (OPP),2026-02,4,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,MENARA MPSJ,2026-02,2,1,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ23 USJ 9 TAIPAN (UTARA),2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ24 USJ 10 TAIPAN (UTARA),2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ549 LRT TAIPAN,2026-02,2,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ550 USJ 14 (TIMUR),2026-02,4,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ628 MEDAN SELERA USJ1,2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ632 PUSAT INDUSTRI IKS USJ1,2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ67 MYDIN USJ,2026-02,1,2,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ68 TAMAN SUBANG PERMAI (UTARA),2026-02,2,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ687 DEPOH METROBUS,2026-02,2,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ688 SUBANG GOODYEAR 9,2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ689 ZON PERINDUSTRIAN USJ1,2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ69 TAMAN SUBANG PERMAI,2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ690 ZON PERINDUSTRIAN USJ1,2026-02,4,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ70 MYDIN USJ (OPP),2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ71 REGALIA BUSINESS CENTRE,2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ72 SJKC CHEE WEN,2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ720 SUBANG PERDANA GOODYEAR COURT 6,2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ725 GOODYEAR COURT 6 (SELATAN),2026-02,4,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ73 GRAND VILLE USJ 1,2026-02,2,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ74 REGALIA BUSINESS PARK (OPP),2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ77 APARTMENT MERANTI,2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ78 PANGSAPURI ANGSANA,2026-02,4,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ79 PANGSAPURI JATI1,2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ80 PUSAT INDUSTRI IKS USJ1,2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ81 APARTMENT ANGSANA (SELATAN),2026-02,4,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ82 GOODYEAR COURT 7,2026-02,4,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SJ84 APARTMENT ANGSANA (SELATAN),2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,SK SEAFIELD (OPP),2026-02,2,1,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7760,USJ SENTRAL,2026-02,3,0,0,T776,Stesen LRT USJ 7 ~ Subang Mewah
T7800,PJ162 TAMAN MEGAH,2026-02,4,0,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ2 LRT DAMANSARA IDAMAN/AMAN SURIA,2026-02,5,0,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ3 DATARAN PRIMA KONDOMINIUM,2026-02,8,0,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ4 PRIMA AVENUE,2026-02,8,0,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ5 PRIMA AVENUE (SELATAN),2026-02,11,0,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ515 SMK TROPICANA,2026-02,9,1,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ516 BAYU PUTERI APARTMENT,2026-02,11,0,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ522 MERCHANT SQUARE,2026-02,10,0,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ523 PANGSAPURI DAMAI/ASRAMA TROPICANA,2026-02,0,0,9,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ524 PANGSAPURI PERMAI,2026-02,8,0,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ525 KOMERSIAL MUTIARA TROPICANA,2026-02,9,0,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ577 KAMPUNG CHEMPAKA,2026-02,8,3,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ578 KOMERSIAL SS25,2026-02,8,0,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ583 LRT DAMANSARA IDAMAN/AMAN SURIA,2026-02,10,0,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ584 TAMAN BUKIT MAYANG EMAS,2026-02,6,2,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ6 PRIMA AVENUE,2026-02,10,0,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ602 KJMC,2026-02,4,1,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
T7800,PJ603 LRT KELANA JAYA,2026-02,6,0,0,T780,Stesen LRT Kelana Jaya ~ Taman Mayang
