route_id,stop_name,month,on time,late,early
T352,JAB. KESIHATAN & ALAM SEKITAR DBKL,2025-12,7,0,0
T352,KEDAI NEWTON LEATHER,2025-12,18,0,1
T352,KONDO BRUNSFIELD,2025-12,7,0,0
T352,LRT PANDAN JAYA,2025-12,16,0,8
T352,MRT MALURI PINTU A,2025-12,7,0,0
T352,MRT MALURI PINTU B,2025-12,13,0,2
T352,PANDAN COURT,2025-12,11,0,0
T352,PANDAN HEIGHT,2025-12,22,0,3
T352,PANDAN PERDANA DELUXE,2025-12,22,0,0
T352,PANDAN SAFARI,2025-12,9,0,0
T352,PANDAN VISTA,2025-12,24,0,0
T352,PANDAN WARTA,2025-12,12,0,0
T352,PERDANA COURT,2025-12,9,0,1
T352,PERDANA VILLA,2025-12,22,0,0
T352,PETRON,2025-12,11,0,0
T352,PGRM,2025-12,6,0,19
T352,QUEEN'S AVENUE,2025-12,7,0,0
T352,REST NANYANG,2025-12,19,0,0
T352,SK PANDAN PERDANA,2025-12,17,0,0
T352,SK PANDAN PERDANA (OPP),2025-12,9,0,0
T352,SPG SAFARI PARK,2025-12,17,0,0
T352,SUNWAY VELOCITY RESIDENCE,2025-12,13,0,0
T352,TADIKA BAKTI NUSA,2025-12,12,0,14
T352,TERMINAL MAJU JAYA,2025-12,8,0,0
T352,TOYOTA SERVIS,2025-12,5,0,4
T352,WARISAN CITY VIEW (OPP),2025-12,6,0,7
T352,WARTA PERDANA,2025-12,9,0,0
T352,WISMA DIRGAHAYU,2025-12,8,0,0
T352,WISMA INDAH,2025-12,12,0,1
T400,(M1) KAWASAN PERINDUSTRIAN B.T.R,2025-12,11,0,0
T400,AEON MALURI 1 (OPP),2025-12,5,0,0
T400,APARTMENT DESA BANGSAWAN,2025-12,6,0,0
T400,BALAI BOMBA TUN RAZAK,2025-12,11,0,0
T400,BANDAR TUN RAZAK (TIMUR),2025-12,11,0,0
T400,FLAT SRI KOTA,2025-12,8,0,0
T400,FLAT SRI LABUAN,2025-12,6,0,0
T400,FLAT TAMAN MULIA (1),2025-12,8,0,0
T400,FLAT TAMAN MULIA (2),2025-12,7,0,0
T400,INSTITUT LATIHAN DBKL,2025-12,6,0,0
T400,JAB. KESIHATAN & ALAM SEKITAR DBKL,2025-12,4,0,0
T400,KELAB RENANG CHERAS (OPP),2025-12,12,0,0
T400,KLINIK KESIHATAN CHERAS,2025-12,15,0,2
T400,KOMPLEKS DARUL PUTERI,2025-12,6,0,10
T400,KONDO BRUNSFIELD,2025-12,4,0,0
T400,MADRASAH MAKARIMUL AKHLAK,2025-12,11,0,0
T400,MASJID SAIDINA OTHMAN BIN AFFAN,2025-12,6,0,0
T400,MRT MALURI PINTU A,2025-12,5,0,0
T400,MRT MALURI PINTU B,2025-12,12,0,0
T400,PERINDUSTRIAN KILANG MIDAH,2025-12,11,0,0
T400,PUSAT BELIA ANTARABANGSA KL,2025-12,6,0,0
T400,PUSAT BELIA ANTARABANGSA KL (OPP),2025-12,11,0,0
T400,PUSAT KOMERSIAL TMN MIDAH,2025-12,12,0,0
T400,PUSAT PENJAJA JLN JUJUR 3,2025-12,10,0,1
T400,PUSAT PERUBATAN UKM,2025-12,12,0,0
T400,QUEEN'S AVENUE,2025-12,4,0,0
T400,S.M. TEKNIK KL,2025-12,6,0,0
T400,S.M. TEKNIK KL (OPP),2025-12,12,0,0
T400,SIMPANG BANGSAWAN,2025-12,9,0,0
T400,SIMPANG IKHLAS  5,2025-12,8,0,0
T400,SIMPANG MEWAH 12,2025-12,10,0,0
T400,SK TMN MIDAH,2025-12,12,0,0
T400,STADIUM BADMINTON CHERAS,2025-12,17,0,0
T400,STADIUM BOLA SEPAK KL,2025-12,6,0,0
T400,SUNWAY VELOCITY RESIDENCE,2025-12,12,0,0
T400,TAMAN MULIA,2025-12,7,0,0
T400,TMN JAYA (UTARA),2025-12,12,0,0
T400,TMN MIDAH (BARAT),2025-12,11,1,0
T400,TMN MIDAH (SELATAN),2025-12,11,0,0
T400,TMN MIDAH (TIMUR),2025-12,12,0,0
T400,VELODROM KL,2025-12,15,0,2
T400,WARISAN CITY VIEW (OPP),2025-12,11,0,1
T400,WISMA INDAH,2025-12,10,1,0
T401,(M1) DATARAN DWITASIK,2025-12,3,0,0
T401,(M2) FLAT SRI MELAKA BLOK 26,2025-12,3,0,0
T401,(M3) PASAR BESAR CHERAS,2025-12,3,0,0
T401,AEON MALURI 1 (OPP),2025-12,3,0,0
T401,BAH. TEKNOLOGI PENDIDIKAN NEGERI W.P,2025-12,3,0,0
T401,BALAI POLIS SRI PERMAISURI,2025-12,3,0,0
T401,BINTANG MAS CONDOMINIUM,2025-12,3,0,0
T401,CENDANA APARTMENT,2025-12,3,0,0
T401,FLAT SRI JOHOR BLOK 3,2025-12,3,0,0
T401,FLAT SRI MELAKA (BARAT),2025-12,6,0,0
T401,FLAT SRI MELAKA (TIMUR),2025-12,6,0,0
T401,FLAT SRI MELAKA BLOK 26,2025-12,3,0,0
T401,FLAT SRI PULAU PINANG BLOK 1,2025-12,3,0,0
T401,FLAT SRI PULAU PINANG BLOK 13,2025-12,2,1,0
T401,FLAT SRI PULAU PINANG BLOK 13 (OPP),2025-12,3,0,0
T401,FLAT SRI SABAH,2025-12,6,0,0
T401,INDAH MAS APARTMENT,2025-12,6,0,0
T401,JAB. KESIHATAN & ALAM SEKITAR DBKL,2025-12,2,0,0
T401,KONDO BRUNSFIELD,2025-12,3,0,0
T401,KONDO SERI MAS,2025-12,3,0,0
T401,LAMAN TASIK CONDOMINIUM,2025-12,3,0,0
T401,LRT CHERAS,2025-12,2,0,0
T401,MASJID AZZUBAIR IBNUL AWWAM,2025-12,2,0,1
T401,MASJID AZZUBAIR IBNUL AWWAM (OPP),2025-12,0,0,3
T401,MRT MALURI PINTU A,2025-12,1,2,0
T401,MRT MALURI PINTU B,2025-12,2,0,1
T401,PASAR BESAR CHERAS,2025-12,3,0,0
T401,PEJ. DBKL ZON 1,2025-12,3,0,0
T401,PLAZA DWITASIK,2025-12,3,0,0
T401,PUSAT PERNIAGAAN DANAU LUMAYAN,2025-12,3,0,0
T401,QUEEN'S AVENUE,2025-12,3,0,0
T401,QUEENSVILLE,2025-12,3,0,0
T401,RESIDENSI AKASIA,2025-12,3,0,0
T401,RESIDENSI AKASIA (OPP),2025-12,3,0,0
T401,SERI PUTERI CONDOMINIUM,2025-12,3,0,0
T401,SMK SERI PERMAISURI,2025-12,3,0,0
T401,STADIUM BADMINTON CHERAS,2025-12,6,0,0
T401,SUNWAY VELOCITY RESIDENCE,2025-12,3,0,0
T401,TAMAN TASIK PERMAISURI,2025-12,3,0,0
T401,UNIT BERKUDA DBKL (UTARA),2025-12,3,0,0
T401,VISTA AMANI CONDOMINIUM,2025-12,3,0,0
T401,VISTA TASIK,2025-12,2,0,0
T401,WARISAN CITY VIEW (OPP),2025-12,3,0,0
T401,WISMA INDAH,2025-12,3,0,0
T401,WISMA ZELAN,2025-12,2,0,1
T402,(M1) DATARAN DWITASIK,2025-12,9,0,0
T402,(M1) QUEENSVILLE,2025-12,3,0,0
T402,BAYU TASIK CONDOMINIUM,2025-12,5,0,0
T402,CENDANA APARTMENT,2025-12,9,0,0
T402,DATARAN DWITASIK,2025-12,2,0,0
T402,HOSPITAL REHABILITASI CHERAS (JPR),2025-12,1,6,1
T402,HUKM,2025-12,8,0,0
T402,JPJ SRI PERMAISURI,2025-12,9,0,0
T402,KELAB RENANG CHERAS (OPP),2025-12,1,0,0
T402,KLINIK KESIHATAN CHERAS,2025-12,7,0,0
T402,LRT SALAK SELATAN,2025-12,8,0,0
T402,MENTARI CONDOMINIUM,2025-12,3,0,0
T402,PUSAT PERUBATAN UKM,2025-12,8,0,0
T402,QUEENSVILLE,2025-12,9,0,0
T402,RUMAH KANAK-KANAK TENGKU BUDRIAH,2025-12,11,1,0
T402,S.M. TEKNIK KL (OPP),2025-12,7,0,0
T402,SEKOLAH MENENGAH SAINS SELANGOR,2025-12,1,0,0
T402,STADIUM BOLA SEPAK KL,2025-12,7,0,0
T402,SUASANA LUMAYAN CONDOMINIUM,2025-12,1,0,0
T402,TAMAN TASIK PERMAISURI,2025-12,8,0,0
T402,UNIT BERKUDA DBKL (UTARA),2025-12,9,0,0
T402,VILLA LAMAN TASIK,2025-12,4,0,0
T402,VISTA AMANI CONDOMINIUM,2025-12,8,0,0
T402,VISTA AMANI CONDOMINIUM (OPP),2025-12,2,0,0
T402,WISMA ZELAN,2025-12,7,0,3
T407,(M1) KLINIK KESIHATAN KG PANDAN,2025-12,1,0,0
T407,APARTMENT DESA PANDAN BLOK G2,2025-12,1,0,0
T407,APARTMENT DESA PANDAN BLOK J4,2025-12,1,0,0
T407,BULATAN KG. PANDAN,2025-12,1,0,0
T407,DORSETT RESIDENCE KL,2025-12,1,0,0
T407,FLAT DESA PANDAN BLOK B14,2025-12,1,0,0
T407,FLAT DESA PANDAN BLOK B14 (OPP),2025-12,1,0,0
T407,FLAT DESA PANDAN BLOK B2,2025-12,0,0,1
T407,FLAT TAMAN MALURI (OPP),2025-12,1,0,0
T407,G VILLAGE,2025-12,1,0,0
T407,I.K.M. KL,2025-12,1,0,0
T407,INSTITUT KEMAHIRAN BAITULMAL,2025-12,1,0,0
T407,KELAB ROYAL SELANGOR,2025-12,1,0,0
T407,KOMERSIAL DESA PANDAN (SELATAN),2025-12,1,0,0
T407,KOMERSIAL DESA PANDAN (TIMUR),2025-12,1,0,0
T407,KOMPLEKS BELIA & SUKAN KG. PANDAN,2025-12,1,0,0
T407,KUARTERS KERAJAAN JLN U-THANT (OPP),2025-12,1,0,0
T407,MENARA RHB (OPP),2025-12,0,0,1
T407,PERTIWI INDAH CONDO (OPP),2025-12,1,0,0
T407,PETRON TAMAN MALURI,2025-12,1,0,0
T407,PPR PERKASA,2025-12,1,0,0
T407,PUSAT PERDAGANGAN KG. PANDAN,2025-12,1,0,0
T407,S.M.K. AMINUDDIN BAKI (SELATAN),2025-12,1,0,0
T407,SEK. KEB. DESA PANDAN,2025-12,1,0,0
T407,SIMPANG JALAN PRIA 1,2025-12,1,0,0
T407,SIMPANG JALAN WIRAWATI 5,2025-12,1,0,0
T407,SIMPANG JALAN WIRAWATI 8,2025-12,1,0,0
T407,WISMA KEBUDAYAAN SGM,2025-12,1,0,0
T408,(M1) HAB TAMAN AWANA CHERAS,2025-12,12,0,0
T408,BAYU MAS,2025-12,24,0,0
T408,CEMARA APARTMENT,2025-12,5,0,21
T408,CENGAL APARTMENT,2025-12,21,0,0
T408,CHERAS LEISURE MALL,2025-12,19,0,0
T408,FLAT TAMAN BUKIT SEGAR,2025-12,21,0,0
T408,IBU PEJABAT PERHILITAN,2025-12,8,0,0
T408,IBU PEJABAT PERHILITAN (OPP),2025-12,13,0,0
T408,MERANTI APARTMENT,2025-12,12,0,0
T408,MERANTI APARTMENT (OPP),2025-12,8,0,0
T408,PERDANA SQUARE,2025-12,25,0,0
T408,PERUMAHAN TAMAN AWANA CHERAS,2025-12,12,0,0
T408,PETRONAS TAMAN SEGAR (OPP),2025-12,8,0,0
T408,PETRONAS TAMAN SEGAR (SELATAN),2025-12,12,0,1
T408,TAMAN BUKIT HIJAU,2025-12,1,0,7
T408,THE MARK CHERAS,2025-12,14,0,0
T408,THE MARK CHERAS (OPP),2025-12,10,0,0
T408,TMN BKT SEGAR JAYA 2,2025-12,26,0,0
T408,TMN SEGAR PERDANA (UTARA),2025-12,26,1,0
T409,(M1) TAMAN CHERAS,2025-12,12,0,0
T409,CHERAS BUSINESS CENTER (BARAT),2025-12,13,0,0
T409,CHERAS LEISURE MALL,2025-12,14,0,0
T409,DEWAN SEBAGUNA DBKL TAMAN SEGAR,2025-12,13,0,0
T409,FLAT TAMAN SEGAR,2025-12,10,0,0
T409,HOSPITAL PANTAI CHERAS,2025-12,11,1,1
T409,KETUMBAR HILL (TIMUR),2025-12,9,0,0
T409,KETUMBAR HILL (UTARA),2025-12,9,0,0
T409,KG. CHERAS BARU (TIMUR),2025-12,6,0,0
T409,MADRASATUL AMALIAH,2025-12,8,0,3
T409,PETRONAS TAMAN SEGAR (SELATAN),2025-12,11,0,2
T409,SEK. KEB. TAMAN SEGAR,2025-12,13,0,0
T409,SURAU MANBA'UL TAQWA,2025-12,10,0,0
T409,TAMAN CHERAS UTAMA (UTARA),2025-12,9,0,0
T409,TAMAN RAKYAT,2025-12,11,0,0
T409,TAMAN SUPREME (BARAT),2025-12,13,0,0
T409,TAMAN SUPREME (TIMUR),2025-12,13,0,0
T410,(M1) LRT BANDAR TASIK SELATAN,2025-12,4,0,21
T410,APARTMENT DESA TUN RAZAK,2025-12,23,1,29
T410,CHERAS ZEN PARK,2025-12,4,3,9
T410,DESA TUN RAZAK (UTARA),2025-12,27,1,28
T410,DTR APARTMENT,2025-12,24,1,0
T410,IKON CONNAUGHT,2025-12,28,0,3
T410,IKON CONNAUGHT (OPP),2025-12,17,1,8
T410,MRT TAMAN CONNAUGHT PINTU B,2025-12,21,0,0
T410,TAMAN CONNAUGHT (BARAT),2025-12,32,4,19
T410,TAMAN CONNAUGHT (UTARA),2025-12,23,0,0
T410,TAMAN TAYNTON VIEW (BARAT),2025-12,23,0,0
T410,TAMAN TAYNTON VIEW (TIMUR),2025-12,23,0,0
T410,UCSI UNIVERSITY,2025-12,22,0,0
T411,(M1) HAB TAMAN AWANA CHERAS,2025-12,10,0,0
T411,CHERAS ZEN PARK,2025-12,7,0,0
T411,KOMERSIAL CHERAS AWANA,2025-12,11,0,0
T411,MAKTAB PDRM K.L,2025-12,7,0,0
T411,MARKAS P.G.A,2025-12,8,0,1
T411,MARKAS P.G.A (OPP),2025-12,8,0,0
T411,MASJID AL-AMIN,2025-12,10,0,0
T411,MASJID AL-AMIN (OPP),2025-12,7,0,0
T411,MRT TAMAN CONNAUGHT PINTU A,2025-12,8,0,0
T411,S.K. TAMAN CUEPACS,2025-12,10,0,0
T411,S.K. TAMAN CUEPACS (OPP),2025-12,11,0,0
T411,SEGAR PERDANA 7 (SELATAN),2025-12,11,0,0
T411,SEGAR PERDANA 7 (UTARA),2025-12,11,0,0
T411,TAMAN BUKIT HIJAU,2025-12,4,0,2
T411,TAMAN CUEPACS (SELATAN),2025-12,10,0,0
T411,TAMAN CUEPACS (UTARA),2025-12,11,0,0
T411,TAMAN FERNGROVE (SELATAN),2025-12,9,0,0
T411,TAMAN FERNGROVE (UTARA),2025-12,9,1,0
T412,(M1) DESA DAMAI,2025-12,16,0,0
T412,DAMAI BESTARI,2025-12,17,0,0
T412,DAMAI JAYA,2025-12,17,0,0
T412,DAMAI KASIH,2025-12,17,0,0
T412,DAMAI MURNI,2025-12,16,0,2
T412,DAMAI NIAGA,2025-12,14,0,0
T412,DAMAI RASA,2025-12,18,0,0
T412,DEWAN SERBAGUNA ALAM DAMAI (OPP),2025-12,23,0,0
T412,FLAT BUKIT CHERAS,2025-12,21,0,0
T412,FLAT TAMAN BUKIT ANGGERIK,2025-12,19,0,2
T412,FLAT TAMAN DESA CHERAS BLOK 5,2025-12,21,0,0
T412,FLAT TAMAN DESA CHERAS BLOK 9,2025-12,22,0,0
T412,KOMERSIAL DAMAI PERDANA,2025-12,22,1,0
T412,MAXIM ALAM DAMAI,2025-12,15,0,0
T412,PANGSAPURI SERI PERINDU,2025-12,22,0,0
T412,PETRONAS ALAM DAMAI (SRI DAMAI),2025-12,23,0,0
T412,PRIMA ALAM DAMAI,2025-12,12,0,0
T412,SEK. MEN. ALAM DAMAI,2025-12,21,0,0
T412,SHELL BUKIT CHERAS,2025-12,23,0,0
T412,SMK ORCHID DESA,2025-12,11,0,0
T412,TAMAN BUKIT ANGGERIK (SELATAN),2025-12,20,0,0
T412,TAMAN BUKIT ANGGERIK (UTARA),2025-12,23,0,0
T413,(M1) SEK. KEB. TAMAN PUTERI,2025-12,10,0,0
T413,ASIA METROPOLITAN UNIVERSITY,2025-12,10,0,0
T413,BALAI POLIS BATU 9 CHERAS,2025-12,7,0,0
T413,FLAT RPR KEMACAHAYA 5,2025-12,10,0,0
T413,KG. BKT. RAYA,2025-12,9,0,0
T413,KLINIK KESIHATAN BATU 9,2025-12,10,0,0
T413,PEJABAT POS (CAW. SERAHAN) BATU 9,2025-12,4,0,0
T413,S.R.K. BATU 9 CHERAS (OPP),2025-12,10,0,0
T413,SEK. KEB. BUKIT RAYA,2025-12,10,0,0
T413,SIMPANG KEMACAHAYA 1,2025-12,8,0,2
T413,SUNWAY CHERAS,2025-12,10,0,0
T413,SURIA RESIDENCE,2025-12,10,0,0
T413,TAMAN ALAM JAYA (SELATAN),2025-12,10,0,0
T413,TAMAN ALAM JAYA (UTARA),2025-12,10,0,0
T413,TAMAN MUDUN,2025-12,10,0,0
T413,TAMAN MUDUN (SELATAN),2025-12,10,0,0
T413,TAMAN SRI MELAKA BATU 9,2025-12,7,0,0
T413,TAMAN SRI MUJUR,2025-12,10,0,0
T413,TAMAN SUNTEX,2025-12,8,2,0
T413,VENICE HILL TOWER 10,2025-12,10,0,0
T414,(M1) PANGSAPURI WAJA,2025-12,11,0,0
T414,APARTMENT TAMAN MEGAH CHERAS 3,2025-12,7,0,0
T414,DESA WANGSA APARTMENT,2025-12,8,0,0
T414,FLAT TAMAN KOTA CHERAS,2025-12,5,4,0
T414,KOMERSIAL SUADAMAI (OPP),2025-12,10,0,0
T414,MASJID BESAR BT. 9,2025-12,2,0,8
T414,PANGSAPURI LAGENDA MAS,2025-12,11,0,0
T414,PANGSAPURI SRI MESRA,2025-12,10,0,0
T414,PANGSAPURI WIRA,2025-12,11,0,0
T414,PERUMAHAN SUASANA 4 (OPP),2025-12,9,0,0
T414,PERUMAHAN SUASANA 5,2025-12,8,0,0
T414,SEK. KEB. BTHO,2025-12,8,0,0
T414,SIMPANG MEGAH 12A,2025-12,8,0,0
T414,SIMPANG SRI CHERAS. TAMAN MURNI,2025-12,8,0,0
T414,SRA TMN TUN PERAK,2025-12,11,0,0
T414,SURAU NURUL HIDAYAH,2025-12,8,0,0
T414,TAMAN DAMAI JAYA,2025-12,9,0,0
T414,TAMAN DESA WANGSA,2025-12,8,0,0
T414,TAMAN KOTA CHERAS FASA 1,2025-12,7,0,0
T414,TAMAN KOTA CHERAS FASA 3,2025-12,8,0,0
T414,TAMAN LAGENDA MAS,2025-12,11,0,0
T414,TAMAN PUTRI JAYA,2025-12,9,0,0
T415,(M1) PERUMAHAN SEK. 8,2025-12,15,0,0
T415,AEON  MAHKOTA CHERAS,2025-12,10,0,2
T415,BANDAR MAHKOTA CHERAS SEK 3,2025-12,14,0,0
T415,DEWAN SEBAGUNA SEK. 8,2025-12,14,0,0
T415,KOMERSIAL SEK. 9 (SELATAN),2025-12,16,0,0
T415,MAHKOTA RESIDENCE,2025-12,11,0,15
T415,MAHKOTA WALK,2025-12,12,0,4
T415,PERUMAHAN SEK. 6 (SELATAN),2025-12,8,0,8
T415,PERUMAHAN SEK. 6 (UTARA),2025-12,15,0,0
T416,(M1) TAMAN CHERAS JAYA FASA 7,2025-12,15,0,0
T416,CHERAS SELATAN 118,2025-12,13,2,0
T416,COLOMBIA ASIA HOSPITAL,2025-12,12,0,0
T416,JEJANTAS AEON CHERAS SELATAN,2025-12,12,0,0
T416,JEJANTAS TAMAN SRI INDAH,2025-12,16,0,0
T416,KOMERSIAL DUTAMAS CHERAS,2025-12,1,0,13
T416,PERINDUSTRIAN CHERAS JAYA (1),2025-12,16,0,0
T416,PERINDUSTRIAN CHERAS JAYA (2),2025-12,16,0,0
T416,PERINDUSTRIAN CHERAS JAYA (3),2025-12,15,0,0
T416,PLAZA KASTURI,2025-12,9,0,2
T416,PLAZA KASTURI (OPP),2025-12,15,1,0
T416,SEK. KEB CHERAS JAYA (OPP),2025-12,15,0,0
T416,SUSUR CHERAS JAYA,2025-12,15,0,0
T416,TAMAN CHERAS JAYA FASA 1 2A/2B,2025-12,15,0,0
T416,TAMAN CHERAS JAYA FASA 2B,2025-12,14,0,0
T416,TAMAN CHERAS JAYA FASA 3 (OPP),2025-12,13,0,0
T416,TAMAN CHERAS JAYA FASA 5,2025-12,15,0,0
T416,TAMAN CHERAS JAYA PERINGKAT 1,2025-12,12,0,0
T417,(M1) FLAT TMN DESA KARUN MAS,2025-12,12,0,0
T417,APARTMENT FLORA,2025-12,8,0,0
T417,APARTMENT FLORA (OPP),2025-12,15,0,0
T417,APARTMENT MERANTI,2025-12,16,0,0
T417,APARTMENT RAKYAT,2025-12,7,0,0
T417,APARTMENT RAKYAT(OPP),2025-12,16,0,0
T417,APARTMENT SERINDIT,2025-12,8,0,0
T417,CHERAS SELATAN 118,2025-12,9,0,0
T417,COLOMBIA ASIA HOSPITAL,2025-12,4,0,0
T417,DEWAN TMN IMPIAN EHSAN,2025-12,14,0,0
T417,DEWAN TMN IMPIAN EHSAN (OPP),2025-12,9,0,0
T417,JEJANTAS AEON CHERAS SELATAN,2025-12,5,0,0
T417,JEJANTAS TAMAN SRI INDAH,2025-12,13,0,0
T417,KG. BARU BALAKONG,2025-12,4,0,3
T417,KILANG PLASTIK EKSPEDISI EMAS,2025-12,6,0,0
T417,KILANG PLASTIK EKSPEDISI EMAS (OPP),2025-12,13,0,0
T417,KOMERSIAL DESA RIA,2025-12,8,0,0
T417,KOMERSIAL DESA RIA (OPP),2025-12,16,0,0
T417,KOMERSIAL DUTAMAS CHERAS,2025-12,3,0,0
T417,KOMERSIAL TAMING JAYA,2025-12,6,0,0
T417,ONE INDUSTRIAL PARK,2025-12,15,0,0
T417,PADANG PERMAINAN,2025-12,8,0,0
T417,PDG PERMAINAN (OPP),2025-12,13,0,0
T417,PLAZA KASTURI,2025-12,5,0,0
T417,PLAZA KASTURI (OPP),2025-12,10,3,0
T417,SPG JLN ALPHA IMPIAN 3,2025-12,5,0,0
T417,SPG JLN KARUN MAS 3,2025-12,9,0,0
T417,SUSUR CHERAS JAYA,2025-12,14,0,0
T417,SUSUR U-TURN CHERAS JAYA,2025-12,12,0,1
T417,SUSUR U-TURN CHERAS JAYA (OPP),2025-12,6,0,0
T417,SYMPHONY TOWER,2025-12,15,0,0
T417,TAMAN IMPIAN EHSAN 3,2025-12,15,0,0
T417,TAMAN INDUSTRI BALAKONG JAYA,2025-12,16,0,0
T417,TAMAN SETIA,2025-12,8,0,0
T417,TAMAN TAMING JAYA,2025-12,7,0,0
T418,(M1) SJK(T) JALAN SAN PENG,2025-12,15,0,1
T418,BALAI BOMBA HANG TUAH,2025-12,15,0,0
T418,BALAI BOMBA PUDU,2025-12,16,0,1
T418,BALAI POLIS KENANGA,2025-12,15,0,0
T418,BALAI POLIS PUDU,2025-12,14,1,3
T418,KENANGA POINT CONDOMINIUM,2025-12,15,0,0
T418,KLINIK KOMUNITI HANG TUAH,2025-12,14,0,0
T418,KOMERSIAL KENANGA,2025-12,15,0,0
T418,KOMERSIAL PUDU,2025-12,9,0,5
T418,LRT CHAN SOW LIN,2025-12,14,0,8
T418,LRT PUDU,2025-12,11,0,3
T418,LRT PUDU (OPP),2025-12,14,0,2
T418,PERCETAKAN NASIONAL,2025-12,11,0,0
T418,PERCETAKAN NASIONAL (BARAT),2025-12,13,1,2
T418,PERINDUSTRIAN CHAN SOW LIN (TENGAH),2025-12,15,1,0
T418,PERUMAHAN AWAM DBKL,2025-12,11,0,0
T418,SOUTHGATE COMMERCIAL CENTRE,2025-12,9,0,7
T418,SUB STOR JAB. KESIHATAN DBKL,2025-12,14,0,1
T419,(M1) RAZAK MANSION,2025-12,6,0,2
T419,DAMAI RESIDENCE,2025-12,11,0,0
T419,KAWASAN PERINDUSTRIAN CHAN SOW LIN,2025-12,13,0,0
T419,KAWASAN PERINDUSTRIAN SALAK SELATAN,2025-12,9,1,9
T419,KAWASAN PERINDUSTRIAN TRISEGI,2025-12,7,0,0
T419,KOMERSIAL BATU 3 1/2 SG BESI,2025-12,0,0,7
T419,PERCETAKAN NASIONAL,2025-12,4,0,0
T419,PERCETAKAN NASIONAL (OPP),2025-12,8,0,0
T419,PERINDUSTRIAN CHAN SOW LIN (SELATAN),2025-12,5,0,0
T419,PERINDUSTRIAN CHAN SOW LIN (TENGAH),2025-12,13,0,0
T419,PERINDUSTRIAN CHAN SOW LIN (UTARA),2025-12,9,1,0
T419,RAZAK CITY RESIDENCES (BLOCK A),2025-12,8,0,0
T419,RAZAK MANSION (OPP),2025-12,7,0,2
T419,THE CHINA PRESS,2025-12,7,0,0
T419,WISMA TRAX,2025-12,7,0,0
T451,(M1) KOLEJ ZAABA BLOK C,2025-12,10,0,0
T451,(M2) REST NAMERA,2025-12,10,0,1
T451,(M3) KEDAI TAYAR DUNLOP,2025-12,3,0,2
T451,(M3) TERMINAL REKO,2025-12,0,0,14
T451,BANDAR KAJANG,2025-12,8,0,0
T451,BGN SAINS KIMIA. UKM,2025-12,12,0,0
T451,DEWAN GEMILANG,2025-12,11,0,1
T451,FAKULTI EKONOMI & PENGURUSAN. UKM,2025-12,11,0,0
T451,FAKULTI KEJURUTERAAN,2025-12,12,0,0
T451,FAKULTI SAINS. SOSIAL & KEMANUSIAAN. UKM,2025-12,12,0,0
T451,GUDANG KTM,2025-12,5,0,3
T451,GUDANG KTM (OPP),2025-12,2,0,0
T451,KAJIAN BAHASA,2025-12,12,0,0
T451,KEDAI MOTOR SUZUKI (OPP),2025-12,9,0,0
T451,KG SG TANGKAS,2025-12,8,0,11
T451,KOLEJ MAS,2025-12,0,0,12
T451,KOLEJ RAHIM KAJAI,2025-12,13,0,0
T451,KOLEJ UNGKU OMAR. UKM (BARAT),2025-12,0,0,12
T451,KUIL,2025-12,3,0,0
T451,MASJID,2025-12,6,1,0
T451,MAYBANK PEKAN KAJANG,2025-12,0,0,3
T451,MENARA MPKj,2025-12,4,0,2
T451,MRT KAJANG PINTU A,2025-12,8,0,0
T451,PANGGUNG SENI UKM,2025-12,4,0,0
T451,PEJ MAHASISWA ANAK. UKM,2025-12,12,0,0
T451,PERPUSTAKAAN TS LANANG,2025-12,11,0,0
T451,PINTU BELAKANG UKM,2025-12,0,0,5
T451,PINTU MASUK UKM,2025-12,22,0,0
T451,PINTU UTAMA UKM,2025-12,7,0,0
T451,PLAZA PERABOT,2025-12,5,0,0
T451,PLAZA PERABOT (OPP),2025-12,13,0,0
T451,PUSAT KESIHATAN,2025-12,12,0,0
T451,REKO SENTRAL,2025-12,4,0,0
T451,REKO SENTRAL (OPP),2025-12,10,0,0
T451,REST UMI,2025-12,14,0,0
T451,REST UMI (OPP),2025-12,3,0,2
T451,SAVILLE KAJANG,2025-12,3,0,1
T451,SAVILLE KAJANG (OPP),2025-12,9,0,0
T451,SHELL,2025-12,4,0,0
T451,SHELL (OPP),2025-12,12,0,0
T451,TAMAN HIJAU,2025-12,3,0,0
T451,TAMAN REKO JAYA (OPP),2025-12,8,0,0
T451,TAMAN SRI LANGAT 2,2025-12,3,0,0
T451,TAMAN SRI LANGAT 2 (OPP),2025-12,6,0,3
T451,TAMAN SRI REKO,2025-12,3,0,0
T451,TUN HUSSEIN ONN,2025-12,13,0,0
T453,(M1) PALM WALK 3,2025-12,24,0,0
T453,BDR SG. LONG 7 (BARAT),2025-12,23,0,0
T453,BDR SG. LONG 7 (TIMUR),2025-12,25,0,0
T453,FOREST GREEN CONDOMINIUM,2025-12,25,0,0
T453,GARDEN PARK CONDO,2025-12,25,0,0
T453,GREEN ACRE CONDO,2025-12,23,0,0
T453,HAB UTAR,2025-12,24,0,0
T453,INSTITUT PENGURUSAN VETERINAR,2025-12,16,4,20
T453,PALM WALK 1 &2 (OPP),2025-12,24,0,0
T453,PERSIMPANGAN SG. LONG,2025-12,19,0,0
T453,PERUMAHAN SEKSYEN 2 BDR SG. LONG,2025-12,24,0,0
