"month","route_id","stop_name","on time","late","early"
"2025-05","T416","TAMAN CHERAS JAYA FASA 3 (OPP)",20,0,0
"2025-05","T416","TAMAN CHERAS JAYA FASA 5",20,0,0
"2025-05","T416","TAMAN CHERAS JAYA PERINGKAT 1",20,0,0
"2025-05","T417","(M1) FLAT TMN DESA KARUN MAS",25,0,0
"2025-05","T417","APARTMENT FLORA",25,0,0
"2025-05","T417","APARTMENT FLORA (OPP)",26,0,0
"2025-05","T417","APARTMENT MERANTI",27,0,0
"2025-05","T417","APARTMENT RAKYAT",26,0,0
"2025-05","T417","APARTMENT RAKYAT(OPP)",27,0,0
"2025-05","T417","APARTMENT SERINDIT",22,0,0
"2025-05","T417","CHERAS SELATAN 118",23,1,0
"2025-05","T417","COLOMBIA ASIA HOSPITAL",12,0,0
"2025-05","T417","DEWAN TMN IMPIAN EHSAN",25,0,0
"2025-05","T417","DEWAN TMN IMPIAN EHSAN (OPP)",26,0,0
"2025-05","T417","JEJANTAS AEON CHERAS SELATAN",26,0,0
"2025-05","T417","JEJANTAS TAMAN SRI INDAH",22,0,0
"2025-05","T417","KG. BARU BALAKONG",16,0,6
"2025-05","T417","KILANG PLASTIK EKSPEDISI EMAS",21,0,0
"2025-05","T417","KILANG PLASTIK EKSPEDISI EMAS (OPP)",26,0,0
"2025-05","T417","KOMERSIAL DESA RIA",26,0,0
"2025-05","T417","KOMERSIAL DESA RIA (OPP)",27,0,0
"2025-05","T417","KOMERSIAL DUTAMAS CHERAS",22,0,2
"2025-05","T417","KOMERSIAL TAMING JAYA",21,0,3
"2025-05","T417","ONE INDUSTRIAL PARK",26,0,0
"2025-05","T417","PADANG PERMAINAN",24,1,0
"2025-05","T417","PDG PERMAINAN (OPP)",21,0,0
"2025-05","T417","PLAZA KASTURI",22,0,3
"2025-05","T417","PLAZA KASTURI (OPP)",23,3,0
"2025-05","T417","SPG JLN ALPHA IMPIAN 3",15,0,0
"2025-05","T417","SPG JLN KARUN MAS 3",23,0,0
"2025-05","T417","SUSUR CHERAS JAYA",22,0,0
"2025-05","T417","SUSUR U-TURN CHERAS JAYA",21,0,5
"2025-05","T417","SUSUR U-TURN CHERAS JAYA (OPP)",18,0,4
"2025-05","T417","SYMPHONY TOWER",26,1,0
"2025-05","T417","TAMAN IMPIAN EHSAN 3",27,0,0
"2025-05","T417","TAMAN INDUSTRI BALAKONG JAYA",27,0,0
"2025-05","T417","TAMAN SETIA",26,0,0
"2025-05","T417","TAMAN TAMING JAYA",24,0,1
"2025-05","T418","(M1) SJK(T) JALAN SAN PENG",26,0,3
"2025-05","T418","BALAI BOMBA HANG TUAH",28,0,0
"2025-05","T418","BALAI BOMBA PUDU",26,0,2
"2025-05","T418","BALAI POLIS KENANGA",25,0,0
"2025-05","T418","BALAI POLIS PUDU",26,0,3
"2025-05","T418","KENANGA POINT CONDOMINIUM",28,0,0
"2025-05","T418","KLINIK KOMUNITI HANG TUAH",28,0,0
"2025-05","T418","KOMERSIAL KENANGA",28,0,0
"2025-05","T418","KOMERSIAL PUDU",24,0,4
"2025-05","T418","LRT CHAN SOW LIN",15,0,14
"2025-05","T418","LRT PUDU",23,0,5
"2025-05","T418","LRT PUDU (OPP)",23,0,5
"2025-05","T418","PERCETAKAN NASIONAL",27,0,0
"2025-05","T418","PERCETAKAN NASIONAL (BARAT)",27,1,0
"2025-05","T418","PERINDUSTRIAN CHAN SOW LIN (TENGAH)",28,0,0
"2025-05","T418","PERUMAHAN AWAM DBKL",27,1,0
"2025-05","T418","SOUTHGATE COMMERCIAL CENTRE",19,0,9
"2025-05","T418","SUB STOR JAB. KESIHATAN DBKL",24,0,4
"2025-05","T419","(M1) RAZAK MANSION",9,0,13
"2025-05","T419","DAMAI RESIDENCE",24,0,0
"2025-05","T419","KAWASAN PERINDUSTRIAN CHAN SOW LIN",46,0,0
"2025-05","T419","KAWASAN PERINDUSTRIAN SALAK SELATAN",26,2,19
"2025-05","T419","KAWASAN PERINDUSTRIAN TRISEGI",24,0,0
"2025-05","T419","KOMERSIAL BATU 3 1/2 SG BESI",1,0,22
"2025-05","T419","PERCETAKAN NASIONAL",23,0,0
"2025-05","T419","PERCETAKAN NASIONAL (OPP)",17,7,0
"2025-05","T419","PERINDUSTRIAN CHAN SOW LIN (SELATAN)",23,0,0
"2025-05","T419","PERINDUSTRIAN CHAN SOW LIN (TENGAH)",47,0,0
"2025-05","T419","PERINDUSTRIAN CHAN SOW LIN (UTARA)",23,1,0
"2025-05","T419","RAZAK CITY RESIDENCES (BLOCK A)",21,0,0
"2025-05","T419","RAZAK MANSION (OPP)",19,0,3
"2025-05","T419","THE CHINA PRESS",24,0,0
"2025-05","T419","WISMA TRAX",24,0,0
"2025-05","T451","(M1) KOLEJ ZAABA BLOK C",19,0,0
"2025-05","T451","(M2) REST NAMERA",17,1,3
"2025-05","T451","(M3) KEDAI TAYAR DUNLOP",18,0,2
"2025-05","T451","(M3) TERMINAL REKO",0,0,21
"2025-05","T451","BANDAR KAJANG",18,3,0
"2025-05","T451","BGN SAINS KIMIA. UKM",18,0,3
"2025-05","T451","DEWAN GEMILANG",18,0,3
"2025-05","T451","FAKULTI EKONOMI & PENGURUSAN. UKM",18,0,0
"2025-05","T451","FAKULTI KEJURUTERAAN",19,0,1
"2025-05","T451","FAKULTI SAINS. SOSIAL & KEMANUSIAAN. UKM",20,0,0
"2025-05","T451","GUDANG KTM",14,1,6
"2025-05","T451","GUDANG KTM (OPP)",14,0,0
"2025-05","T451","KAJIAN BAHASA",19,0,0
"2025-05","T451","KEDAI MOTOR SUZUKI (OPP)",21,0,0
"2025-05","T451","KG SG TANGKAS",18,0,23
"2025-05","T451","KOLEJ MAS",1,0,20
"2025-05","T451","KOLEJ RAHIM KAJAI",20,0,0
"2025-05","T451","KOLEJ UNGKU OMAR. UKM (BARAT)",0,1,20
"2025-05","T451","KUIL",17,0,0
"2025-05","T451","MASJID",20,0,0
"2025-05","T451","MAYBANK PEKAN KAJANG",13,0,6
"2025-05","T451","MENARA MPKj",19,0,2
"2025-05","T451","MRT KAJANG PINTU A",19,0,2
"2025-05","T451","PANGGUNG SENI UKM",19,0,0
"2025-05","T451","PEJ MAHASISWA ANAK. UKM",21,0,0
"2025-05","T451","PERPUSTAKAAN TS LANANG",20,0,0
"2025-05","T451","PINTU BELAKANG UKM",4,0,13
"2025-05","T451","PINTU MASUK UKM",32,0,9
"2025-05","T451","PINTU UTAMA UKM",20,0,0
"2025-05","T451","PLAZA PERABOT",19,1,0
"2025-05","T451","PLAZA PERABOT (OPP)",21,0,0
"2025-05","T451","PUSAT KESIHATAN",19,0,1
"2025-05","T451","REKO SENTRAL",20,0,0
"2025-05","T451","REKO SENTRAL (OPP)",21,0,0
"2025-05","T451","REST UMI",17,1,3
"2025-05","T451","REST UMI (OPP)",14,0,6
"2025-05","T451","SAVILLE KAJANG",18,1,0
"2025-05","T451","SAVILLE KAJANG (OPP)",21,0,0
"2025-05","T451","SHELL",20,0,0
"2025-05","T451","SHELL (OPP)",21,0,0
"2025-05","T451","TAMAN HIJAU",18,0,0
"2025-05","T451","TAMAN REKO JAYA (OPP)",20,0,0
"2025-05","T451","TAMAN SRI LANGAT 2",19,0,0
"2025-05","T451","TAMAN SRI LANGAT 2 (OPP)",21,0,0
"2025-05","T451","TAMAN SRI REKO",16,2,1
"2025-05","T451","TUN HUSSEIN ONN",21,0,0
"2025-05","T453","(M1) PALM WALK 3",40,0,0
"2025-05","T453","BDR SG. LONG 7 (BARAT)",35,1,0
"2025-05","T453","BDR SG. LONG 7 (TIMUR)",36,0,0
"2025-05","T453","GARDEN PARK CONDO",38,1,0
"2025-05","T453","GREEN ACRE CONDO",39,0,0
"2025-05","T453","HAB UTAR",33,0,7
"2025-05","T453","INSTITUT PENGURUSAN VETERINAR",39,0,41
"2025-05","T453","PALM WALK 1 &2 (OPP)",40,0,0
"2025-05","T453","PERSIMPANGAN SG. LONG",37,0,0
"2025-05","T453","SG. LONG CLUB HOUSE",40,0,0
"2025-05","T453","SHELL JLN. SG. LONG",31,1,8
"2025-05","T453","SHELL JLN. SG. LONG (OPP)",34,0,5
"2025-05","T453","SMK. BANDAR SG. LONG",40,0,0
"2025-05","T453","TAMAN IKHLAS",39,0,0
"2025-05","T453","TAMAN RAKAN (BARAT)",73,0,0
"2025-05","T453","TAMAN RAKAN (TIMUR)",34,1,37
"2025-05","T454","(M1) TAMAN SEKAMAT",17,0,0
"2025-05","T454","DEWAN SG SEKAMAT (OPP)",18,0,0
"2025-05","T454","DEWAN SG. SEKAMAT",18,0,0
"2025-05","T454","PREMIS LOT 4291",17,3,0
"2025-05","T454","PREMIS LOT 4291 (OPP)",17,0,0
"2025-05","T454","SEK. KEB. SERI SEKAMAT",17,1,0
"2025-05","T454","SEK. KEB. SERI SEKAMAT (OPP)",18,0,0
"2025-05","T454","SIMPANG JLN. SARJAN MAT",19,1,1
"2025-05","T454","SRA. SG. SEKAMAT",18,0,0
"2025-05","T454","SRA. SG. SEKAMAT (OPP)",18,0,0
"2025-05","T455","(M1) PERUMAHAN SUTERA 3",24,0,0
"2025-05","T455","APARTMENT TERATAI",20,0,4
"2025-05","T455","FLAT CHERAS PRIMA",24,0,0
"2025-05","T455","KEDAI BASIKAL KG SG. BALAK",23,0,0
"2025-05","T455","KG. SG. BALAK (1)",22,0,2
"2025-05","T455","KG. SG. BALAK (2)",22,0,0
"2025-05","T455","MASJID KG SG SEKAMAT",45,0,0
"2025-05","T455","PREMIS LOT 4291",16,0,0
"2025-05","T455","PREMIS LOT 4291 (OPP)",20,0,0
"2025-05","T455","PREMIS LOT 4711",23,0,0
"2025-05","T455","SIMPANG JLN. SARJAN MAT",22,1,0
"2025-05","T455","SRA. KG. SG. BALAK",14,0,9
"2025-05","T455","SURAU TAMAN SUTERA (OPP)",24,0,0
"2025-05","T455","SUTERA RESIDENCES",24,0,0
"2025-05","T455","TAMAN CHERAS PRIMA (1)",20,1,3
"2025-05","T455","TAMAN CHERAS PRIMA (2)",24,0,0
"2025-05","T455","TMN DELIMA",18,0,5
"2025-05","T456","(M1) IMPIAN MAKMUR",20,0,0
"2025-05","T456","IMPIAN GEMILANG",23,0,0
"2025-05","T456","IMPIAN JAYA",16,0,1
"2025-05","T456","IMPIAN PERDANA",21,0,0
"2025-05","T456","IMPIAN SEJATI",21,0,0
"2025-05","T456","IMPIAN SETIA",15,7,0
"2025-05","T456","PEJ. PENDIDIKAN DAERAH HULU LANGAT",19,0,0
"2025-05","T456","SEK. KEB. SAUJANA IMPIAN",22,1,0
"2025-05","T457","(M1) OASIS RESIDENCE",15,0,0
"2025-05","T457","AKOYA RESIDENCE",17,0,1
"2025-05","T457","AMEERA RESIDENCE",18,0,0
"2025-05","T457","BANDAR KAJANG",16,1,0
"2025-05","T457","DESA SRI JENARIS",16,5,15
"2025-05","T457","FLAT SRI SAUJANA",16,0,0
"2025-05","T457","IVORY RESIDENCE",18,0,0
"2025-05","T457","IVORY RESIDENCE (OPP)",17,0,0
"2025-05","T457","KAJANG PLAZA",16,0,1
"2025-05","T457","KG. SG. KANTAN",17,0,0
"2025-05","T457","KOLEJ KOMUNITI HULU LANGAT",18,0,0
"2025-05","T457","KOMERSIAL PRIMA SAUJANA",18,0,0
"2025-05","T457","LOT 1087",18,0,0
"2025-05","T457","LOT 3082",18,0,0
"2025-05","T457","MASJID JAMEK KAJANG (OPP)",18,0,0
"2025-05","T457","MAYBANK PEKAN KAJANG",16,0,0
"2025-05","T457","MUTIARA AVENUE",16,0,2
"2025-05","T457","PERUMAHAN PRIMA SAUJANA",8,0,10
"2025-05","T457","SIMPANG JLN. GHAZALY",17,0,0
"2025-05","T457","SIMPANG JLN. GHAZALY (OPP)",14,0,0
"2025-05","T457","SIMPANG JLN. MELATI 2",14,2,2
"2025-05","T457","SIMPANG JLN. MELOR 6",17,0,0
"2025-05","T457","SPG JLN. MELATI 1",13,0,0
"2025-05","T457","SRA. SG. KANTAN",18,0,0
"2025-05","T457","SRA. SG. KANTAN (OPP)",17,0,1
"2025-05","T457","SURAU AL HIDAYAH (OPP)",12,0,0
"2025-05","T457","SURAU AL HIDAYAH SG. KANTAN",15,1,0
"2025-05","T457","TADIKA KEMAS DESA SRI JENARIS",17,1,0
"2025-05","T457","TAMAN PUNCAK SAUJANA",18,0,0
"2025-05","T458","(M1) DESA MUTIARA APARTMENT",17,0,0
"2025-05","T458","APARTMENT INDAH",19,0,0
"2025-05","T458","BANDAR KAJANG",5,0,13
"2025-05","T458","DERET KEDAI TAMAN INDAH",16,0,3
"2025-05","T458","DERET KEDAI TAMAN KAJANG BARU",18,0,0
"2025-05","T458","DERET KEDAI TMN BUKIT CANTIK",14,0,0
"2025-05","T458","HOSPITAL KAJANG",19,0,1
"2025-05","T458","KAFA AL-ASMAH",18,0,1
"2025-05","T458","KAWASAN PERNIAGAAN NILAM",18,0,0
"2025-05","T458","KOMERSIAL BANDAR KAJANG",31,0,7
"2025-05","T458","KOMPLEKS PENJARA KAJANG",18,0,0
"2025-05","T458","KUARTERS JKR SG. JELOK",18,0,0
"2025-05","T458","MAYBANK PEKAN KAJANG",15,0,0
"2025-05","T458","MENARA MPKj",17,0,3
"2025-05","T458","METRO POINT KAJANG",14,0,5
"2025-05","T458","PANGSAPURI PERDANA IMPIAN",18,0,0
"2025-05","T458","PEJABAT AIR SELANGOR",11,0,6
"2025-05","T458","PERSIMPANGAN SG. JELOK",16,0,4
"2025-05","T458","PERUMAHAN TAMAN SRI JELOK",16,0,0
"2025-05","T458","SEK. MEN. TINGGI KAJANG",19,0,0
"2025-05","T458","TAMAN BERLIAN (1)",17,0,0
"2025-05","T458","TAMAN BERLIAN (2)",17,0,0
"2025-05","T458","TAMAN KAJANG BARU",18,1,0
"2025-05","T458","TAMAN MEGAH",15,0,0
"2025-05","T458","TAMAN RESTU 7",20,0,0
"2025-05","T458","TAMAN RIA",16,0,0
"2025-05","T458","TAMAN SENTOSA",18,0,1
"2025-05","T458","TAMAN SRI JELOK",19,0,0
"2025-05","T458","TTDI GROVE 2 @ LILI",17,0,2
"2025-05","T459","(M1) TAMAN BUKIT MEWAH FASA 7",16,0,0
"2025-05","T459","BANDAR KAJANG",5,0,12
"2025-05","T459","DERET KEDAI BUKIT MEWAH 47",14,0,4
"2025-05","T459","FLAT BUKIT MEWAH",18,0,0
"2025-05","T459","FLAT TAMAN BUKIT MUTIARA",16,0,0
"2025-05","T459","KAWASAN PERNIAGAAN NILAM",19,0,0
"2025-05","T459","KOLEJ VOKASIONAL KAJANG",19,0,0
"2025-05","T459","KOMERSIAL BANDAR KAJANG",13,0,4
"2025-05","T459","KOMERSIAL TAMAN KAJANG PRIMA",7,0,11
"2025-05","T459","MAYBANK PEKAN KAJANG",16,0,0
"2025-05","T459","METRO AVENUE (OPP)",16,0,3
"2025-05","T459","METRO POINT KAJANG",18,0,0
"2025-05","T459","PADANG BOLA TAMAN JASMIN",18,0,0
"2025-05","T459","PEJABAT AIR SELANGOR",12,0,5
"2025-05","T459","PERSIMPANGAN SG. JELOK",13,0,6
"2025-05","T459","SEK. KEB. TAMAN JASMIN",18,0,0
"2025-05","T459","SEK. KEB. TAMAN JASMIN GATE 2",18,0,0
"2025-05","T459","SEK. MEN. TINGGI KAJANG",18,0,1
"2025-05","T459","SENTOSA AVENUE",18,0,0
"2025-05","T459","SIMPANG BUKIT MEWAH 49",18,0,0
"2025-05","T459","SIMPANG JASMIN 20",18,0,0
"2025-05","T459","TAMAN BUKIT MUTIARA",18,0,0
"2025-05","T459","TAMAN LEMBAH MEWAH",17,0,0
"2025-05","T459","TAMAN PERMAI",18,0,0
"2025-05","T459","TAMAN RESTU 7",19,0,0
"2025-05","T459","TAMAN ZAMRUD",13,0,0
"2025-05","T460","(M1) TAMAN HARMONI",20,0,0
"2025-05","T460","APARTMENT SERI BAIDURI",20,0,0
"2025-05","T460","BANDAR KAJANG",7,0,12
"2025-05","T460","FLAT BLOK M",17,0,0
"2025-05","T460","HILL PARK 1",20,0,0
"2025-05","T460","HILLVIEW RESIDENCE",20,0,0
"2025-05","T460","HOSPITAL KAJANG",19,0,1
"2025-05","T460","KAJANG PRIMA",35,0,3
"2025-05","T460","KAWASAN PERNIAGAAN NILAM",20,0,0
"2025-05","T460","KLINIK KESIHATAN KAJANG",30,1,7
"2025-05","T460","KOLEJ VOKASIONAL KAJANG",21,0,18
"2025-05","T460","KOMERSIAL BANDAR KAJANG",31,0,8
"2025-05","T460","KOMERSIAL BANDAR TEKNOLOGI",17,0,3
"2025-05","T460","MAYBANK PEKAN KAJANG",19,0,0
"2025-05","T460","MENARA MPKj",12,0,8
"2025-05","T460","METRO POINT KAJANG",18,0,1
"2025-05","T460","MYDIN MALL",19,0,0
"2025-05","T460","PANGSAPURI VISTA PERDANA",18,0,0
"2025-05","T460","PEJABAT AIR SELANGOR",15,0,3
"2025-05","T460","PERINDUSTRIAN SEK. 4",17,0,0
"2025-05","T460","PERINDUSTRIAN SEK. 4 (BARAT)",20,0,0
"2025-05","T460","PERINDUSTRIAN SEK. 4 (SELATAN)",20,0,0
"2025-05","T460","PERINDUSTRIAN SEK. 4 (TIMUR)",12,0,8
"2025-05","T460","PERINDUSTRIAN SEK. 6",20,0,0
"2025-05","T460","PERSIMPANGAN SG. JELOK",14,0,5
"2025-05","T460","PERUMAHAN SEK. 3 (BARAT)",20,0,0
"2025-05","T460","PERUMAHAN SEK. 3 (TIMUR)",17,0,0
"2025-05","T460","SEK. MEN. TINGGI KAJANG",18,0,1
"2025-05","T460","SIMPANG JLN 3/20",19,0,0
"2025-05","T460","SURAU AL-HIDAYAH",20,0,0
"2025-05","T460","SYMPHONY RESIDENCE",19,0,0
"2025-05","T460","TAMAN LEMBAH MEWAH",18,0,0
"2025-05","T460","TAMAN MAJU KAJANG",33,1,4
"2025-05","T460","TAMAN RESTU 7",6,0,32
"2025-05","T460","TAMAN ZAMRUD",10,1,7
"2025-05","T461","(M1) FLAT CITRA",28,0,0
"2025-05","T461","APARTMENT CEMARA",28,0,0
"2025-05","T461","APARTMENT SURIA",27,0,0
"2025-05","T461","APARTMENT SUTERA",27,0,0
"2025-05","T461","FLAT KAJANG UTAMA",28,0,0
"2025-05","T461","KEDAI MOTOR SUZUKI (OPP)",20,0,0
"2025-05","T461","KOMERSIAL TAMAN BUKIT MEWAH",26,0,0
"2025-05","T461","KUARTERS GURU  KAJANG UTAMA",13,0,15
"2025-05","T461","KUIL",20,0,0
"2025-05","T461","PERUMAHAN SEKSYEN 2",28,0,0
"2025-05","T461","PERUMAHAN SEKSYEN 3",27,0,1
"2025-05","T461","SEKSYEN 1 TAMAN KAJANG UTAMA",24,0,0
"2025-05","T461","SMK KAJANG UTAMA",28,0,0
"2025-05","T461","TAMAN BANGI",26,0,0
"2025-05","T461","TAMAN BUKIT MEWAH FASA 8A",26,0,0
"2025-05","T461","TAMAN HIJAU",24,1,0
"2025-05","T461","TAMAN KAJANG SENTRAL",14,0,14
"2025-05","T461","TAMAN KAJANG UTAMA",27,0,0
"2025-05","T461","TAMAN REKO JAYA (OPP)",28,0,0
"2025-05","T461","TAMAN SRI REKO",21,1,3
"2025-05","T462","(M1) KOMPLEKS PKNS BANGI",21,0,0
"2025-05","T462","3B CURVE BUSINESS PARK",20,0,0
"2025-05","T462","D'8 BANDAR BARU BANGI (SELATAN)",21,0,0
"2025-05","T462","D'8 BANDAR BARU BANGI (UTARA)",21,0,0
"2025-05","T462","HOSPITAL PAKAR AN NUR",18,0,3
"2025-05","T462","KEDAI MOTOR SUZUKI (OPP)",21,0,0
"2025-05","T462","KG. SG. RAMAL DALAM (BARAT)",21,0,0
"2025-05","T462","KG. SG. RAMAL DALAM (TIMUR)",21,0,0
"2025-05","T462","KOMERSIAL MEDAN PB",20,0,0
"2025-05","T462","KOMERSIAL SEKSYEN 4 TAMBAHAN",12,0,8
"2025-05","T462","KOMERSIAL SEKSYEN 4 TAMBAHAN (OPP)",18,0,0
"2025-05","T462","KOMERSIAL SEKSYEN 6",21,0,0
"2025-05","T462","KOMPLEKS PENTADBIRAN DAERAH HULU LANGAT (OPP)",21,0,0
"2025-05","T462","KUIL",19,0,0
"2025-05","T462","PERSIMPANGAN JLN DATO DAGANG",21,0,0
"2025-05","T462","PUNCAK BANGI (OPP)",20,0,0
"2025-05","T462","PUSAT KOMERSIAL SEK 7 (SELATAN)",10,0,11
"2025-05","T462","PUSAT KOMERSIAL SEK 7 (UTARA)",21,0,0
"2025-05","T462","REKO SENTRAL",26,0,11
"2025-05","T462","REKO SENTRAL (OPP)",21,0,0
"2025-05","T462","SAVILLE KAJANG",20,0,0
"2025-05","T462","SAVILLE KAJANG (OPP)",20,0,1
"2025-05","T462","SEKSYEN 4 TAMBAHAN",19,2,0
"2025-05","T462","SEKSYEN 4 TAMBAHAN (OPP)",20,0,0
"2025-05","T462","SEKSYEN 8 FASA 2 (BARAT)",21,0,0
"2025-05","T462","SEKSYEN 8 FASA 2 (TIMUR)",20,1,0
"2025-05","T462","SERI WIRANI SEKSYEN 8 (BARAT)",21,0,0
"2025-05","T462","SERI WIRANI SEKSYEN 8 (TIMUR)",21,0,0
"2025-05","T462","SURAU AL-AMIN SEKSYEN 8",17,0,4
"2025-05","T462","SURAU AL-UKHUWAH SEKSYEN 8 (BARAT)",21,0,0
"2025-05","T462","SURAU AL-UKHUWAH SEKSYEN 8 (TIMUR)",21,0,0
"2025-05","T462","TAMAN DESA SURADA",21,0,0
"2025-05","T462","TAMAN HIJAU",19,1,0
"2025-05","T462","TAMAN REKO JAYA (OPP)",19,1,0
"2025-05","T462","TAMAN SERI MUTIARA",21,0,0
"2025-05","T462","TAMAN SRI LANGAT 2",20,0,0
"2025-05","T462","TAMAN SRI LANGAT 2 (OPP)",21,0,0
"2025-05","T462","TAMAN SRI REKO",18,1,0
"2025-05","T463","(M1) PETRONAS UNIKEB 2 (HUB)",20,0,0
"2025-05","T463","FLAT JUBLI PERAK SEKSYEN 4",15,0,2
"2025-05","T463","JALAN  4/9G",21,0,0
"2025-05","T463","JLN 4/2",20,0,0
"2025-05","T463","JLN 4/3",20,0,0
"2025-05","T463","JLN 4/9 C (OPP)",19,0,0
"2025-05","T463","JLN 4/9C",21,0,0
"2025-05","T463","KEDAI MOTOR SUZUKI (OPP)",19,0,0
"2025-05","T463","KUIL",14,0,0
"2025-05","T463","PANGSAPURI ANGGUN",20,0,0
"2025-05","T463","PERUMAHAN JLN 4/6",20,0,0
"2025-05","T463","REKO SENTRAL",16,0,26
"2025-05","T463","REKO SENTRAL (OPP)",21,0,0
"2025-05","T463","SAVILLE KAJANG",15,4,2
"2025-05","T463","SAVILLE KAJANG (OPP)",20,0,1
"2025-05","T463","SK JALAN EMPAT",19,1,0
"2025-05","T463","SK JLN EMPAT (OPP)",19,0,0
"2025-05","T463","SMK JALAN EMPAT (OPP)",20,0,1
"2025-05","T463","SMK JALAN EMPAT (PINTU BELAKANG)",19,0,0
"2025-05","T463","SMK JALAN EMPAT (PINTU DEPAN)",21,0,0
"2025-05","T463","SPG 4/8E",20,0,0
"2025-05","T463","SPG 4/8E (OPP)",21,0,0
"2025-05","T463","SPG JLN 4/7",16,0,0
"2025-05","T463","SPG JLN 4/7M (OPP)",21,0,0
"2025-05","T463","TAMAN HIJAU",20,1,0
"2025-05","T463","TAMAN REKO JAYA (OPP)",19,0,0
"2025-05","T463","TAMAN SRI LANGAT 2",19,2,0
"2025-05","T463","TAMAN SRI LANGAT 2 (OPP)",20,0,0
"2025-05","T463","TAMAN SRI REKO",16,1,1
"2025-05","T463","ULINE TYRE",21,0,0
"2025-05","T463","ULINE TYRE (OPP)",17,0,4
"2025-05","T464","(M1) PETRONAS SEKSYEN 16 (OPP)",5,0,0
"2025-05","T464","(M2) REST NAMERA",6,0,0
"2025-05","T464","(M3) KEDAI TAYAR DUNLOP",4,0,0
"2025-05","T464","(M3) TERMINAL REKO",1,0,6
"2025-05","T464","AKADEMI CUKAI",7,0,0
"2025-05","T464","ALMASHOOR",2,0,5
"2025-05","T464","BANDAR KAJANG",7,1,0
"2025-05","T464","BANGI GATEWAY (OPP)",6,1,0
"2025-05","T464","BANGI GATEWAY MALL",4,0,2
"2025-05","T464","C BANNER PRINT",5,0,0
"2025-05","T464","GUDANG KTM",8,0,0
"2025-05","T464","GUDANG KTM (OPP)",2,0,0
"2025-05","T464","KEDAI MOTOR SUZUKI (OPP)",8,0,0
"2025-05","T464","KEDAI SERI MELATI",5,0,0
"2025-05","T464","KG SG TANGKAS",1,0,9
"2025-05","T464","KG TERAS JERNANG",4,0,0
"2025-05","T464","KLINIK BANGI & SURGERY (OPP)",6,0,0
"2025-05","T464","KPTM BANGI",3,0,1
"2025-05","T464","KUIL",1,0,0
"2025-05","T464","LHDN BANGI",7,0,0
"2025-05","T464","LHDN BANGI (OPP)",6,0,0
"2025-05","T464","MAYBANK PEKAN KAJANG",2,0,0
"2025-05","T464","MENARA MPKj",8,0,0
"2025-05","T464","MRT KAJANG PINTU A",8,0,0
"2025-05","T464","PADANG  SPG 1/9C",5,0,0
"2025-05","T464","PANGGUNG SENI UKM",5,0,1
"2025-05","T464","PASAR AWAM SEKSYEN 1",4,0,0
"2025-05","T464","PERUMAHAN SEKSYEN 6",4,1,1
"2025-05","T464","PERUMAHAN TERAS JERNANG",5,0,0
"2025-05","T464","PERUMAHAN TERES SEKSYEN 16",5,0,1
"2025-05","T464","PETRONAS PERSIARAN PEKELILING",6,1,0
"2025-05","T464","PETRONAS UNIKEB 1",6,0,0
"2025-05","T464","PINTU BELAKANG UKM",0,1,2
"2025-05","T464","PINTU MASUK UKM",5,0,0
"2025-05","T464","PINTU UTAMA UKM",4,0,0
"2025-05","T464","PLAZA PERABOT",2,0,0
"2025-05","T464","PLAZA PERABOT (OPP)",7,0,0
"2025-05","T464","REKO SENTRAL",2,0,0
"2025-05","T464","REKO SENTRAL (OPP)",7,0,0
"2025-05","T464","REST UMI",6,0,1
"2025-05","T464","REST UMI (OPP)",2,0,0
"2025-05","T464","RIA TOMYAM",6,0,0
"2025-05","T464","SAVILLE KAJANG",2,0,0
"2025-05","T464","SAVILLE KAJANG (OPP)",7,0,0
"2025-05","T464","SHELL",2,0,0
"2025-05","T464","SHELL (OPP)",7,0,0
"2025-05","T464","SIMPANG PINTU MASUK UKM",6,1,0
"2025-05","T464","TAMAN HIJAU",1,0,0
"2025-05","T464","TAMAN REKO JAYA (OPP)",8,0,0
"2025-05","T464","TAMAN SRI LANGAT 2",2,0,0
"2025-05","T464","TAMAN SRI LANGAT 2 (OPP)",8,0,0
"2025-05","T464","TAMAN SRI REKO",2,0,0
"2025-05","T464","WISMA UNIKEB",7,0,0
"2025-05","T464","WISMA UNIKEB (OPP)",0,0,5
"2025-05","T465","(M1) JADITE SUITES",12,0,0
"2025-05","T465","EATON INTERNATIONAL SCHOOL",6,0,6
"2025-05","T465","JADE SQUARE",0,0,12
"2025-05","T465","JADE SQUARE (OPP)",12,0,0
"2025-05","T465","JADE SQUARE 2",11,0,0
"2025-05","T465","KOMERSIAL TAMAN MAJLIS JAYA",20,0,3
"2025-05","T465","PANGSAPURI GAPURA BAYU",11,0,0
"2025-05","T465","PANGSAPURI SETIA IMPIAN",7,0,5
"2025-05","T465","PANGSAPURI TAMAN TASIK SG CHUA",11,0,0
"2025-05","T465","PANGSAPURI TAMAN TASIK SG CHUA (OPP)",12,0,0
"2025-05","T465","PERINDUSTRIAN KG BUKIT ANGKAT",17,0,5
"2025-05","T465","PERUSAHAAN KG BUKIT ANGKAT",12,0,0
"2025-05","T465","SETIA IMPIAN RESIDENCES",9,0,0
"2025-05","T465","WINNIE PLAZA",8,3,1
"2025-05","T465","WINNIE PLAZA (OPP)",10,0,0
