"date","route_short_name","route_long_name","route_id","n","n_on_time","n_early","n_late","total_schedule_duration","x1","x2","mae_ratio","log_x1","x2_sq","log_I_hat","I_hat","month"
2025-06-03,"450","Hentian Kajang ~ Hab Lebuh Pudu","U4500",756,685,58,13,68.0666666666667,0.9061,0.9516,0.0484,-0.0986,0.9056,-0.1724,0.8416,"2025-06"
2025-06-03,"506","Putrajaya Sentral ~ Bandar Utama","U5068",159,133,10,16,50,0.8365,0.832,0.168,-0.1786,0.6923,-0.323,0.724,"2025-06"
2025-06-03,"540","Putra Permai ~ Stesen KTM Serdang","U5408",54,44,8,2,68.2666666666667,0.8148,0.7075,0.2925,-0.2048,0.5005,-0.5038,0.6042,"2025-06"
2025-06-03,"541","Putra Permai ~ Stesen LRT BK 5","U5410",329,61,268,0,70,0.1854,0.7024,0.2976,-1.6852,0.4934,-2.0315,0.1311,"2025-06"
2025-06-03,"580","Desa Petaling ~ Hab Lebuh Pudu via Stesen LRT Salak Selatan","U5800",346,316,10,20,49.4833333333333,0.9133,0.5783,0.4217,-0.0907,0.3344,-0.6367,0.529,"2025-06"
2025-06-03,"581","Desa Tasik ~ Stesen LRT Bandar Tasik Selatan","U5810",229,151,62,16,35.0666666666667,0.6594,0.8094,0.1906,-0.4164,0.6551,-0.5884,0.5552,"2025-06"
2025-06-03,"590","Bandar Sungai Long ~ Hab Lebuh Pudu","U5900",827,781,35,11,50.5666666666666,0.9444,0.9611,0.0389,-0.0572,0.9236,-0.1274,0.8804,"2025-06"
2025-06-03,"600","Puchong Utama ~ Hab Pasar Seni","U6000",4887,4557,241,89,75.7333333333333,0.9325,0.8573,0.1427,-0.0699,0.7349,-0.19,0.827,"2025-06"
2025-06-03,"602","Puchong Prima ~ IOI Puchong","U6020",328,277,32,19,53.7833333333333,0.8445,0.531,0.469,-0.169,0.282,-0.8316,0.4354,"2025-06"
2025-06-03,"640","Hab Bas Sri Manja ~ Hab Pasar Seni","U6400",1679,1546,112,21,35,0.9208,0.9137,0.0863,-0.0825,0.8349,-0.1691,0.8444,"2025-06"
2025-06-03,"641","Stesen LRT Subang Jaya ~ Pearl Point","U6410",208,179,15,14,60.6666666666667,0.8606,0.4901,0.5099,-0.1502,0.2402,-0.9209,0.3982,"2025-06"
2025-06-03,"650","Taman Desa ~ Hab Pasar Seni","U6500",592,527,62,3,60.4,0.8902,0.935,0.065,-0.1163,0.8743,-0.1955,0.8224,"2025-06"
2025-06-03,"651","Stesen LRT Muhibbah ~Pearl Point","U6510",76,66,7,3,51.2166666666667,0.8684,0,13.0338,-0.1411,0,NA,0,"2025-06"
2025-06-03,"652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520",297,285,11,1,70.3333333333333,0.9596,0.9895,0.0105,-0.0412,0.9792,-0.1083,0.8974,"2025-06"
2025-06-03,"708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088",293,249,33,11,56.4333333333333,0.8498,0.8711,0.1289,-0.1627,0.7588,-0.2754,0.7593,"2025-06"
2025-06-03,"750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508",899,792,96,11,60,0.881,0.9433,0.0567,-0.1267,0.8897,-0.203,0.8163,"2025-06"
2025-06-03,"751","Taman Sri Muda ~ Hab Pasar Seni","U7510",1048,902,127,19,60,0.8607,0.894,0.106,-0.15,0.7993,-0.2484,0.78,"2025-06"
2025-06-03,"752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520",393,362,27,4,59.9166666666667,0.9211,0.9499,0.0501,-0.0822,0.9024,-0.1561,0.8555,"2025-06"
2025-06-03,"753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538",316,289,10,17,103.383333333333,0.9146,0.5335,0.4665,-0.0893,0.2847,-0.7435,0.4754,"2025-06"
2025-06-03,"754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548",132,114,12,6,47.7166666666667,0.8636,0.9498,0.0502,-0.1466,0.9021,-0.2219,0.801,"2025-06"
2025-06-03,"770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700",520,433,70,17,49.3333333333333,0.8327,0.8215,0.1785,-0.1831,0.6749,-0.3372,0.7138,"2025-06"
2025-06-03,"771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718",222,211,1,10,46.1333333333333,0.9505,0.2569,0.7431,-0.0508,0.066,-1.6139,0.1991,"2025-06"
2025-06-03,"772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720",971,814,139,18,92.6166666666667,0.8383,0.9112,0.0888,-0.1764,0.8303,-0.2665,0.7661,"2025-06"
2025-06-03,"780","Kota Damansara ~ Hab Pasar Seni","U7800",690,672,9,9,50.5333333333333,0.9739,0.9567,0.0433,-0.0264,0.9153,-0.0971,0.9075,"2025-06"
2025-06-03,"782","Hentian PJ Old Town ~ Hab Pasar Seni","U7828",195,156,37,2,32.3333333333333,0.8,0.8899,0.1101,-0.2231,0.792,-0.3258,0.7219,"2025-06"
2025-06-03,"783","Stesen LRT Kelana Jaya ~ Subang Parade","U7830",290,264,0,26,18.6666666666667,0.9103,0.3846,0.6154,-0.0939,0.148,-1.1861,0.3054,"2025-06"
2025-06-03,"801","Bandar Utama ~ Metro Prima","U8010",208,167,41,0,72.2,0.8029,0.8854,0.1146,-0.2195,0.7839,-0.3244,0.723,"2025-06"
2025-06-03,"802","Stesen LRT Kelana Jaya ~ Kota Damansara","U8020",137,95,35,7,127.883333333333,0.6934,0,4.4051,-0.3661,0,NA,0,"2025-06"
2025-06-03,"821","Pantai Hill Park ~ Hab Pasar Seni","U8210",1263,1142,98,23,48.05,0.9042,0,2.7469,-0.1007,0,NA,0,"2025-06"
2025-06-03,"822","STESEN LRT BANGSAR ~ BANGSAR SHOPPING CENTRE","U8220",141,138,1,2,22.9333333333333,0.9787,0.7927,0.2073,-0.0215,0.6284,-0.2012,0.8177,"2025-06"
2025-06-03,"851","Hab Pasar Seni ~ Kompleks Mahkamah Jalan Duta","U8510",103,80,22,1,51.7166666666667,0.7767,0.8548,0.1452,-0.2527,0.7306,-0.3795,0.6842,"2025-06"
2025-06-05,"PJ01","Terminal Taman Medan ~ Stesen LRT Taman Jaya","P0010",1016,847,135,34,62.5,0.8337,0.8753,0.1247,-0.1819,0.7662,-0.2925,0.7464,"2025-06"
2025-06-05,"PJ02","Stesen LRT Taman Jaya ~ PPUM via SS2 PJ","P0020",445,387,49,9,36.35,0.8697,0.9387,0.0613,-0.1396,0.8812,-0.2181,0.804,"2025-06"
2025-06-05,"PJ03","Stesen LRT Taman Bahagia ~ SS6 Kelana Park View","P0030",391,274,117,0,39.2666666666667,0.7008,0.9086,0.0914,-0.3556,0.8255,-0.4514,0.6367,"2025-06"
2025-06-05,"PJ04","Stesen LRT Taman Bahagia ~ Kg Tunku via SS3","P0040",393,386,5,2,34.3,0.9822,0.9799,0.0201,-0.018,0.9601,-0.0845,0.919,"2025-06"
2025-06-05,"PJ05","Bandar Utama ~ Stesen LRT Taman Bahagia","P0050",265,247,5,13,26.2833333333333,0.9321,0.8123,0.1877,-0.0703,0.6599,-0.2306,0.7941,"2025-06"
2025-06-05,"PJ06","Bandar Utama ~ Damansara Damai","P0060",225,222,0,3,34.5166666666667,0.9867,0.9747,0.0253,-0.0134,0.9501,-0.0808,0.9224,"2025-06"
2025-06-05,"P101","Kompleks F ~ Presint 5","P1010",61,53,3,5,38.4833333333333,0.8689,0,19.3981,-0.1406,0,NA,0,"2025-06"
2025-06-05,"P102","Presint 11 ~ Kompleks E","P1020",161,110,51,0,51.8333333333333,0.6832,0.9196,0.0804,-0.3809,0.8457,-0.4727,0.6233,"2025-06"
2025-06-05,"P103","Presint 14 via Alamanda ~ Kompleks E","P1030",88,64,16,8,41.85,0.7273,0,20.7507,-0.3185,0,NA,0,"2025-06"
2025-06-05,"P104","Dataran Gemilang ~ PICC via Presint 5","P1040",103,98,0,5,13.2666666666667,0.9515,0.9303,0.0697,-0.0498,0.8655,-0.1288,0.8791,"2025-06"
2025-06-05,"P105","Dataran Gemilang ~ Kompleks ABCDE","P1050",140,129,4,7,36.1833333333333,0.9214,0,24.3832,-0.0818,0,NA,0,"2025-06"
2025-06-05,"P106","Presint 4 ~ Kompleks E","P1060",260,254,6,0,43.9333333333333,0.9769,0.9968,0.0032,-0.0233,0.9935,-0.0892,0.9147,"2025-06"
2025-06-05,"P108","Terminal Putrajaya Sentral ~ Kompleks ABCDE","P1080",111,100,10,1,36.9166666666667,0.9009,0.9126,0.0874,-0.1044,0.8329,-0.1921,0.8252,"2025-06"
2025-06-05,"KJ01","Hentian Kajang ~ Bandar Kajang via Seksyen 7 Bangi","S0030",368,297,59,12,76.05,0.8071,0.6392,0.3608,-0.2144,0.4085,-0.6343,0.5303,"2025-06"
2025-06-05,"AJ01","Ukay Perdana ~ Taman Melawati via Sg. Sering","S0040",137,53,77,7,64.1333333333333,0.3869,0,11.2733,-0.9497,0,NA,0,"2025-06"
2025-06-05,"BTG1","Hentian Banting ~ Mitsui Outlet , KLIA 2","S0060",64,62,1,1,57.9333333333333,0.9688,0.9524,0.0476,-0.0317,0.907,-0.1032,0.9019,"2025-06"
2025-06-05,"MPS1","Selayang Mutiara ~ Stesen LRT Gombak","S0070",60,49,10,1,139.766666666667,0.8167,0.6475,0.3525,-0.2025,0.4193,-0.6064,0.5453,"2025-06"
2025-06-05,"PBD1","Stesen MRT Semantan  ~ Damanlela Open CarPark","S0100",8,5,1,2,4.56666666666667,0.625,0.9151,0.0849,-0.47,0.8375,-0.5663,0.5676,"2025-06"
2025-06-05,"AJ2A","Sri Nilam ~ Taman Cahaya","S1030",151,143,7,1,22.05,0.947,0.9898,0.0102,-0.0544,0.9797,-0.1216,0.8855,"2025-06"
2025-06-05,"AJ2B","Sri Nilam ~ AEON Big Ampang","S1040",210,163,44,3,30.7,0.7762,0.965,0.035,-0.2534,0.9312,-0.3283,0.7201,"2025-06"
2025-06-05,"AJ03","Stesen LRT Cempaka ~ Bukit Teratai","S1050",396,158,236,2,60,0.399,0.796,0.204,-0.9188,0.6336,-1.1183,0.3268,"2025-06"
2025-06-05,"KJ02","Stesen KTM Bangi ~ Bandar Bukit Mahkota","S1060",87,61,19,7,59.2833333333333,0.7011,0,1.3443,-0.355,0,NA,0,"2025-06"
2025-06-05,"KJ03","Stesen MRT BTHO ~ Taman Tun Perak","S1070",274,92,175,7,55.8333333333333,0.3358,0,1.6689,-1.0913,0,NA,0,"2025-06"
2025-06-05,"AJ04","Pandan Perdana ~ Hospital Ampang","S1140",347,336,0,11,27.0833333333333,0.9683,0.5523,0.4477,-0.0322,0.305,-0.638,0.5283,"2025-06"
2025-06-05,"KJ04","Hentian Kajang ~ Bandar Baru Bangi","S1170",49,42,5,2,52.3833333333333,0.8571,0.9175,0.0825,-0.1542,0.8418,-0.2408,0.786,"2025-06"
2025-06-05,"MPS2A","Lotus Rawang ~ Rawang Perdana","S1190",158,89,63,6,115.666666666667,0.5633,0.5711,0.4289,-0.574,0.3261,-1.1492,0.3169,"2025-06"
2025-06-05,"MPS3","Batu Arang ~ Stesen MRT Sungai Buloh","S1390",187,134,40,13,73.4666666666667,0.7166,0.6029,0.3971,-0.3333,0.3635,-0.8312,0.4355,"2025-06"
2025-06-05,"MPS4","Wangsa Permai ~ Bandar Baru Selayang","S1490",90,50,35,5,114.15,0.5556,0.6463,0.3537,-0.5878,0.4177,-1.004,0.3664,"2025-06"
2025-06-05,"BTG2","Hentian Banting ~ Bandar Baru Banting","S2060",124,112,11,1,34.25,0.9032,0.976,0.024,-0.1018,0.9525,-0.171,0.8428,"2025-06"
2025-06-05,"KLG3A","Taman Sri Andalas ~ Bandar Klang","S3020",57,41,1,15,34.5,0.7193,0,6.0652,-0.3295,0,NA,0,"2025-06"
2025-06-05,"KLG3B","Bandar Putera ~ Bandar Klang via Jalan Raja Nong","S3030",28,26,1,1,35.3166666666667,0.9286,0.924,0.076,-0.0741,0.8538,-0.156,0.8556,"2025-06"
2025-06-05,"KLG3C","Bandar Putera ~ Bandar Klang via Jalan Kebun","S3040",44,41,2,1,44.8833333333333,0.9318,0.1151,0.8849,-0.0706,0.0133,-2.2632,0.104,"2025-06"
2025-06-05,"SA02","Hentian Bandar Seksyen 14 ~ Stesen KTM Batu 3","S4020",148,136,0,12,27.5166666666667,0.9189,0,140.4038,-0.0846,0,NA,0,"2025-06"
2025-06-05,"SA03","KTM Sekyen 19 ~ Terminal 17 ~ Seksyen 24 ~ Seksyen 20","S4030",297,261,34,2,51.7,0.8788,0.9604,0.0396,-0.1292,0.9223,-0.2016,0.8174,"2025-06"
2025-06-05,"SA04","Terminal Seksyen 17 ~ Hospital Shah Alam","S4040",318,283,21,14,55.95,0.8899,0,25.3097,-0.1166,0,NA,0,"2025-06"
2025-06-05,"SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060",422,364,45,13,65.7333333333333,0.8626,0.8,0.2,-0.1479,0.6401,-0.3231,0.7239,"2025-06"
2025-06-05,"SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080",451,424,15,12,56.4166666666667,0.9401,0.9162,0.0838,-0.0617,0.8394,-0.1464,0.8638,"2025-06"
2025-06-05,"SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100",299,277,6,16,48.3833333333333,0.9264,0.3809,0.6191,-0.0764,0.1451,-1.1804,0.3072,"2025-06"
2025-06-05,"MENARA PRASARANA","LRT Lembah Subang ~ Menara Prasarana","S5010",1,1,0,0,3,1,1,0,0,1,-0.0657,0.9364,"2025-06"
2025-06-05,"PAVILION BUKIT JALIL (PAVBJ)","Stesen LRT Awan Besar ~ Pavilion Bukit Jalil","S6060",29,0,29,0,12.7166666666667,0,0.6213,0.3787,-Inf,0.386,NA,0,"2025-06"
2025-06-05,"T200","Stesen LRT Gombak ~ UIA Gombak","T2000",222,201,19,2,33.05,0.9054,0.0844,0.9156,-0.0994,0.0071,-2.4432,0.0869,"2025-06"
2025-06-05,"T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010",420,393,18,9,33.1333333333333,0.9357,0.2674,0.7326,-0.0664,0.0715,-1.5877,0.2044,"2025-06"
2025-06-05,"T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020",226,201,23,2,62.6833333333333,0.8894,0.9678,0.0322,-0.1172,0.9367,-0.1883,0.8284,"2025-06"
2025-06-05,"T222","Stesen LRT Sri Rampai ~ UKAY Perdana","T2220",401,332,55,14,67.3166666666667,0.8279,0,7.569,-0.1888,0,NA,0,"2025-06"
2025-06-05,"T223","Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat","T2230",323,318,3,2,23.1666666666667,0.9845,0.9927,0.0073,-0.0156,0.9855,-0.0818,0.9215,"2025-06"
2025-06-05,"T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240",287,233,45,9,29.5,0.8118,0,7.9034,-0.2084,0,NA,0,"2025-06"
2025-06-05,"T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500",321,282,24,15,46.1,0.8785,0.6533,0.3467,-0.1295,0.4268,-0.5204,0.5943,"2025-06"
2025-06-05,"T251","Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju","T2510",1,0,0,1,1.5,0,0,19.3333,-Inf,0,NA,0,"2025-06"
2025-06-05,"T300","Bukit Indah ~ Ampang Point via Jalan Rasmi","T3008",590,567,0,23,19.25,0.961,0,47.3847,-0.0398,0,NA,0,"2025-06"
2025-06-05,"T301","Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka","T3018",320,154,165,1,54,0.4812,0.6891,0.3109,-0.7314,0.4749,-1.0746,0.3414,"2025-06"
2025-06-05,"T302","Hutan Lipur Ampang ~ Ampang Point","T3028",155,135,15,5,18.25,0.871,0.9051,0.0949,-0.1382,0.8191,-0.2299,0.7946,"2025-06"
2025-06-05,"T303","Ampang Point ~ Stesen LRT Pandan Indah","T3030",68,56,7,5,33.9833333333333,0.8235,0.7404,0.2596,-0.1942,0.5482,-0.4441,0.6414,"2025-06"
2025-06-05,"T304","Bukit Indah ~ Ampang Point via Jalan Ampang","T3048",239,179,43,17,36.5166666666667,0.749,0,16.2618,-0.2891,0,NA,0,"2025-06"
2025-06-05,"T350","Stesen LRT Cempaka ~ Taman Mawar","T3500",548,472,65,11,39.6666666666667,0.8613,0.8651,0.1349,-0.1493,0.7484,-0.2659,0.7665,"2025-06"
2025-06-05,"T351","Stesen LRT Cempaka ~ Taman Bukit Permai","T3510",142,122,16,4,51.0666666666667,0.8592,0.7619,0.2381,-0.1518,0.5805,-0.3717,0.6896,"2025-06"
2025-06-05,"T450","Beranang ~ MRT Stadium Kajang","T4500",150,125,22,3,120.05,0.8333,0.9287,0.0713,-0.1823,0.8624,-0.265,0.7672,"2025-06"
2025-06-05,"T571","Stesen KTM Serdang ~ Taman Sri Pulai","T5718",201,170,24,7,23.4666666666667,0.8458,0.8963,0.1037,-0.1675,0.8034,-0.265,0.7672,"2025-06"
2025-06-05,"T580","Stesen LRT Awan Besar ~ TPM via Stesen LRT Bukit Jalil","T5800",59,51,4,4,30.5666666666667,0.8644,0.826,0.174,-0.1457,0.6823,-0.2945,0.7449,"2025-06"
2025-06-05,"T581","Stesen LRT Alam Sutera ~ PPR Pinggiran Bukit Jalil","T5810",137,121,13,3,34.4666666666667,0.8832,0,4.5962,-0.1242,0,NA,0,"2025-06"
2025-06-05,"T600","Stesen LRT IOI Puchong ~ Taman Wawasan","T6000",359,273,85,1,33.0166666666667,0.7604,0.8637,0.1363,-0.2739,0.746,-0.3949,0.6737,"2025-06"
2025-06-05,"T601","Puchong Utama ~ Puchong Prima","T6010",134,58,76,0,53.7666666666667,0.4328,0.6826,0.3174,-0.8374,0.466,-1.1944,0.3029,"2025-06"
2025-06-05,"T602","Puchong Utama ~ Taman Saujana Puchong","T6028",117,102,13,2,36.7,0.8718,0.9431,0.0569,-0.1372,0.8894,-0.2141,0.8073,"2025-06"
2025-06-05,"T603","Stesen LRT Puchong Prima ~ Taman Mas Sepang","T6030",51,42,7,2,24.6666666666667,0.8235,0.3401,0.6599,-0.1942,0.1156,-1.4431,0.2362,"2025-06"
2025-06-05,"T604","Stesen LRT Perindustrian Puchong ~ Taman Kinrara","T6040",246,122,123,1,77.4666666666667,0.4959,0.7505,0.2495,-0.7013,0.5632,-0.9505,0.3865,"2025-06"
2025-06-05,"T605","Stesen LRT Bandar Puteri ~ Bandar Puteri","T6050",93,90,3,0,21.3166666666667,0.9677,0.9976,0.0024,-0.0328,0.9953,-0.0996,0.9052,"2025-06"
2025-06-05,"T640","Stesen LRT Taman Jaya ~ Taman Sri Sentosa","T6400",613,546,56,11,40.4,0.8907,0.8287,0.1713,-0.1157,0.6867,-0.2611,0.7702,"2025-06"
2025-06-05,"T715","UiTM Puncak Alam ~ Bandar Puncak Alam","T7158",102,96,6,0,39.5666666666667,0.9412,0.985,0.015,-0.0606,0.9703,-0.1284,0.8795,"2025-06"
2025-06-05,"T753","Hentian Bandar Shah Alam ~ Sekysen 11, 9, 8, 6, 5","T7538",251,223,26,2,27.6333333333333,0.8884,0,1.5949,-0.1183,0,NA,0,"2025-06"
2025-06-05,"T754","Hentian Bandar Shah Alam ~ Terminal Seksyen 17","T7548",191,180,6,5,26.85,0.9424,0,14.1176,-0.0593,0,NA,0,"2025-06"
2025-06-05,"T756","Kemuning Business Park ~ Hentian Bandar via Taman Muda","T7568",209,180,29,0,58.3666666666667,0.8612,0.9387,0.0613,-0.1494,0.8811,-0.2279,0.7962,"2025-06"
2025-06-05,"T774","Stesen LRT Glenmarie ~ MSU, Stadium Shah Alam","T7740",161,157,0,4,23.35,0.9752,0.9115,0.0885,-0.0252,0.8309,-0.1113,0.8947,"2025-06"
2025-06-05,"T776","Stesen LRT USJ 7 ~ Subang Mewah","T7760",172,164,0,8,26.7,0.9535,0.8739,0.1261,-0.0476,0.7636,-0.1552,0.8562,"2025-06"
2025-06-05,"T780","Stesen LRT Kelana Jaya ~ Taman Mayang","T7800",232,216,9,7,18.9,0.931,0.8791,0.1209,-0.0715,0.7728,-0.1765,0.8382,"2025-06"
2025-06-05,"T781","Stesen LRT Kelana Jaya ~ Kelana Centre Point","T7810",130,119,11,0,18.15,0.9154,0.9526,0.0474,-0.0884,0.9075,-0.1617,0.8507,"2025-06"
2025-06-05,"T782","Stesen LRT Lembah Subang ~ Ara Damansara","T7820",345,337,4,4,17.7,0.9768,0.9608,0.0392,-0.0235,0.9231,-0.0931,0.9111,"2025-06"
2025-06-05,"T786","Stesen LRT Asia Jaya ~ Stesen MRT Phileo Damansara","T7860",213,208,0,5,11.1333333333333,0.9765,0.6942,0.3058,-0.0238,0.4819,-0.3397,0.712,"2025-06"
2025-06-05,"T787","Stesen LRT Asia Jaya ~ Seksyen 14 & 18","T7870",292,290,0,2,11.2166666666667,0.9932,0.9782,0.0218,-0.0069,0.957,-0.0739,0.9288,"2025-06"
2025-06-05,"T788","Stesen LRT Universiti ~ Mid Valley","T7880",3,1,0,2,5,0.3333,0.4911,0.5089,-1.0986,0.2412,-1.8915,0.1508,"2025-06"
2025-06-05,"T789","Stesen LRT Universiti ~ Universiti Malaya via Pantai Hillpark","T7890",402,400,0,2,9.73333333333333,0.995,0.9721,0.0279,-0.005,0.9451,-0.0727,0.9299,"2025-06"
2025-06-05,"T790","Stesen LRT Paramount ~ Mid Valley","T7900",220,202,11,7,31.8833333333333,0.9182,0.8149,0.1851,-0.0854,0.6641,-0.2434,0.784,"2025-06"
2025-06-05,"T791","Stesen LRT Kerinchi ~ Pantai Hill Park","T7910",332,323,7,2,28.9833333333333,0.9729,0.9733,0.0267,-0.0275,0.9473,-0.0953,0.9091,"2025-06"
2025-06-05,"T850","Stesen LRT Bangsar ~ Stesen MRT Semantan","T8500",131,125,0,6,18.3833333333333,0.9542,0.78,0.22,-0.0469,0.6085,-0.242,0.7851,"2025-06"
2025-06-05,"151","Bandar Baru Selayang ~ Hab Lebuh Pudu","U1510",411,293,118,0,99.9833333333333,0.7129,0.868,0.132,-0.3384,0.7534,-0.4579,0.6326,"2025-06"
2025-06-05,"170","Hab Wira Damai ~ Stesen MRT Titiwangsa","U1700",213,183,24,6,80.6666666666667,0.8592,0.82,0.18,-0.1518,0.6724,-0.3064,0.7361,"2025-06"
2025-06-05,"171","Hab Wira Damai ~ Lebuh Ampang via Sentul","U1710",877,767,106,4,109.4,0.8746,0.7445,0.2555,-0.134,0.5542,-0.3764,0.6863,"2025-06"
2025-06-05,"173","Taman Jasa Utama ~ Lebuh Ampang","U1730",1232,1215,11,6,48.0166666666667,0.9862,0.9671,0.0329,-0.0139,0.9352,-0.082,0.9213,"2025-06"
2025-06-05,"180","Taman Dato' Senu ~ Hab Pasar Seni","U1800",240,216,24,0,41.3,0.9,0.9732,0.0268,-0.1054,0.947,-0.1749,0.8395,"2025-06"
2025-06-05,"190","Desa Sri Hartamas ~ Lin Ho Jln Lekiu","U1900",899,834,60,5,63.75,0.9277,0.8886,0.1114,-0.075,0.7896,-0.1743,0.84,"2025-06"
2025-06-05,"191","Taman Sri Segambut~ Monorel Chow Kit","U1910",131,126,2,3,57.6333333333333,0.9618,0.9369,0.0631,-0.0389,0.8778,-0.1152,0.8912,"2025-06"
2025-06-05,"200","UIA Gombak ~ SOGO KL","U2000",266,261,0,5,48.3,0.9812,0.7664,0.2336,-0.019,0.5873,-0.2295,0.7949,"2025-06"
2025-06-05,"201","Batu 12 Gombak ~ Stesen MRT Titiwangsa","U2010",64,59,3,2,69.1333333333333,0.9219,0.8199,0.1801,-0.0813,0.6723,-0.2343,0.7911,"2025-06"
2025-06-05,"202","Hub Wira Damai ~ Lebuh Ampang via Gombak","U2020",1344,1305,33,6,78.9166666666666,0.971,0.3455,0.6545,-0.0294,0.1193,-1.2546,0.2852,"2025-06"
2025-06-05,"220","Taman Melawati ~ Lebuh Ampang","U2200",869,823,39,7,76,0.9471,0.8227,0.1773,-0.0544,0.6769,-0.2041,0.8154,"2025-06"
2025-06-05,"222","Taman Melawati ~ Stesen LRT Wangsa Maju","U2220",268,239,19,10,56.9,0.8918,0.6587,0.3413,-0.1145,0.4338,-0.4947,0.6098,"2025-06"
2025-06-05,"250","Stesen LRT Wangsa Maju ~ Lebuh Ampang","U2500",2007,1866,120,21,32,0.9297,0.9046,0.0954,-0.0728,0.8183,-0.1633,0.8493,"2025-06"
2025-06-05,"251","AU3 Jentayu ~ Chow Kit","U2510",266,259,0,7,47.6666666666667,0.9737,0.866,0.134,-0.0267,0.75,-0.1396,0.8697,"2025-06"
2025-06-05,"253","Stesen LRT Wangsa Maju ~ Ampang Point","U2538",216,194,17,5,39.6166666666667,0.8981,0.6113,0.3887,-0.1074,0.3736,-0.5812,0.5592,"2025-06"
2025-06-05,"254","Ayer Panas ~ Titiwangsa via Chowkit","U2548",53,45,6,2,37.1333333333333,0.8491,0.6061,0.3939,-0.1636,0.3673,-0.65,0.522,"2025-06"
2025-06-05,"300","Hab Pandan Indah ~ Lebuh Ampang","U3000",1134,1098,27,9,73.8666666666667,0.9683,0,21.6837,-0.0323,0,NA,0,"2025-06"
2025-06-05,"302","Titiwangsa ~ KLCC","U3020",372,348,21,3,36.0166666666667,0.9355,0.9762,0.0238,-0.0667,0.9529,-0.135,0.8737,"2025-06"
2025-06-05,"303","Taman Mulia Jaya ~ Lebuh Ampang","U3030",706,698,0,8,47.9166666666667,0.9887,0.962,0.038,-0.0114,0.9254,-0.0804,0.9227,"2025-06"
2025-06-05,"400","Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang","U4000",321,303,0,18,43.1833333333333,0.9439,0.7211,0.2789,-0.0577,0.52,-0.3321,0.7174,"2025-06"
2025-06-05,"402","Terminal Maluri ~ Titiwangsa","U4028",104,84,16,4,91.4333333333333,0.8077,0,14.7993,-0.2136,0,NA,0,"2025-06"
2025-06-05,"420","Hab Pandan Indah ~ Menara Maybank via Bukit Bintang","U4200",571,551,2,18,42.4833333333333,0.965,0,26.772,-0.0357,0,NA,0,"2025-06"
2025-06-05,"421","Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang","U4210",471,417,43,11,77.7333333333333,0.8854,0,8.2473,-0.1218,0,NA,0,"2025-06"
2025-06-05,"450","Hentian Kajang ~ Hab Lebuh Pudu","U4500",661,611,38,12,67.0333333333333,0.9244,0.9564,0.0436,-0.0787,0.9147,-0.1507,0.8601,"2025-06"
2025-06-05,"506","Putrajaya Sentral ~ Bandar Utama","U5068",125,108,6,11,50,0.864,0.8302,0.1698,-0.1462,0.6892,-0.291,0.7475,"2025-06"
2025-06-05,"540","Putra Permai ~ Stesen KTM Serdang","U5408",90,69,17,4,61.3,0.7667,0.7497,0.2503,-0.2657,0.562,-0.5045,0.6038,"2025-06"
2025-06-05,"541","Putra Permai ~ Stesen LRT BK 5","U5410",266,45,221,0,70,0.1692,0.6984,0.3016,-1.7768,0.4878,-2.132,0.1186,"2025-06"
2025-06-05,"580","Desa Petaling ~ Hab Lebuh Pudu via Stesen LRT Salak Selatan","U5800",48,46,1,1,42.9666666666666,0.9583,0.8247,0.1753,-0.0426,0.6801,-0.1898,0.8271,"2025-06"
2025-06-05,"581","Desa Tasik ~ Stesen LRT Bandar Tasik Selatan","U5810",153,100,43,10,35.0666666666667,0.6536,0.7302,0.2698,-0.4253,0.5333,-0.6961,0.4985,"2025-06"
2025-06-05,"590","Bandar Sungai Long ~ Hab Lebuh Pudu","U5900",714,664,40,10,49,0.93,0.9598,0.0402,-0.0726,0.9212,-0.1437,0.8661,"2025-06"
2025-06-05,"600","Puchong Utama ~ Hab Pasar Seni","U6000",4025,3776,186,63,74.1666666666667,0.9381,0.8831,0.1169,-0.0639,0.7799,-0.1663,0.8468,"2025-06"
