"date","route_id","n","n_on_time","n_early","n_late","total_schedule_duration","x1","x2","mae_ratio","log_x1","x2_sq","log_I_hat","I_hat","month"
2025-05-26,"T567",170,157,13,0,23.2333333333333,0.9235,0.9752,0.0248,-0.0796,0.951,-0.1192,0.8876,"2025-05"
2025-05-26,"T568",589,540,47,2,37.9,0.9168,0.9792,0.0208,-0.0869,0.9588,-0.1265,0.8812,"2025-05"
2025-05-26,"T585",796,776,14,6,45.2333333333333,0.9749,0.9899,0.0101,-0.0254,0.98,-0.0532,0.9482,"2025-05"
2025-05-26,"T586",434,414,19,1,36.2166666666667,0.9539,0.9828,0.0172,-0.0472,0.9659,-0.0798,0.9233,"2025-05"
2025-05-26,"T587",269,261,6,2,19.2333333333333,0.9703,0.9828,0.0172,-0.0302,0.966,-0.0604,0.9414,"2025-05"
2025-05-26,"T588",426,393,31,2,25.9333333333333,0.9225,0.9764,0.0236,-0.0806,0.9533,-0.1199,0.887,"2025-05"
2025-05-26,"T589",500,469,29,2,29.6166666666667,0.938,0.9701,0.0299,-0.064,0.9412,-0.103,0.9021,"2025-05"
2025-05-26,"T772",656,532,114,10,62.4,0.811,0.9038,0.0962,-0.2095,0.8169,-0.3039,0.7379,"2025-05"
2025-05-26,"T801",409,397,8,4,27.8,0.9707,0.8473,0.1527,-0.0298,0.718,-0.1429,0.8668,"2025-05"
2025-05-26,"T802",791,743,32,16,53.1833333333333,0.9393,0.8781,0.1219,-0.0626,0.771,-0.1528,0.8583,"2025-05"
2025-05-26,"T803",661,634,20,7,59.25,0.9592,0.9715,0.0285,-0.0417,0.9437,-0.0762,0.9266,"2025-05"
2025-05-26,"T804",254,215,36,3,48.7166666666667,0.8465,0.9269,0.0731,-0.1667,0.8591,-0.24,0.7866,"2025-05"
2025-05-26,"T805",492,457,29,6,25.4333333333333,0.9289,0.9378,0.0622,-0.0738,0.8794,-0.1269,0.8808,"2025-05"
2025-05-26,"T807",894,775,111,8,41.9333333333333,0.8669,0.9118,0.0882,-0.1428,0.8313,-0.2212,0.8016,"2025-05"
2025-05-26,"T808",220,207,13,0,11.05,0.9409,0.9861,0.0139,-0.0609,0.9724,-0.0948,0.9096,"2025-05"
2025-05-26,"T809",435,387,41,7,33.25,0.8897,0.9668,0.0332,-0.1169,0.9347,-0.165,0.8479,"2025-05"
2025-05-26,"T810",389,318,68,3,17.9,0.8175,0.9157,0.0843,-0.2015,0.8385,-0.2868,0.7507,"2025-05"
2025-05-26,"T811",437,418,19,0,28.9166666666667,0.9565,0.959,0.041,-0.0445,0.9196,-0.0838,0.9196,"2025-05"
2025-05-26,"T812",327,297,30,0,23.8166666666667,0.9083,0.9131,0.0869,-0.0962,0.8337,-0.1666,0.8465,"2025-05"
2025-05-26,"T813",486,447,33,6,20.1333333333333,0.9198,0.938,0.062,-0.0837,0.8799,-0.1386,0.8706,"2025-05"
2025-05-26,"T814",272,262,10,0,16.4833333333333,0.9632,0.9837,0.0163,-0.0375,0.9676,-0.0681,0.9342,"2025-05"
2025-05-26,"T815",873,827,35,11,35.6833333333333,0.9473,0.9675,0.0325,-0.0541,0.936,-0.092,0.9121,"2025-05"
2025-05-26,"T816",405,373,31,1,19.9,0.921,0.9762,0.0238,-0.0823,0.9529,-0.1219,0.8852,"2025-05"
2025-05-26,"T817",349,306,37,6,32.4833333333333,0.8768,0.8547,0.1453,-0.1315,0.7304,-0.2528,0.7766,"2025-05"
2025-05-26,"T818",550,498,52,0,29.3666666666667,0.9055,0.9648,0.0352,-0.0993,0.9309,-0.1455,0.8646,"2025-05"
2025-05-26,"T819",172,138,28,6,34.1666666666667,0.8023,0,2.78,-0.2202,0,NA,0,"2025-05"
2025-05-26,"T820",51,32,17,2,20.95,0.6275,0.5622,0.4378,-0.4661,0.3161,-1.1464,0.3178,"2025-05"
2025-05-26,"T821",364,306,56,2,40.6333333333333,0.8407,0.7454,0.2546,-0.1736,0.5556,-0.4368,0.6461,"2025-05"
2025-05-26,"T852",1143,1036,101,6,41.35,0.9064,0.9616,0.0384,-0.0983,0.9246,-0.1451,0.8649,"2025-05"
2025-05-27,"T100",282,277,2,3,19.35,0.9823,0.9916,0.0084,-0.0179,0.9833,-0.044,0.957,"2025-05"
2025-05-27,"T101",538,487,47,4,29.6166666666667,0.9052,0.9498,0.0502,-0.0996,0.9022,-0.1516,0.8593,"2025-05"
2025-05-27,"T102",1079,1019,44,16,59,0.9444,0.9398,0.0602,-0.0572,0.8832,-0.1068,0.8987,"2025-05"
2025-05-27,"T103",865,819,42,4,25.6833333333333,0.9468,0.9763,0.0237,-0.0546,0.9532,-0.0901,0.9138,"2025-05"
2025-05-27,"T104",100,94,1,5,9.11666666666667,0.94,0.9279,0.0721,-0.0619,0.8611,-0.1187,0.8881,"2025-05"
2025-05-27,"T105",410,402,7,1,58.9333333333333,0.9805,0.9974,0.0026,-0.0197,0.9948,-0.0449,0.9561,"2025-05"
2025-05-27,"T106",371,360,10,1,20.3166666666667,0.9704,0.994,0.006,-0.0301,0.9881,-0.0577,0.9439,"2025-05"
2025-05-27,"T107",148,146,0,2,13.0166666666667,0.9865,0.9936,0.0064,-0.0136,0.9872,-0.0385,0.9622,"2025-05"
2025-05-27,"T108",658,597,55,6,32.8166666666667,0.9073,0.6766,0.3234,-0.0973,0.4578,-0.4668,0.627,"2025-05"
2025-05-27,"T109",610,537,66,7,32.5333333333333,0.8803,0.8969,0.1031,-0.1275,0.8044,-0.2136,0.8077,"2025-05"
2025-05-27,"T110",433,396,36,1,22.2666666666667,0.9145,0.979,0.021,-0.0893,0.9585,-0.1296,0.8784,"2025-05"
2025-05-27,"T111",347,326,21,0,18.6,0.9395,0.966,0.034,-0.0624,0.9331,-0.1021,0.9029,"2025-05"
2025-05-27,"T112",229,228,0,1,9.43333333333333,0.9956,0.9932,0.0068,-0.0044,0.9864,-0.0279,0.9725,"2025-05"
2025-05-27,"T113",225,223,2,0,10.4333333333333,0.9911,0.9994,6e-04,-0.0089,0.9988,-0.0321,0.9684,"2025-05"
2025-05-27,"T114",339,304,31,4,57.8166666666667,0.8968,0.919,0.081,-0.109,0.8446,-0.178,0.8369,"2025-05"
2025-05-27,"T115",594,546,46,2,31.5666666666667,0.9192,0.9703,0.0297,-0.0843,0.9415,-0.1262,0.8814,"2025-05"
2025-05-27,"T117",347,347,0,0,13.8166666666667,1,1,0,0,1,-0.0218,0.9784,"2025-05"
2025-05-27,"T118",190,189,1,0,13.25,0.9947,0.9994,6e-04,-0.0053,0.9989,-0.0282,0.9722,"2025-05"
2025-05-27,"T119",353,323,27,3,25.8,0.915,0.7639,0.2361,-0.0888,0.5835,-0.3113,0.7325,"2025-05"
2025-05-27,"T121",150,144,3,3,16.0333333333333,0.96,0.973,0.027,-0.0408,0.9467,-0.075,0.9277,"2025-05"
2025-05-27,"T152",860,772,83,5,69.5833333333333,0.8977,0.9641,0.0359,-0.1079,0.9294,-0.1553,0.8562,"2025-05"
2025-05-27,"T154",464,409,44,11,64.05,0.8815,0.9541,0.0459,-0.1262,0.9102,-0.1801,0.8352,"2025-05"
2025-05-27,"T180",626,606,13,7,34.1,0.9681,0.9674,0.0326,-0.0325,0.9358,-0.067,0.9352,"2025-05"
2025-05-27,"T305",896,816,73,7,68.1833333333333,0.9107,0.9077,0.0923,-0.0935,0.8238,-0.1667,0.8465,"2025-05"
2025-05-27,"T352",914,746,163,5,80.65,0.8162,0.9097,0.0903,-0.2031,0.8276,-0.2926,0.7463,"2025-05"
2025-05-27,"T400",469,434,35,0,55.1666666666667,0.9254,0.9721,0.0279,-0.0776,0.9449,-0.1176,0.8891,"2025-05"
2025-05-27,"T401",893,838,51,4,57.0333333333333,0.9384,0.9681,0.0319,-0.0636,0.9372,-0.1029,0.9022,"2025-05"
2025-05-27,"T402",977,940,31,6,37.1166666666667,0.9621,0.9744,0.0256,-0.0386,0.9495,-0.0722,0.9303,"2025-05"
2025-05-27,"T408",897,780,108,9,33.5,0.8696,0.9372,0.0628,-0.1398,0.8783,-0.2036,0.8158,"2025-05"
2025-05-27,"T409",648,623,25,0,17.85,0.9614,0.9875,0.0125,-0.0393,0.9752,-0.0696,0.9328,"2025-05"
2025-05-27,"T410",606,453,143,10,38.6333333333333,0.7475,0.8744,0.1256,-0.291,0.7646,-0.4202,0.6569,"2025-05"
2025-05-27,"T411",437,433,3,1,19.9666666666667,0.9908,0.9963,0.0037,-0.0092,0.9927,-0.0332,0.9673,"2025-05"
2025-05-27,"T412",614,601,8,5,24.5833333333333,0.9788,0.9861,0.0139,-0.0214,0.9724,-0.0492,0.952,"2025-05"
2025-05-27,"T413",545,533,3,9,23.1,0.978,0.9817,0.0183,-0.0223,0.9637,-0.0511,0.9502,"2025-05"
2025-05-27,"T414",581,542,26,13,27.2333333333333,0.9329,0.9426,0.0574,-0.0695,0.8884,-0.1195,0.8874,"2025-05"
2025-05-27,"T415",267,232,25,10,23.45,0.8689,0.85,0.15,-0.1405,0.7224,-0.2678,0.7651,"2025-05"
2025-05-27,"T416",330,309,18,3,19.8666666666667,0.9364,0.877,0.123,-0.0658,0.7692,-0.1578,0.854,"2025-05"
2025-05-27,"T417",775,759,11,5,42.2833333333333,0.9794,0.9878,0.0122,-0.0209,0.9757,-0.0481,0.953,"2025-05"
2025-05-27,"T418",505,458,44,3,28.6333333333333,0.9069,0.9827,0.0173,-0.0977,0.9656,-0.1379,0.8712,"2025-05"
2025-05-27,"T419",447,380,59,8,31.1166666666667,0.8501,0.8528,0.1472,-0.1624,0.7272,-0.2905,0.7479,"2025-05"
2025-05-27,"T451",910,770,128,12,95.8833333333333,0.8462,0.9251,0.0749,-0.1671,0.8557,-0.2413,0.7856,"2025-05"
2025-05-27,"T453",730,628,98,4,36.95,0.8603,0.9221,0.0779,-0.1505,0.8502,-0.2239,0.7994,"2025-05"
2025-05-27,"T454",183,177,1,5,10.7333333333333,0.9672,0.891,0.109,-0.0333,0.794,-0.1094,0.8964,"2025-05"
2025-05-27,"T455",446,425,17,4,24.05,0.9529,0.9761,0.0239,-0.0482,0.9529,-0.083,0.9204,"2025-05"
2025-05-27,"T456",166,157,1,8,14.8,0.9458,0.9272,0.0728,-0.0557,0.8597,-0.1116,0.8944,"2025-05"
2025-05-27,"T457",352,328,17,7,40.4333333333333,0.9318,0.9477,0.0523,-0.0706,0.8982,-0.119,0.8878,"2025-05"
2025-05-27,"T458",647,589,56,2,41.7,0.9104,0.9574,0.0426,-0.0939,0.9166,-0.1417,0.8679,"2025-05"
2025-05-27,"T459",539,489,46,4,36.0166666666667,0.9072,0.9588,0.0412,-0.0974,0.9194,-0.1455,0.8646,"2025-05"
2025-05-27,"T460",785,661,121,3,69.5666666666667,0.842,0.9416,0.0584,-0.1719,0.8866,-0.2386,0.7877,"2025-05"
2025-05-27,"T461",525,490,33,2,22.7333333333333,0.9333,0.9635,0.0365,-0.069,0.9283,-0.1106,0.8953,"2025-05"
2025-05-27,"T462",798,754,38,6,43.7,0.9449,0.9129,0.0871,-0.0567,0.8335,-0.1215,0.8856,"2025-05"
2025-05-27,"T463",588,554,32,2,34.3833333333333,0.9422,0,2.884,-0.0596,0,NA,0,"2025-05"
2025-05-27,"T464",349,313,34,2,92.25,0.8968,0.9368,0.0632,-0.1089,0.8775,-0.1679,0.8454,"2025-05"
2025-05-27,"T465",239,198,32,9,38.05,0.8285,0.7468,0.2532,-0.1882,0.5577,-0.4515,0.6367,"2025-05"
2025-05-27,"T505",164,152,10,2,44.3666666666667,0.9268,0.9447,0.0553,-0.076,0.8924,-0.1262,0.8814,"2025-05"
2025-05-27,"T509",826,723,94,9,70.05,0.8753,0.9291,0.0709,-0.1332,0.8632,-0.2001,0.8186,"2025-05"
2025-05-27,"T511",646,581,62,3,62.0833333333333,0.8994,0.9145,0.0855,-0.106,0.8362,-0.1769,0.8379,"2025-05"
2025-05-27,"T542",272,269,0,3,12.05,0.989,0.8546,0.1454,-0.0111,0.7304,-0.1142,0.8921,"2025-05"
2025-05-27,"T543",690,660,26,4,42.95,0.9565,0.9878,0.0122,-0.0445,0.9757,-0.0753,0.9275,"2025-05"
2025-05-27,"T544",440,413,20,7,24.7333333333333,0.9386,0.9335,0.0665,-0.0633,0.8714,-0.117,0.8896,"2025-05"
2025-05-27,"T559",130,113,15,2,21.4333333333333,0.8692,0.9068,0.0932,-0.1401,0.8223,-0.2215,0.8013,"2025-05"
2025-05-27,"T560",553,517,35,1,17.9666666666667,0.9349,0.9708,0.0292,-0.0673,0.9425,-0.1065,0.899,"2025-05"
2025-05-27,"T561",512,496,10,6,27.2,0.9688,0.9698,0.0302,-0.0317,0.9406,-0.0657,0.9364,"2025-05"
2025-05-27,"T562",214,178,36,0,18.0666666666667,0.8318,0.8874,0.1126,-0.1842,0.7874,-0.286,0.7513,"2025-05"
2025-05-27,"T563",316,239,66,11,33.4333333333333,0.7563,0.8932,0.1068,-0.2793,0.7978,-0.3919,0.6758,"2025-05"
2025-05-27,"T564",212,200,12,0,18.2333333333333,0.9434,0.9824,0.0176,-0.0583,0.9652,-0.0929,0.9113,"2025-05"
2025-05-27,"T565",558,508,45,5,32.7333333333333,0.9104,0.9723,0.0277,-0.0939,0.9454,-0.1367,0.8722,"2025-05"
2025-05-27,"T566",475,461,10,4,29.4666666666667,0.9705,0.6487,0.3513,-0.0299,0.4209,-0.4442,0.6413,"2025-05"
2025-05-27,"T567",184,184,0,0,23.2333333333333,1,1,0,0,1,-0.0218,0.9784,"2025-05"
2025-05-27,"T568",617,571,44,2,37.9,0.9254,0.9802,0.0198,-0.0775,0.9607,-0.1152,0.8912,"2025-05"
2025-05-27,"T585",663,643,13,7,45.2333333333333,0.9698,0.9823,0.0177,-0.0306,0.965,-0.0609,0.9409,"2025-05"
2025-05-27,"T586",502,484,18,0,36.2166666666667,0.9641,0.9894,0.0106,-0.0365,0.9788,-0.0656,0.9365,"2025-05"
2025-05-27,"T587",358,356,2,0,19.2333333333333,0.9944,0.9996,4e-04,-0.0056,0.9992,-0.0283,0.9721,"2025-05"
2025-05-27,"T588",460,434,24,2,25.9333333333333,0.9435,0.9808,0.0192,-0.0582,0.962,-0.0931,0.9111,"2025-05"
2025-05-27,"T589",544,523,19,2,29.6166666666667,0.9614,0.9766,0.0234,-0.0394,0.9537,-0.0722,0.9303,"2025-05"
2025-05-27,"T772",641,514,116,11,62.4,0.8019,0.902,0.098,-0.2208,0.8136,-0.318,0.7276,"2025-05"
2025-05-27,"T801",543,526,14,3,27.8,0.9687,0.8573,0.1427,-0.0318,0.7349,-0.1353,0.8735,"2025-05"
2025-05-27,"T802",974,917,33,24,54,0.9415,0.873,0.127,-0.0603,0.7621,-0.1545,0.8568,"2025-05"
2025-05-27,"T803",710,673,25,12,59.25,0.9479,0.9383,0.0617,-0.0535,0.8803,-0.1031,0.902,"2025-05"
2025-05-27,"T804",208,172,30,6,48.7166666666667,0.8269,0.8708,0.1292,-0.19,0.7582,-0.3061,0.7363,"2025-05"
2025-05-27,"T805",508,468,35,5,25.4333333333333,0.9213,0.9334,0.0666,-0.082,0.8713,-0.1389,0.8703,"2025-05"
2025-05-27,"T807",959,848,105,6,41.9333333333333,0.8843,0.9178,0.0822,-0.123,0.8424,-0.1949,0.8229,"2025-05"
2025-05-27,"T808",231,214,17,0,11.05,0.9264,0.9754,0.0246,-0.0764,0.9515,-0.1157,0.8907,"2025-05"
2025-05-27,"T809",486,435,48,3,33.25,0.8951,0.9755,0.0245,-0.1109,0.9515,-0.1551,0.8563,"2025-05"
2025-05-27,"T810",415,338,72,5,17.9,0.8145,0.9121,0.0879,-0.2052,0.8319,-0.2933,0.7458,"2025-05"
2025-05-27,"T811",546,520,23,3,28.9166666666667,0.9524,0.9432,0.0568,-0.0488,0.8897,-0.0958,0.9086,"2025-05"
2025-05-27,"T812",379,339,40,0,23.8166666666667,0.8945,0.899,0.101,-0.1115,0.8082,-0.1937,0.8239,"2025-05"
2025-05-27,"T813",530,495,33,2,20.1333333333333,0.934,0.9655,0.0345,-0.0683,0.9321,-0.109,0.8967,"2025-05"
2025-05-27,"T814",306,294,12,0,16.4833333333333,0.9608,0.9842,0.0158,-0.04,0.9687,-0.0712,0.9313,"2025-05"
2025-05-27,"T815",1004,936,45,23,35.6833333333333,0.9323,0.9552,0.0448,-0.0701,0.9125,-0.1153,0.8911,"2025-05"
2025-05-27,"T816",404,358,44,2,19.9,0.8861,0.9661,0.0339,-0.1209,0.9333,-0.1697,0.8439,"2025-05"
2025-05-27,"T817",437,389,43,5,32.4833333333333,0.8902,0.886,0.114,-0.1164,0.7851,-0.2092,0.8112,"2025-05"
2025-05-27,"T818",578,528,46,4,29.3666666666667,0.9135,0.9616,0.0384,-0.0905,0.9246,-0.1361,0.8728,"2025-05"
2025-05-27,"T819",191,151,33,7,34.1666666666667,0.7906,0.8601,0.1399,-0.235,0.7398,-0.3679,0.6922,"2025-05"
2025-05-27,"T820",111,76,31,4,20.95,0.6847,0.8011,0.1989,-0.3788,0.6417,-0.5971,0.5504,"2025-05"
2025-05-27,"T821",404,357,42,5,40.8333333333333,0.8837,0.886,0.114,-0.1237,0.785,-0.2174,0.8046,"2025-05"
2025-05-27,"T852",1253,1149,95,9,41.35,0.917,0.9665,0.0335,-0.0866,0.9341,-0.13,0.8781,"2025-05"
2025-05-28,"T100",281,278,0,3,19.35,0.9893,0.9843,0.0157,-0.0107,0.9688,-0.0371,0.9636,"2025-05"
2025-05-28,"T101",508,459,44,5,29.6166666666667,0.9035,0.949,0.051,-0.1014,0.9006,-0.1538,0.8574,"2025-05"
2025-05-28,"T102",702,662,26,14,59.3833333333333,0.943,0.9197,0.0803,-0.0587,0.8459,-0.1195,0.8874,"2025-05"
2025-05-28,"T103",869,823,41,5,25.6833333333333,0.9471,0.9769,0.0231,-0.0544,0.9544,-0.0898,0.9141,"2025-05"
2025-05-28,"T104",112,110,0,2,9.11666666666667,0.9821,0.9503,0.0497,-0.018,0.903,-0.0567,0.9449,"2025-05"
2025-05-28,"T105",736,721,14,1,59.7333333333333,0.9796,0.9948,0.0052,-0.0206,0.9897,-0.0466,0.9545,"2025-05"
2025-05-28,"T106",399,392,5,2,20.3166666666667,0.9825,0.9819,0.0181,-0.0177,0.9641,-0.0458,0.9552,"2025-05"
2025-05-28,"T107",285,278,0,7,13.0166666666667,0.9754,0.9502,0.0498,-0.0249,0.903,-0.0652,0.9369,"2025-05"
2025-05-28,"T108",691,632,56,3,32.8166666666667,0.9146,0.9273,0.0727,-0.0893,0.8599,-0.1505,0.8603,"2025-05"
2025-05-28,"T109",623,553,63,7,32.5333333333333,0.8876,0.9155,0.0845,-0.1192,0.8382,-0.192,0.8253,"2025-05"
2025-05-28,"T110",220,200,19,1,22.2666666666667,0.9091,0.8566,0.1434,-0.0953,0.7337,-0.2093,0.8112,"2025-05"
2025-05-28,"T111",416,393,22,1,18.6,0.9447,0.9625,0.0375,-0.0569,0.9264,-0.0971,0.9075,"2025-05"
2025-05-28,"T112",213,213,0,0,9.43333333333333,1,1,0,0,1,-0.0218,0.9784,"2025-05"
2025-05-28,"T113",225,222,3,0,10.4333333333333,0.9867,0.999,0.001,-0.0134,0.9981,-0.0377,0.963,"2025-05"
2025-05-28,"T114",447,408,36,3,56.4666666666667,0.9128,0.9098,0.0902,-0.0913,0.8277,-0.163,0.8496,"2025-05"
2025-05-28,"T115",625,573,51,1,31.5666666666667,0.9168,0.9715,0.0285,-0.0869,0.9439,-0.129,0.879,"2025-05"
2025-05-28,"T117",346,345,1,0,13.8166666666667,0.9971,0.9999,1e-04,-0.0029,0.9997,-0.0249,0.9754,"2025-05"
2025-05-28,"T118",312,311,1,0,13.25,0.9968,0.9979,0.0021,-0.0032,0.9958,-0.0258,0.9745,"2025-05"
2025-05-28,"T119",398,362,34,2,25.8,0.9095,0.6783,0.3217,-0.0948,0.4601,-0.4606,0.6309,"2025-05"
2025-05-28,"T121",186,183,1,2,16.0333333333333,0.9839,0.976,0.024,-0.0163,0.9525,-0.0456,0.9554,"2025-05"
2025-05-28,"T152",611,522,81,8,68.2833333333333,0.8543,0,1.2987,-0.1574,0,NA,0,"2025-05"
2025-05-28,"T154",489,448,32,9,63.8333333333333,0.9162,0.9559,0.0441,-0.0876,0.9137,-0.1349,0.8738,"2025-05"
2025-05-28,"T180",643,627,12,4,34.1,0.9751,0.9833,0.0167,-0.0252,0.9669,-0.0543,0.9471,"2025-05"
2025-05-28,"T305",744,670,69,5,67.4833333333333,0.9005,0.8915,0.1085,-0.1048,0.7947,-0.1912,0.826,"2025-05"
2025-05-28,"T352",1049,850,197,2,80.65,0.8103,0.9147,0.0853,-0.2104,0.8366,-0.2976,0.7426,"2025-05"
2025-05-28,"T400",485,454,29,2,54.75,0.9361,0.7175,0.2825,-0.0661,0.5148,-0.3573,0.6996,"2025-05"
2025-05-28,"T401",698,658,39,1,57.0333333333333,0.9427,0.9796,0.0204,-0.059,0.9595,-0.0939,0.9104,"2025-05"
2025-05-28,"T402",902,868,30,4,37.1166666666667,0.9623,0.973,0.027,-0.0384,0.9467,-0.0722,0.9303,"2025-05"
2025-05-28,"T408",743,637,102,4,33.5,0.8573,0.9376,0.0624,-0.1539,0.879,-0.2195,0.8029,"2025-05"
2025-05-28,"T409",737,710,21,6,17.85,0.9634,0.9735,0.0265,-0.0373,0.9477,-0.0708,0.9316,"2025-05"
2025-05-28,"T410",608,464,126,18,38.6333333333333,0.7632,0.8771,0.1229,-0.2703,0.7692,-0.3937,0.6746,"2025-05"
2025-05-28,"T411",399,397,1,1,19.9666666666667,0.995,0.9921,0.0079,-0.005,0.9843,-0.029,0.9714,"2025-05"
2025-05-28,"T412",687,673,7,7,24.5833333333333,0.9796,0.9776,0.0224,-0.0206,0.9558,-0.0506,0.9507,"2025-05"
2025-05-28,"T413",548,536,11,1,23.1,0.9781,0.9941,0.0059,-0.0221,0.9883,-0.0485,0.9527,"2025-05"
2025-05-28,"T414",590,545,27,18,27.2333333333333,0.9237,0.9253,0.0747,-0.0793,0.8562,-0.14,0.8694,"2025-05"
2025-05-28,"T415",276,239,24,13,23.45,0.8659,0.8464,0.1536,-0.1439,0.7164,-0.2755,0.7592,"2025-05"
2025-05-28,"T416",456,429,23,4,19.8666666666667,0.9408,0.9413,0.0587,-0.061,0.886,-0.1105,0.8954,"2025-05"
2025-05-28,"T417",730,701,22,7,42.6333333333333,0.9603,0.9779,0.0221,-0.0405,0.9562,-0.073,0.9296,"2025-05"
2025-05-28,"T418",503,452,49,2,28.6333333333333,0.8986,0.9756,0.0244,-0.1069,0.9517,-0.1504,0.8604,"2025-05"
2025-05-28,"T419",404,347,51,6,31.1166666666667,0.8589,0.3017,0.6983,-0.1521,0.0911,-1.6243,0.197,"2025-05"
2025-05-28,"T451",602,494,99,9,95.8833333333333,0.8206,0.9136,0.0864,-0.1977,0.8347,-0.2839,0.7528,"2025-05"
2025-05-28,"T453",856,735,110,11,36.95,0.8586,0.9138,0.0862,-0.1524,0.835,-0.2312,0.7936,"2025-05"
2025-05-28,"T454",216,208,2,6,10.7333333333333,0.963,0.8914,0.1086,-0.0377,0.7945,-0.1136,0.8926,"2025-05"
2025-05-28,"T455",480,450,22,8,24.05,0.9375,0.9691,0.0309,-0.0645,0.9391,-0.1035,0.9017,"2025-05"
2025-05-28,"T456",165,153,1,11,14.8,0.9273,0.904,0.096,-0.0755,0.8173,-0.1489,0.8617,"2025-05"
2025-05-28,"T457",601,554,39,8,40.4333333333333,0.9218,0.9379,0.0621,-0.0814,0.8797,-0.1359,0.8729,"2025-05"
2025-05-28,"T458",688,630,58,0,41.7,0.9157,0.9745,0.0255,-0.0881,0.9496,-0.1291,0.8789,"2025-05"
2025-05-28,"T459",559,500,55,4,36.0166666666667,0.8945,0.9507,0.0493,-0.1115,0.9038,-0.1647,0.8481,"2025-05"
2025-05-28,"T460",1014,841,171,2,69.5666666666667,0.8294,0.9407,0.0593,-0.1871,0.8848,-0.2564,0.7738,"2025-05"
2025-05-28,"T461",533,510,19,4,22.7333333333333,0.9568,0.9649,0.0351,-0.0441,0.9311,-0.0816,0.9216,"2025-05"
2025-05-28,"T462",717,673,31,13,43.7,0.9386,0,13.493,-0.0633,0,NA,0,"2025-05"
2025-05-28,"T463",632,589,34,9,34.3833333333333,0.932,0.9173,0.0827,-0.0705,0.8414,-0.1343,0.8743,"2025-05"
2025-05-28,"T464",509,447,52,10,94.0833333333333,0.8782,0.899,0.101,-0.1299,0.8082,-0.215,0.8065,"2025-05"
2025-05-28,"T465",250,212,31,7,38.05,0.848,0.7867,0.2133,-0.1649,0.6189,-0.3682,0.692,"2025-05"
2025-05-28,"T507",488,459,26,3,42.6666666666667,0.9406,0.9824,0.0176,-0.0613,0.9652,-0.0964,0.9081,"2025-05"
2025-05-28,"T509",649,559,89,1,70.05,0.8613,0.9387,0.0613,-0.1493,0.8811,-0.2138,0.8075,"2025-05"
2025-05-28,"T511",569,502,65,2,62.0833333333333,0.8822,0.9174,0.0826,-0.1253,0.8416,-0.1977,0.8206,"2025-05"
2025-05-28,"T542",266,265,1,0,12.05,0.9962,0.9994,6e-04,-0.0038,0.9989,-0.0265,0.9738,"2025-05"
2025-05-28,"T543",792,761,30,1,42.95,0.9609,0.9913,0.0087,-0.0399,0.9827,-0.0695,0.9329,"2025-05"
2025-05-28,"T544",447,415,17,15,24.7333333333333,0.9284,0.9549,0.0451,-0.0743,0.9119,-0.1202,0.8867,"2025-05"
2025-05-28,"T559",214,182,29,3,21.4333333333333,0.8505,0.922,0.078,-0.162,0.8501,-0.2375,0.7886,"2025-05"
2025-05-28,"T560",566,533,29,4,17.9666666666667,0.9417,0.9749,0.0251,-0.0601,0.9505,-0.097,0.9076,"2025-05"
2025-05-28,"T561",478,467,8,3,27.2,0.977,0.9949,0.0051,-0.0233,0.9899,-0.0497,0.9515,"2025-05"
2025-05-28,"T562",217,185,26,6,18.0666666666667,0.8525,0.714,0.286,-0.1595,0.5098,-0.4713,0.6242,"2025-05"
2025-05-28,"T563",215,163,41,11,33.4333333333333,0.7581,0.8347,0.1653,-0.2769,0.6967,-0.4411,0.6433,"2025-05"
2025-05-28,"T564",212,201,10,1,18.2333333333333,0.9481,0.9879,0.0121,-0.0533,0.976,-0.0858,0.9178,"2025-05"
2025-05-28,"T565",565,521,39,5,32.7333333333333,0.9221,0.9837,0.0163,-0.0811,0.9676,-0.1186,0.8882,"2025-05"
2025-05-28,"T566",565,555,10,0,29.4666666666667,0.9823,0.9929,0.0071,-0.0179,0.9858,-0.0435,0.9574,"2025-05"
2025-05-28,"T567",181,173,6,2,23.2333333333333,0.9558,0.9779,0.0221,-0.0452,0.9562,-0.0785,0.9245,"2025-05"
2025-05-28,"T568",619,570,46,3,37.9,0.9208,0.9832,0.0168,-0.0825,0.9666,-0.1203,0.8867,"2025-05"
2025-05-28,"T569",235,223,0,12,29.1333333333333,0.9489,0.9081,0.0919,-0.0524,0.8247,-0.1194,0.8875,"2025-05"
2025-05-28,"T585",610,589,15,6,45.2333333333333,0.9656,0.5323,0.4677,-0.035,0.2833,-0.7256,0.484,"2025-05"
2025-05-28,"T586",547,529,16,2,36.2166666666667,0.9671,0.9803,0.0197,-0.0335,0.9609,-0.0643,0.9377,"2025-05"
2025-05-28,"T587",402,395,1,6,19.2333333333333,0.9826,0.8147,0.1853,-0.0176,0.6638,-0.1635,0.8492,"2025-05"
2025-05-28,"T588",464,430,30,4,25.9333333333333,0.9267,0.977,0.023,-0.0761,0.9545,-0.1146,0.8917,"2025-05"
2025-05-28,"T589",503,483,17,3,29.6166666666667,0.9602,0.9799,0.0201,-0.0406,0.9602,-0.0729,0.9297,"2025-05"
2025-05-28,"T772",502,404,94,4,62.4,0.8048,0.7011,0.2989,-0.2172,0.4916,-0.5605,0.5709,"2025-05"
