"route_short_name","route_long_name","route_id","total_schedule_duration","month","n","n_on_time","n_early","n_late","otp","log_x1","mae_ratio","sd_mae_ratio","1 - normalised mae ratio","log_I_hat","I_hat"
"202","Hub Wira Damai ~ Lebuh Ampang via Gombak","U2020",96.9166666666666,"2025-04",1231,1183,33,15,0.961,-0.0398,0.1667,0.171406937960377,0.8333,-0.1792,0.8359
"202","Hub Wira Damai ~ Lebuh Ampang via Gombak","U2020",58.7666666666666,"2025-05",1592,1536,48,8,0.9648,-0.0358,0.1353,0.26446968205689,0.8647,-0.1497,0.861
"202","Hub Wira Damai ~ Lebuh Ampang via Gombak","U2020",71.3333333333333,"2025-06",1431,1380,32,19,0.9644,-0.0363,0.4791,0.350740758861115,0.5209,-0.7212,0.4862
"220","Taman Melawati ~ Lebuh Ampang","U2200",47.8666666666667,"2025-04",679,631,43,5,0.9293,-0.0733,0.0398,0.045115826596925,0.9602,-0.1447,0.8653
"220","Taman Melawati ~ Lebuh Ampang","U2200",47.6166666666667,"2025-05",441,415,18,8,0.941,-0.0608,0.1332,0.0822820039973394,0.8668,-0.174,0.8403
"220","Taman Melawati ~ Lebuh Ampang","U2200",48.5333333333333,"2025-06",1033,961,59,13,0.9303,-0.0722,0.0914,0.0606617781105155,0.9086,-0.1606,0.8516
"222","Taman Melawati ~ Stesen LRT Wangsa Maju","U2220",61.4666666666667,"2025-04",337,292,34,11,0.8665,-0.1433,0.3036,6.89855536770113,0.6964,-0.4588,0.632
"222","Taman Melawati ~ Stesen LRT Wangsa Maju","U2220",64.5333333333333,"2025-05",324,287,26,11,0.8858,-0.1213,0.1583,0.27063155698544,0.8417,-0.2556,0.7745
"222","Taman Melawati ~ Stesen LRT Wangsa Maju","U2220",67.3666666666667,"2025-06",448,382,51,15,0.8527,-0.1594,0.1403,1.45533005059899,0.8597,-0.28,0.7558
"250","Stesen LRT Wangsa Maju ~ Lebuh Ampang","U2500",56.55,"2025-04",1905,1789,102,14,0.9391,-0.0628,0.084,0.0553161588378245,0.916,-0.1478,0.8626
"250","Stesen LRT Wangsa Maju ~ Lebuh Ampang","U2500",32,"2025-05",1843,1716,106,21,0.9311,-0.0714,0.0832,0.371084039979184,0.9168,-0.1561,0.8555
"250","Stesen LRT Wangsa Maju ~ Lebuh Ampang","U2500",29.3666666666667,"2025-06",2127,1999,107,21,0.9398,-0.0621,0.0889,0.343791395261549,0.9111,-0.1489,0.8617
"251","AU3 Jentayu ~ Chow Kit","U2510",46.7,"2025-04",580,557,0,23,0.9603,-0.0405,0.3804,0.183986091089206,0.6196,-0.4954,0.6093
"251","AU3 Jentayu ~ Chow Kit","U2510",47.9666666666667,"2025-05",811,775,0,36,0.9556,-0.0454,0.3665,0.077786490998233,0.6335,-0.4726,0.6234
"251","AU3 Jentayu ~ Chow Kit","U2510",47.9666666666667,"2025-06",531,509,0,22,0.9586,-0.0423,0.3583,0.137140338704555,0.6417,-0.4531,0.6357
"253","Stesen LRT Wangsa Maju ~ Ampang Point","U2538",39.5,"2025-04",204,179,18,7,0.8775,-0.1307,0.56,1.02223083685121,0.44,-1.0466,0.3511
"253","Stesen LRT Wangsa Maju ~ Ampang Point","U2538",39.9166666666667,"2025-05",358,321,26,11,0.8966,-0.1091,0.5757,4.59795984788115,0.4243,-1.0728,0.342
"253","Stesen LRT Wangsa Maju ~ Ampang Point","U2538",39.9166666666667,"2025-06",166,151,10,5,0.9096,-0.0947,0.5506,0.236989191395378,0.4494,-0.9814,0.3748
"254","Ayer Panas ~ Titiwangsa via Chowkit","U2548",20.3166666666667,"2025-04",16,12,3,1,0.75,-0.2877,0.702,0.81779517298183,0.298,-1.6952,0.1836
"254","Ayer Panas ~ Titiwangsa via Chowkit","U2548",37.1333333333333,"2025-05",146,129,12,5,0.8836,-0.1238,0.4204,2.60189567102701,0.5796,-0.6677,0.5129
"254","Ayer Panas ~ Titiwangsa via Chowkit","U2548",38.7166666666667,"2025-06",56,48,6,2,0.8571,-0.1542,0.3673,0.142734678532872,0.6327,-0.5858,0.5567
"300","Hab Pandan Indah ~ Lebuh Ampang","U3000",75.4166666666667,"2025-04",2102,2017,36,49,0.9596,-0.0413,13.0412,9.52153197466518,0,NA,0
"300","Hab Pandan Indah ~ Lebuh Ampang","U3000",75.6833333333333,"2025-05",1179,1144,25,10,0.9703,-0.0301,5.6533,5.79874461155171,0,NA,0
"300","Hab Pandan Indah ~ Lebuh Ampang","U3000",76.45,"2025-06",1128,1089,24,15,0.9654,-0.0352,30.1448,12.7182966699179,0,NA,0
"302","Titiwangsa ~ KLCC","U3020",37.05,"2025-04",462,412,38,12,0.8918,-0.1145,0.068,0.353366164737022,0.932,-0.1944,0.8233
"302","Titiwangsa ~ KLCC","U3020",36.15,"2025-05",478,435,30,13,0.91,-0.0943,0.0876,0.0662668009571226,0.9124,-0.182,0.8336
"302","Titiwangsa ~ KLCC","U3020",37.05,"2025-06",489,449,27,13,0.9182,-0.0853,0.0756,0.0346379573334701,0.9244,-0.1673,0.8459
"303","Taman Mulia Jaya ~ Lebuh Ampang","U3030",46.8833333333333,"2025-04",581,566,0,15,0.9742,-0.0262,16.7181,17.7937900004735,0,NA,0
"303","Taman Mulia Jaya ~ Lebuh Ampang","U3030",47.1,"2025-05",501,488,0,13,0.9741,-0.0263,0.1069,9.64050923846397,0.8931,-0.1219,0.8852
"303","Taman Mulia Jaya ~ Lebuh Ampang","U3030",48.5833333333333,"2025-06",703,681,1,21,0.9687,-0.0318,0.1432,13.749378073991,0.8568,-0.1517,0.8592
"400","Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang","U4000",43.85,"2025-04",716,693,0,23,0.9679,-0.0327,0.3624,19.3051429002691,0.6376,-0.4511,0.6369
"400","Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang","U4000",43.65,"2025-05",446,433,0,13,0.9709,-0.0296,32.8886,19.7637730567503,0,NA,0
"400","Damai Perdana ~ Hab Lebuh Pudu via Bukit Bintang","U4000",41.8333333333333,"2025-06",614,582,0,32,0.9479,-0.0535,0.3935,6.9655975178805,0.6065,-0.5364,0.5848
"402","Terminal Maluri ~ Titiwangsa","U4028",19.1333333333333,"2025-04",20,16,3,1,0.8,-0.2231,0.9211,8.0736788853834,0.0789,-2.5977,0.0744
"402","Terminal Maluri ~ Titiwangsa","U4028",89.65,"2025-05",215,167,36,12,0.7767,-0.2526,0.2139,9.0237554024918,0.7861,-0.4459,0.6402
"402","Terminal Maluri ~ Titiwangsa","U4028",90.3333333333333,"2025-06",239,196,28,15,0.8201,-0.1983,6.8395,4.74663319692,0,NA,0
"420","Hab Pandan Indah ~ Menara Maybank via Bukit Bintang","U4200",43.6333333333333,"2025-04",347,337,0,10,0.9712,-0.0292,36.4092,24.5035877991309,0,NA,0
"420","Hab Pandan Indah ~ Menara Maybank via Bukit Bintang","U4200",42.7166666666667,"2025-05",408,390,2,16,0.9559,-0.0451,20.9504,16.3365465436409,0,NA,0
"420","Hab Pandan Indah ~ Menara Maybank via Bukit Bintang","U4200",43.8666666666667,"2025-06",670,637,5,28,0.9507,-0.0505,11.0122,13.361177236004,0,NA,0
"421","Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang","U4210",76.9833333333333,"2025-04",473,404,62,7,0.8541,-0.1577,0.0666,2.3858535122078,0.9334,-0.2382,0.788
"421","Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang","U4210",77.9666666666667,"2025-05",803,693,100,10,0.863,-0.1473,0.0786,2.8837405399301,0.9214,-0.2319,0.793
"421","Hentian Taman Dagang ~ Menara Maybank via Bukit Bintang","U4210",78.3833333333333,"2025-06",604,530,62,12,0.8775,-0.1307,4.859,3.85384616437611,0,NA,0
"450","Hentian Kajang ~ Hab Lebuh Pudu","U4500",68.8833333333333,"2025-04",455,407,40,8,0.8945,-0.1115,0.0423,0.0316614426768736,0.9577,-0.1842,0.8318
"450","Hentian Kajang ~ Hab Lebuh Pudu","U4500",67.6,"2025-05",723,650,62,11,0.899,-0.1064,0.0949,0.0358218648314127,0.9051,-0.1973,0.8209
"450","Hentian Kajang ~ Hab Lebuh Pudu","U4500",68.4166666666667,"2025-06",744,672,55,17,0.9032,-0.1018,0.0583,0.022877503077452,0.9417,-0.1782,0.8368
"506","Putrajaya Sentral ~ Bandar Utama","U5068",50,"2025-04",154,122,22,10,0.7922,-0.2329,0.1438,0.0908883448968857,0.8562,-0.3584,0.6988
"506","Putrajaya Sentral ~ Bandar Utama","U5068",50,"2025-05",139,112,21,6,0.8058,-0.216,0.1506,0.209972890457965,0.8494,-0.3461,0.7074
"506","Putrajaya Sentral ~ Bandar Utama","U5068",50,"2025-06",186,154,3,29,0.828,-0.1888,0.2805,0.154350121953495,0.7195,-0.4691,0.6256
"540","Putra Permai ~ Stesen KTM Serdang","U5408",66.35,"2025-04",40,29,9,2,0.725,-0.3216,0.204,11.9235010506862,0.796,-0.5054,0.6033
"540","Putra Permai ~ Stesen KTM Serdang","U5408",57.3,"2025-05",48,35,12,1,0.7292,-0.3159,0.2094,0.307220819787838,0.7906,-0.5054,0.6033
"540","Putra Permai ~ Stesen KTM Serdang","U5408",61.8333333333333,"2025-06",58,45,10,3,0.7759,-0.2538,0.3335,0.241234645711736,0.6665,-0.6239,0.5359
"541","Putra Permai ~ Stesen LRT BK 5","U5410",70,"2025-04",180,37,143,0,0.2056,-1.582,0.3306,0.0302535523297914,0.6694,-1.9816,0.1378
"541","Putra Permai ~ Stesen LRT BK 5","U5410",64.2666666666667,"2025-05",106,24,82,0,0.2264,-1.4854,0.3806,0.062606498355711,0.6194,-1.9786,0.1383
"541","Putra Permai ~ Stesen LRT BK 5","U5410",70,"2025-06",346,67,279,0,0.1936,-1.6417,0.3029,0.0134859540219575,0.6971,-1.9953,0.136
"580","Desa Petaling ~ Hab Lebuh Pudu via Stesen LRT Salak Selatan","U5800",47.1666666666667,"2025-04",212,200,3,9,0.9434,-0.0583,0.4274,14.5560563979822,0.5726,-0.6167,0.5397
"580","Desa Petaling ~ Hab Lebuh Pudu via Stesen LRT Salak Selatan","U5800",49.4833333333333,"2025-05",194,180,4,10,0.9278,-0.0749,30.5204,18.3291079158708,0,NA,0
"580","Desa Petaling ~ Hab Lebuh Pudu via Stesen LRT Salak Selatan","U5800",49.4833333333333,"2025-06",264,247,5,12,0.9356,-0.0666,40.5656,26.87931321243,0,NA,0
"581","Desa Tasik ~ Stesen LRT Bandar Tasik Selatan","U5810",35.0666666666667,"2025-04",168,112,47,9,0.6667,-0.4055,0.2532,0.046432885513856,0.7468,-0.652,0.521
"581","Desa Tasik ~ Stesen LRT Bandar Tasik Selatan","U5810",35.0666666666667,"2025-05",170,112,48,10,0.6588,-0.4173,0.2268,0.0219813102430224,0.7732,-0.6302,0.5325
"581","Desa Tasik ~ Stesen LRT Bandar Tasik Selatan","U5810",35.0666666666667,"2025-06",172,113,47,12,0.657,-0.4201,0.2296,0.0841454312660003,0.7704,-0.6363,0.5292
"590","Bandar Sungai Long ~ Hab Lebuh Pudu","U5900",49.95,"2025-04",970,904,49,17,0.932,-0.0705,0.0654,0.0440341079921765,0.9346,-0.1482,0.8623
"590","Bandar Sungai Long ~ Hab Lebuh Pudu","U5900",48.9333333333333,"2025-05",1041,975,55,11,0.9366,-0.0655,0.0442,0.0607420612096758,0.9558,-0.1375,0.8715
"590","Bandar Sungai Long ~ Hab Lebuh Pudu","U5900",49.9333333333333,"2025-06",868,812,44,12,0.9355,-0.0667,0.0411,0.0150873729830415,0.9589,-0.1382,0.8709
"600","Puchong Utama ~ Hab Pasar Seni","U6000",75.7333333333333,"2025-04",3993,3721,201,71,0.9319,-0.0706,0.1127,0.0159379152606965,0.8873,-0.1706,0.8432
"600","Puchong Utama ~ Hab Pasar Seni","U6000",75.7333333333333,"2025-05",4102,3850,199,53,0.9386,-0.0634,0.1027,0.0191606604554986,0.8973,-0.1576,0.8542
"600","Puchong Utama ~ Hab Pasar Seni","U6000",74.1666666666667,"2025-06",4025,3776,186,63,0.9381,-0.0639,0.1169,0.024233126330804,0.8831,-0.1663,0.8468
"602","Puchong Prima ~ IOI Puchong","U6020",53.7833333333333,"2025-04",268,216,32,20,0.806,-0.2157,18.0176,11.1425537486999,0,NA,0
"602","Puchong Prima ~ IOI Puchong","U6020",52.4833333333333,"2025-05",192,161,21,10,0.8385,-0.1761,14.9519,7.96689396797203,0,NA,0
"602","Puchong Prima ~ IOI Puchong","U6020",53.1,"2025-06",371,293,48,30,0.7898,-0.236,15.3037,19.7957171413062,0,NA,0
"640","Hab Bas Sri Manja ~ Hab Pasar Seni","U6400",35,"2025-04",1313,1204,101,8,0.917,-0.0867,0.0901,0.0143500356727614,0.9099,-0.175,0.8395
"640","Hab Bas Sri Manja ~ Hab Pasar Seni","U6400",35,"2025-05",1122,1032,86,4,0.9198,-0.0836,0.0854,0.0125439083368636,0.9146,-0.1697,0.8439
"640","Hab Bas Sri Manja ~ Hab Pasar Seni","U6400",35,"2025-06",1436,1316,93,27,0.9164,-0.0873,0.1106,0.0277377476926088,0.8894,-0.1864,0.8299
"641","Stesen LRT Subang Jaya ~ Pearl Point","U6410",57.7,"2025-04",184,158,11,15,0.8587,-0.1523,0.2143,1.67083880665058,0.7857,-0.3435,0.7093
"641","Stesen LRT Subang Jaya ~ Pearl Point","U6410",61.7,"2025-05",278,245,20,13,0.8813,-0.1264,0.1723,2.09490932444256,0.8277,-0.2731,0.761
"641","Stesen LRT Subang Jaya ~ Pearl Point","U6410",56.2833333333333,"2025-06",322,272,19,31,0.8447,-0.1687,0.2935,0.221183131137978,0.7065,-0.4687,0.6258
"650","Taman Desa ~ Hab Pasar Seni","U6500",59.8,"2025-04",295,259,32,4,0.878,-0.1301,0.1651,1.49424328190687,0.8349,-0.2702,0.7632
"650","Taman Desa ~ Hab Pasar Seni","U6500",60.5,"2025-05",359,315,39,5,0.8774,-0.1307,0.0778,0.0542636978936278,0.9222,-0.2149,0.8066
"650","Taman Desa ~ Hab Pasar Seni","U6500",61.3166666666667,"2025-06",405,364,38,3,0.8988,-0.1067,0.061,0.0969915854446087,0.939,-0.1838,0.8321
"651","Stesen LRT Muhibbah ~Pearl Point","U6510",51.6166666666667,"2025-04",138,106,25,7,0.7681,-0.2638,0.1567,4.92854467143047,0.8433,-0.4002,0.6702
"651","Stesen LRT Muhibbah ~Pearl Point","U6510",52.5,"2025-05",165,135,21,9,0.8182,-0.2007,0.2655,2.68868466236492,0.7345,-0.4591,0.6319
"651","Stesen LRT Muhibbah ~Pearl Point","U6510",52.5,"2025-06",163,132,27,4,0.8098,-0.2109,0.2269,4.18080339257336,0.7731,-0.4184,0.6581
"652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520",64.1666666666667,"2025-04",181,168,9,4,0.9282,-0.0745,0.0707,0.254963066793156,0.9293,-0.1546,0.8568
"652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520",66.1,"2025-05",251,235,9,7,0.9363,-0.0659,0.099,0.052836980851053,0.901,-0.1581,0.8538
"652","Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama","U6520",71.8,"2025-06",165,154,8,3,0.9333,-0.069,0.0183,0.0409027774837156,0.9817,-0.1372,0.8718
"708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088",51.95,"2025-04",298,248,33,17,0.8322,-0.1837,0.1645,0.0393755447430194,0.8355,-0.3247,0.7227
"708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088",68.85,"2025-05",248,204,32,12,0.8226,-0.1953,0.2291,0.0466214133399898,0.7709,-0.4048,0.6671
"708","Klang ~ Sunway Pyramid via Hentian Bandar","U7088",56.05,"2025-06",282,227,39,16,0.805,-0.217,0.1544,0.0486093468680785,0.8456,-0.3503,0.7045
"750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508",58.1166666666667,"2025-04",461,400,52,9,0.8677,-0.1419,0.0913,0.0223907442612216,0.9087,-0.2321,0.7929
"750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508",58.9833333333333,"2025-05",763,676,74,13,0.886,-0.1211,0.0666,0.015150709554341,0.9334,-0.2006,0.8182
"750","Hab Sekysen 2 ~ Hab Pasar Seni","U7508",58.9833333333333,"2025-06",772,682,75,15,0.8834,-0.124,0.0667,0.0820437956933046,0.9333,-0.2036,0.8158
"751","Taman Sri Muda ~ Hab Pasar Seni","U7510",59.2,"2025-04",1037,896,105,36,0.864,-0.1461,0.1591,0.302496592346017,0.8409,-0.2816,0.7546
"751","Taman Sri Muda ~ Hab Pasar Seni","U7510",59.4833333333333,"2025-05",775,669,81,25,0.8632,-0.1471,0.106,0.015733409732737,0.894,-0.2454,0.7824
"751","Taman Sri Muda ~ Hab Pasar Seni","U7510",59.1833333333333,"2025-06",829,717,91,21,0.8649,-0.1451,0.1177,0.0265827260364586,0.8823,-0.2502,0.7786
"752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520",50,"2025-04",199,178,19,2,0.8945,-0.1115,0.0252,0.0520407184899707,0.9748,-0.1815,0.834
"752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520",50.3,"2025-05",139,127,11,1,0.9137,-0.0903,0.0701,0.13018750952516,0.9299,-0.1703,0.8434
"752","Stesen LRT Putra Height ~ Hentian Bandar Shah Alam","U7520",50,"2025-06",357,326,24,7,0.9132,-0.0908,0.0517,0.0230924564331655,0.9483,-0.1652,0.8477
"753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538",110.033333333333,"2025-04",355,325,13,17,0.9155,-0.0883,0.4164,3.44621216949027,0.5836,-0.6223,0.5367
"753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538",99.8833333333333,"2025-05",298,278,10,10,0.9329,-0.0695,0.3197,0.101954484497205,0.6803,-0.4099,0.6637
"753","Hentian Bandar Shah Alam ~ UiTM Puncak Alam","U7538",105.516666666667,"2025-06",167,153,5,9,0.9162,-0.0876,0.3503,0.19432957148345,0.6497,-0.4842,0.6162
"754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548",48.3666666666667,"2025-04",165,142,13,10,0.8606,-0.1501,0.097,0.752521105415149,0.903,-0.2434,0.784
"754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548",47.5833333333333,"2025-05",114,97,12,5,0.8509,-0.1615,0.1291,0.0866097275661973,0.8709,-0.2742,0.7602
"754","Sekysen 13 Shah Alam ~ UITM Puncak Perdana","U7548",46.8166666666667,"2025-06",175,152,15,8,0.8686,-0.1409,0.0853,0.0545936721985034,0.9147,-0.2288,0.7955
"770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700",48.9166666666667,"2025-04",478,403,63,12,0.8431,-0.1707,0.2195,0.0427589055051693,0.7805,-0.368,0.6921
"770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700",50,"2025-05",395,335,55,5,0.8481,-0.1648,0.2164,0.0678162075023368,0.7836,-0.3587,0.6986
"770","Subang Mewah USJ 1 ~ Hab Pasar Seni","U7700",50,"2025-06",553,465,77,11,0.8409,-0.1733,0.1963,0.0608136382971877,0.8037,-0.3449,0.7083
"771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718",46.4,"2025-04",143,136,0,7,0.951,-0.0502,0.1324,71.380526775603,0.8676,-0.1626,0.8499
"771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718",43.35,"2025-05",49,47,0,2,0.9592,-0.0417,0.0569,57.5172052410028,0.9431,-0.1161,0.8904
"771","Subang Mewah USJ 1 ~ Desa Mentari via Persiaran Tujuan","U7718",47.1333333333333,"2025-06",324,310,3,11,0.9568,-0.0442,0.5877,79.0965752786679,0.4123,-1.0443,0.3519
"772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720",94.3166666666667,"2025-04",863,730,107,26,0.8459,-0.1674,0.0923,0.0383284638729123,0.9077,-0.2588,0.772
"772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720",97.1666666666667,"2025-05",1067,894,165,8,0.8379,-0.1769,0.068,0.283156032154455,0.932,-0.2584,0.7723
"772","Subang Suria Mah Sing ~ Hab Pasar Seni","U7720",93.4833333333334,"2025-06",944,795,140,9,0.8422,-0.1718,0.068,0.536886245071578,0.932,-0.2532,0.7763
"780","Kota Damansara ~ Hab Pasar Seni","U7800",51,"2025-04",370,357,4,9,0.9649,-0.0358,0.0613,0.115607265383815,0.9387,-0.1115,0.8945
"780","Kota Damansara ~ Hab Pasar Seni","U7800",52.15,"2025-05",526,510,6,10,0.9696,-0.0309,0.0502,0.0669259903312471,0.9498,-0.1032,0.9019
"780","Kota Damansara ~ Hab Pasar Seni","U7800",50.0666666666667,"2025-06",409,397,8,4,0.9707,-0.0298,0.0292,0.113705810097813,0.9708,-0.0981,0.9066
"782","Hentian PJ Old Town ~ Hab Pasar Seni","U7828",33.3333333333333,"2025-04",226,177,43,6,0.7832,-0.2444,0.1528,0.058072540843328,0.8472,-0.3774,0.6856
"782","Hentian PJ Old Town ~ Hab Pasar Seni","U7828",30,"2025-05",192,154,36,2,0.8021,-0.2205,0.1381,0.0318713436405581,0.8619,-0.3417,0.7106
"782","Hentian PJ Old Town ~ Hab Pasar Seni","U7828",30,"2025-06",183,149,30,4,0.8142,-0.2055,0.1636,0.0426859039620672,0.8364,-0.3463,0.7073
"783","Stesen LRT Kelana Jaya ~ Subang Parade","U7830",16.55,"2025-04",106,97,0,9,0.9151,-0.0887,0.4894,1.23302446938219,0.5106,-0.8021,0.4484
"783","Stesen LRT Kelana Jaya ~ Subang Parade","U7830",18.6666666666667,"2025-05",210,195,0,15,0.9286,-0.0741,0.3415,0.892169684329368,0.6585,-0.4538,0.6352
"783","Stesen LRT Kelana Jaya ~ Subang Parade","U7830",18.2833333333333,"2025-06",159,141,0,18,0.8868,-0.1201,0.4141,0.204236167722278,0.5859,-0.6495,0.5223
"801","Bandar Utama ~ Metro Prima","U8010",52.6833333333333,"2025-04",86,63,22,1,0.7326,-0.3112,0.1267,0.0715194558943829,0.8733,-0.4262,0.653
"801","Bandar Utama ~ Metro Prima","U8010",80.9666666666667,"2025-05",224,175,46,3,0.7812,-0.2469,0.1963,0.0442543290126925,0.8037,-0.4207,0.6566
"801","Bandar Utama ~ Metro Prima","U8010",81.7,"2025-06",216,172,42,2,0.7963,-0.2278,0.228,0.0682227795319043,0.772,-0.4371,0.6459
"802","Stesen LRT Kelana Jaya ~ Kota Damansara","U8020",52.7833333333333,"2025-04",67,40,22,5,0.597,-0.5158,0.6843,2.83446081090768,0.3157,-1.8627,0.1553
"802","Stesen LRT Kelana Jaya ~ Kota Damansara","U8020",131.133333333333,"2025-05",376,249,114,13,0.6622,-0.4121,2.8299,2.32484414504011,0,NA,0
"802","Stesen LRT Kelana Jaya ~ Kota Damansara","U8020",127.15,"2025-06",245,157,80,8,0.6408,-0.445,0.2495,2.65979582793934,0.7505,-0.6877,0.5027
"821","Pantai Hill Park ~ Hab Pasar Seni","U8210",48.05,"2025-04",421,378,31,12,0.8979,-0.1077,3.9742,1.21356736995874,0,NA,0
"821","Pantai Hill Park ~ Hab Pasar Seni","U8210",48.05,"2025-05",799,731,55,13,0.9149,-0.0889,2.8057,1.93313794767142,0,NA,0
"821","Pantai Hill Park ~ Hab Pasar Seni","U8210",48.05,"2025-06",917,837,63,17,0.9128,-0.0913,5.8141,1.66677255051403,0,NA,0
"822","STESEN LRT BANGSAR ~ BANGSAR SHOPPING CENTRE","U8220",20.9666666666667,"2025-04",97,92,0,5,0.9485,-0.0529,6.1396,7.56941773971954,0,NA,0
"822","STESEN LRT BANGSAR ~ BANGSAR SHOPPING CENTRE","U8220",23.15,"2025-05",154,148,1,5,0.961,-0.0397,10.723,5.29523107848425,0,NA,0
"822","STESEN LRT BANGSAR ~ BANGSAR SHOPPING CENTRE","U8220",20.0333333333333,"2025-06",97,90,1,6,0.9278,-0.0749,10.9177,6.96047643372289,0,NA,0
"851","Hab Pasar Seni ~ Kompleks Mahkamah Jalan Duta","U8510",53.4166666666667,"2025-04",124,95,22,7,0.7661,-0.2664,0.6758,1.12799560780975,0.3242,-1.5751,0.207
"851","Hab Pasar Seni ~ Kompleks Mahkamah Jalan Duta","U8510",53.4166666666667,"2025-05",186,144,35,7,0.7742,-0.2559,0.1917,0.176695867626732,0.8083,-0.4248,0.6539
"851","Hab Pasar Seni ~ Kompleks Mahkamah Jalan Duta","U8510",46.1666666666667,"2025-06",89,71,15,3,0.7978,-0.226,0.1426,0.0474008334858314,0.8574,-0.3502,0.7045
