"month","route_id","stop_name","on time","early","late"
"2025-07","T462","TAMAN HIJAU",8,0,0
"2025-07","T462","TAMAN REKO JAYA (OPP)",9,0,0
"2025-07","T462","TAMAN SERI MUTIARA",8,0,0
"2025-07","T462","TAMAN SRI LANGAT 2",8,0,0
"2025-07","T462","TAMAN SRI LANGAT 2 (OPP)",9,0,0
"2025-07","T462","TAMAN SRI REKO",8,0,0
"2025-07","T463","(M1) PETRONAS UNIKEB 2 (HUB)",13,0,0
"2025-07","T463","FLAT JUBLI PERAK SEKSYEN 4",11,2,1
"2025-07","T463","JALAN  4/9G",17,0,0
"2025-07","T463","JLN 4/2",16,0,0
"2025-07","T463","JLN 4/3",14,0,0
"2025-07","T463","JLN 4/9 C (OPP)",14,0,0
"2025-07","T463","JLN 4/9C",16,0,0
"2025-07","T463","KEDAI MOTOR SUZUKI (OPP)",16,0,1
"2025-07","T463","KUIL",6,0,0
"2025-07","T463","PANGSAPURI ANGGUN",15,0,0
"2025-07","T463","PERUMAHAN JLN 4/6",13,0,0
"2025-07","T463","REKO SENTRAL",10,16,0
"2025-07","T463","REKO SENTRAL (OPP)",17,0,0
"2025-07","T463","SAVILLE KAJANG",8,3,1
"2025-07","T463","SAVILLE KAJANG (OPP)",13,2,0
"2025-07","T463","SK JALAN EMPAT",15,0,1
"2025-07","T463","SK JLN EMPAT (OPP)",15,0,0
"2025-07","T463","SMK JALAN EMPAT (OPP)",13,0,0
"2025-07","T463","SMK JALAN EMPAT (PINTU BELAKANG)",17,0,0
"2025-07","T463","SMK JALAN EMPAT (PINTU DEPAN)",17,0,0
"2025-07","T463","SPG 4/8E",16,0,0
"2025-07","T463","SPG 4/8E (OPP)",15,0,0
"2025-07","T463","SPG JLN 4/7",12,0,0
"2025-07","T463","SPG JLN 4/7M (OPP)",17,0,0
"2025-07","T463","TAMAN HIJAU",12,0,0
"2025-07","T463","TAMAN REKO JAYA (OPP)",14,0,0
"2025-07","T463","TAMAN SRI LANGAT 2",11,0,1
"2025-07","T463","TAMAN SRI LANGAT 2 (OPP)",15,0,0
"2025-07","T463","TAMAN SRI REKO",10,0,1
"2025-07","T463","ULINE TYRE",13,0,0
"2025-07","T463","ULINE TYRE (OPP)",14,3,0
"2025-07","T464","(M1) PETRONAS SEKSYEN 16 (OPP)",1,0,0
"2025-07","T464","(M2) REST NAMERA",2,0,0
"2025-07","T464","(M3) TERMINAL REKO",0,2,0
"2025-07","T464","AKADEMI CUKAI",2,0,0
"2025-07","T464","ALMASHOOR",0,2,0
"2025-07","T464","BANDAR KAJANG",2,0,0
"2025-07","T464","BANGI GATEWAY (OPP)",2,0,0
"2025-07","T464","BANGI GATEWAY MALL",1,0,0
"2025-07","T464","C BANNER PRINT",2,0,0
"2025-07","T464","GUDANG KTM",2,0,0
"2025-07","T464","KEDAI MOTOR SUZUKI (OPP)",2,0,0
"2025-07","T464","KEDAI SERI MELATI",1,0,0
"2025-07","T464","KG SG TANGKAS",0,2,0
"2025-07","T464","KG TERAS JERNANG",1,0,0
"2025-07","T464","KLINIK BANGI & SURGERY (OPP)",2,0,0
"2025-07","T464","KPTM BANGI",1,0,0
"2025-07","T464","LHDN BANGI",2,0,0
"2025-07","T464","LHDN BANGI (OPP)",0,1,0
"2025-07","T464","MENARA MPKj",2,0,0
"2025-07","T464","MRT KAJANG PINTU A",2,0,0
"2025-07","T464","PADANG  SPG 1/9C",1,0,0
"2025-07","T464","PANGGUNG SENI UKM",2,0,0
"2025-07","T464","PASAR AWAM SEKSYEN 1",1,0,0
"2025-07","T464","PERUMAHAN SEKSYEN 6",0,1,0
"2025-07","T464","PERUMAHAN TERAS JERNANG",1,0,0
"2025-07","T464","PERUMAHAN TERES SEKSYEN 16",1,0,0
"2025-07","T464","PETRONAS PERSIARAN PEKELILING",2,0,0
"2025-07","T464","PETRONAS UNIKEB 1",1,0,0
"2025-07","T464","PINTU MASUK UKM",2,0,0
"2025-07","T464","PLAZA PERABOT (OPP)",2,0,0
"2025-07","T464","REKO SENTRAL (OPP)",1,0,0
"2025-07","T464","REST UMI",1,0,0
"2025-07","T464","RIA TOMYAM",1,0,0
"2025-07","T464","SAVILLE KAJANG (OPP)",2,0,0
"2025-07","T464","SHELL (OPP)",2,0,0
"2025-07","T464","SIMPANG PINTU MASUK UKM",2,0,0
"2025-07","T464","TAMAN REKO JAYA (OPP)",2,0,0
"2025-07","T464","TAMAN SRI LANGAT 2 (OPP)",1,0,0
"2025-07","T464","WISMA UNIKEB",2,0,0
"2025-07","T465","(M1) JADITE SUITES",10,0,0
"2025-07","T465","EATON INTERNATIONAL SCHOOL",7,3,0
"2025-07","T465","JADE SQUARE",0,7,2
"2025-07","T465","JADE SQUARE (OPP)",10,0,0
"2025-07","T465","JADE SQUARE 2",9,0,0
"2025-07","T465","KOMERSIAL TAMAN MAJLIS JAYA",18,2,0
"2025-07","T465","PANGSAPURI GAPURA BAYU",9,0,0
"2025-07","T465","PANGSAPURI SETIA IMPIAN",7,4,0
"2025-07","T465","PANGSAPURI TAMAN TASIK SG CHUA",8,0,0
"2025-07","T465","PANGSAPURI TAMAN TASIK SG CHUA (OPP)",13,0,0
"2025-07","T465","PERINDUSTRIAN KG BUKIT ANGKAT",15,5,0
"2025-07","T465","PERUSAHAAN KG BUKIT ANGKAT",9,0,0
"2025-07","T465","SETIA IMPIAN RESIDENCES",7,0,2
"2025-07","T465","WINNIE PLAZA",7,1,5
"2025-07","T465","WINNIE PLAZA (OPP)",6,0,0
"2025-07","T504","(M1) SMK CYBERJAYA",5,0,0
"2025-07","T504","CRISTAL SERIN RESIDENCE",4,1,0
"2025-07","T504","CYBERIA CRESCENT 1",5,0,0
"2025-07","T504","CYBERIA SMART HOMES (OPP)",5,0,0
"2025-07","T504","D'MELOR RESIDENCE (OPP)",5,0,0
"2025-07","T504","GEM IN MALL",5,0,0
"2025-07","T504","KOLEJ iCOOP",5,0,0
"2025-07","T504","KOMPLEKS TM CYBERJAYA",4,0,0
"2025-07","T504","LAKEFRONT VILLA (OPP)",5,0,0
"2025-07","T504","LAKEPOINT RESIDENCE",5,0,0
"2025-07","T504","MAJLIS PERBANDARAN SEPANG",4,0,0
"2025-07","T504","MASJID FISABILILLAH",3,0,0
"2025-07","T504","MASJID FISABILILLAH (OPP)",5,0,0
"2025-07","T504","MKN EMBASSY TECHZONE",3,0,0
"2025-07","T504","MKN EMBASSY TECHZONE (OPP)",2,3,0
"2025-07","T504","MMU ENTRANCE A",2,3,0
"2025-07","T504","MMU ENTRANCE B (OPP)",5,0,0
"2025-07","T504","MUTIARA VILLE RESIDENCE",5,0,0
"2025-07","T504","McD EDUSPHERE",4,1,0
"2025-07","T504","RADIUS",4,0,0
"2025-07","T504","SERIN RESIDENCY",5,0,0
"2025-07","T504","SJK(C) UNION",4,0,0
"2025-07","T504","SK CYBERJAYA 1",5,0,0
"2025-07","T504","SKYPARK CYBERJAYA",4,0,0
"2025-07","T504","SKYPARK CYBERJAYA (OPP)",2,2,0
"2025-07","T504","TELEKOM MALAYSIA (1)",2,2,0
"2025-07","T504","THE ARC CYBERJAYA",4,0,0
"2025-07","T504","UNIVERSITY OF CYBERJAYA",3,0,1
"2025-07","T504","WISMA MUSTAPHA KAMAL (OPP)",5,0,0
"2025-07","T505","(M1) HOSPITAL CYBERJAYA",1,2,0
"2025-07","T505","AUTOVILLE CYBERJAYA",3,0,0
"2025-07","T505","CYBERIA SMART HOMES",3,0,0
"2025-07","T505","CYBERIA SMART HOMES (OPP)",3,0,0
"2025-07","T505","CYBERJAYA TRANSPORT TERMINAL",3,0,0
"2025-07","T505","D'PULZE",3,0,0
"2025-07","T505","DXN CYBERVILLE",3,0,0
"2025-07","T505","DXN CYBERVILLE (OPP)",3,0,0
"2025-07","T505","GEM IN MALL",3,0,0
"2025-07","T505","GLOMAC CYBERJAYA (BARAT)",3,0,0
"2025-07","T505","KOLEJ ICOOP (TIMUR)",3,0,0
"2025-07","T505","KOLEJ UNIKOP (BARAT)",3,0,0
"2025-07","T505","KOMPLEKS TM CYBERJAYA",3,0,0
"2025-07","T505","LIMKOKWING UNIVERSITY (BARAT)",3,0,0
"2025-07","T505","LIMKOKWING UNIVERSITY (OPP)",3,0,0
"2025-07","T505","MALAKAT MALL",1,2,0
"2025-07","T505","MKN EMBASSY TECHZONE",3,0,0
"2025-07","T505","MKN EMBASSY TECHZONE (OPP)",0,1,0
"2025-07","T505","MMU",2,0,0
"2025-07","T505","MMU ENTRANCE B",3,0,0
"2025-07","T505","MMU ENTRANCE B (OPP)",3,0,0
"2025-07","T505","QUILL 18",3,0,0
"2025-07","T505","QUILL 2",3,0,0
"2025-07","T505","QUILL 3",3,0,0
"2025-07","T505","RADIUS",3,0,0
"2025-07","T505","TAMAN PINGGIRAN CYBER",3,0,0
"2025-07","T505","TAMARIND SQUARE",3,0,0
"2025-07","T505","WISMA SHELL",3,0,0
"2025-07","T505","WISMA SHELL (OPP)",3,0,0
"2025-07","T506","(M2) BOMBA CYBERJAYA (BARAT)",1,0,0
"2025-07","T506","(M3) MAGIC CENTRE",0,1,0
"2025-07","T506","APARTMENT PRIMA ONE",1,0,0
"2025-07","T506","COPLACE 13",1,0,0
"2025-07","T506","COTTAGE WALK",1,0,0
"2025-07","T506","CYBERSQUARE",1,0,0
"2025-07","T506","DXC TECHNOLOGY",1,0,0
"2025-07","T506","DXN CYBERVILLE (OPP)",1,0,0
"2025-07","T506","GLOMAC CYBERJAYA (TIMUR)",1,0,0
"2025-07","T506","IBU PEJABAT LHDN MALAYSIA",1,0,0
"2025-07","T506","KENWINGSTON BUSINESS CENTRE",1,0,0
"2025-07","T506","KOMPLEKS KEDIAMAN KAKITANGAN AWAM CYBERJAYA",1,0,0
"2025-07","T506","LIMKOKWING UNIVERSITY (OPP)",1,0,0
"2025-07","T506","MERCU MQA",1,0,0
"2025-07","T506","MKN EMBASSY TECHZONE",1,0,0
"2025-07","T506","MULIA RESIDENCES",1,0,0
"2025-07","T506","PRIMA 9",1,0,0
"2025-07","T506","PRIMA AVENUE",1,0,0
"2025-07","T506","RADIUS",1,0,0
"2025-07","T506","SEJATI LAKESIDE",0,1,0
"2025-07","T506","SEJATI LAKESIDE (OPP)",0,0,1
"2025-07","T506","TECH MAHINDRA",1,0,0
"2025-07","T507","(M1) BALAI POLIS CYBERJAYA",1,0,0
"2025-07","T507","BOMBA CYBERJAYA",1,0,0
"2025-07","T507","CASSIA GARDEN RESIDENCE",1,0,0
"2025-07","T507","CENTURY SQUARE",1,0,0
"2025-07","T507","COPLACE 13",1,0,0
"2025-07","T507","COTTAGE WALK",1,0,0
"2025-07","T507","CYBERJAYA TRANSPORT TERMINAL",1,0,0
"2025-07","T507","CYBERVIEW GARDEN VILLA",1,0,0
"2025-07","T507","GARDEN PLAZA",1,0,0
"2025-07","T507","GLOMAC CYBERJAYA (TIMUR)",1,0,0
"2025-07","T507","IBU PEJABAT LHDN  (BARAT)",1,0,0
"2025-07","T507","JPJ BAH. TEKNOLOGI DIGITAL",1,0,0
"2025-07","T507","KANVAS",1,0,0
"2025-07","T507","KOMERSIAL NEO CYBER",1,0,0
"2025-07","T507","LIMKOKWING UNIVERSITY",1,0,0
"2025-07","T507","LIMKOKWING UNIVERSITY (TIMUR)",1,0,0
"2025-07","T507","MAGIC CENTRE",1,0,0
"2025-07","T507","MDEC",1,0,0
"2025-07","T507","NTT MSC",1,0,0
"2025-07","T507","NTT MSC (OPP)",1,0,0
"2025-07","T507","PERDANA LAKEVIEW EAST",1,0,0
"2025-07","T507","PERDANA LAKEVIEW WEST",0,1,0
"2025-07","T507","PLAZA CRYSTALVILLE",1,0,0
"2025-07","T507","PRIMERA SUITE",1,0,0
"2025-07","T507","QUILL 3",1,0,0
"2025-07","T507","SEKOLAH SERI PUTERI",1,0,0
"2025-07","T507","SHAFTSBURY SQUARE",1,0,0
"2025-07","T507","TECH MAHINDRA",1,0,0
"2025-07","T507","THE DOMAIN @ NEO CYBER",1,0,0
"2025-07","T509","(M1) ALAMANDA (SELATAN)",16,0,1
"2025-07","T509","APARTMENT PUTRA HARMONI (SELATAN)",19,0,1
"2025-07","T509","CENDERAWASIH P9A",12,0,0
"2025-07","T509","D'MUTIARA RESIDENCE",18,0,0
"2025-07","T509","DATARAN PAHLAWAN",11,0,0
"2025-07","T509","HENTIAN WISMA PUTRA",18,0,0
"2025-07","T509","JAMBATAN SERI WAWASAN P2",13,0,0
"2025-07","T509","KOMERSIAL PRESINT 16",17,0,0
"2025-07","T509","KOMPLEKS KERAJAAN PARCEL D",11,0,1
"2025-07","T509","KOMPLEKS KPDNHEP",21,0,0
"2025-07","T509","KOMPLEKS PARCEL E (BARAT)",15,0,0
"2025-07","T509","KOMPLEKS PARCEL E (UTARA)",12,0,2
"2025-07","T509","KOMPLEKS TAMAN WARISAN",2,30,0
"2025-07","T509","MACC",8,4,0
"2025-07","T509","MACC (OPP)",19,0,0
"2025-07","T509","MENARA KPDN",10,3,0
"2025-07","T509","MONUMEN MILENIUM (SELATAN)",12,1,0
"2025-07","T509","PANGSAPURI PUTRA HARMONI P9",21,0,0
"2025-07","T509","PERUMAHAN P9 FASA 10",12,0,0
"2025-07","T509","PERUMAHAN P9 FASA 11",21,0,0
"2025-07","T509","PERUMAHAN P9 FASA 7",33,0,0
"2025-07","T509","PERUMAHAN P9 FASA 8 (SELATAN)",29,0,0
"2025-07","T509","PERUMAHAN P9 FASA 8 (UTARA)",30,0,0
"2025-07","T509","PPAM SADERI",18,0,0
"2025-07","T509","PRESINT 16E RESIDENCE",12,4,0
"2025-07","T509","PRESINT 2 (SELATAN)",20,0,0
"2025-07","T509","SK PUTRAJAYA PRESINT 16 (2)",17,0,0
"2025-07","T509","SK PUTRAJAYA PRESINT 18",12,1,0
"2025-07","T509","SK PUTRAJAYA PRESINT 18 (OPP)",16,4,0
"2025-07","T509","SK PUTRAJAYA PRESINT 9 (2)",11,1,0
"2025-07","T509","SUASANA PjH",3,17,0
"2025-07","T509","SURAU AR-RAHMAN PRESINT 16 (OPP)",17,0,0
"2025-07","T509","WISMA PUTRA 2 (SELATAN)",18,0,0
"2025-07","T509","WISMA PUTRA 2 (UTARA)",12,7,0
"2025-07","T511","(M1) HERIOT-WATT UNIVERSITY",1,0,0
"2025-07","T511","APARTMENT PUTRA HARMONI (SELATAN)",2,0,0
"2025-07","T511","DATARAN GEMILANG",1,0,0
"2025-07","T511","GALERIA PJH",2,0,0
"2025-07","T511","ISTANA KEHAKIMAN (SELATAN)",2,0,0
"2025-07","T511","ISTANA KEHAKIMAN (UTARA)",2,0,0
"2025-07","T511","JABATAN PENDAFTARAN NEGARA",1,0,0
"2025-07","T511","KEMENTERIAN BELIA & SUKAN",2,0,0
"2025-07","T511","KEMENTERIAN KEWANGAN",2,0,0
"2025-07","T511","KEMENTERIAN PEMBANGUNAN LUAR BANDAR",0,1,0
"2025-07","T511","KEMENTERIAN PEMBANGUNAN LUAR BANDAR (OPP)",0,1,0
"2025-07","T511","KEMENTERIAN PERTANIAN",1,0,0
"2025-07","T511","KEMENTERIAN WANITA & MASYARAKAT",1,0,0
"2025-07","T511","LEMBAGA PEMBIAYAAN PERUMAHAN (SELATAN)",2,0,0
"2025-07","T511","LEMBAGA PEMBIAYAAN PERUMAHAN (UTARA)",1,0,0
"2025-07","T511","MACC (OPP)",2,0,0
"2025-07","T511","MENARA PERKESO",1,0,0
"2025-07","T511","MENARA PERKESO (BARAT)",1,0,0
"2025-07","T511","MENARA PJH",0,2,0
"2025-07","T511","MENARA USAHAWAN",2,0,0
"2025-07","T511","MOTOCROSS CIRCUIT",1,0,0
"2025-07","T511","MOTOCROSS CIRCUIT (TIMUR)",1,0,0
"2025-07","T511","PANGSAPURI PUTRA HARMONI P9",2,0,0
"2025-07","T511","PERBADANAN PUTRAJAYA (SELATAN)",1,0,0
"2025-07","T511","PERBADANAN PUTRAJAYA (UTARA)",1,0,0
"2025-07","T511","PERBENDAHARAAN 2 (SELATAN)",2,0,0
"2025-07","T511","PERBENDAHARAAN 2 (UTARA)",1,0,0
"2025-07","T511","PERUMAHAN P9 FASA 11",2,0,0
"2025-07","T511","PERUMAHAN P9 FASA 7",2,0,0
"2025-07","T511","PERUMAHAN P9 FASA 8 (SELATAN)",2,0,0
"2025-07","T511","PERUMAHAN P9 FASA 8 (UTARA)",2,0,0
"2025-07","T511","PRESINT 5 (BARAT)",0,2,0
"2025-07","T542","(M1) PERUMAHAN BPP 4 (OPP)",24,0,0
"2025-07","T542","KOMERSIAL PUTRA WALK",24,0,0
"2025-07","T542","PANGSAPURI PUTRA BLOK D",24,0,0
"2025-07","T542","PANGSAPURI PUTRA IMPIAN",23,0,0
"2025-07","T542","PANGSAPURI SURIA PERMAI",24,0,0
"2025-07","T542","PASAR BORONG SELANGOR",24,0,1
"2025-07","T542","PUSAT BANDAR PUTRA PERMAI (SELATAN)",24,0,0
"2025-07","T542","PUSAT BANDAR PUTRA PERMAI (UTARA)",25,0,0
"2025-07","T542","RUSELIA APARTMENT",24,0,0
"2025-07","T542","VISTA PINGGIRAN APARTMENT",24,0,0
"2025-07","T543","(M1) TAMAN PUNCAK JALIL",8,0,0
"2025-07","T543","AEON MALL TAMAN EQUINE",19,0,1
"2025-07","T543","APARTMENT LESTARI PERDANA 7",18,2,0
"2025-07","T543","EMERALD HEIGHT PUJ 9 (OPP)",0,0,5
"2025-07","T543","KINRARA UPTOWN LP 7",19,0,0
"2025-07","T543","KOMERSIAL LP 2A",20,0,0
"2025-07","T543","KOMERSIAL LP 3",8,0,0
"2025-07","T543","KOMERSIAL PUJ 3 (BARAT)",7,0,0
"2025-07","T543","KOMERSIAL PUJ 3 (UTARA)",9,0,0
"2025-07","T543","KOMERSIAL PUTRA PERMAI 1A",19,0,0
"2025-07","T543","LESTARI MANSIONS LP 6",9,0,0
"2025-07","T543","LESTARI PERDANA 5",9,0,0
"2025-07","T543","LESTARI PERDANA 8",20,0,0
"2025-07","T543","PANGSAPURI CASA RIANA",18,0,0
"2025-07","T543","PANGSAPURI MAYANG",5,0,0
"2025-07","T543","PANGSAPURI SRI INDAH BLOK 11",20,0,0
"2025-07","T543","PERUMAHAN LP 2",7,0,0
"2025-07","T543","PERUMAHAN PUJ 2",5,12,0
"2025-07","T543","PERUMAHAN PUJ 5",16,0,0
"2025-07","T543","PERUMAHAN PUJ 6 (BARAT)",15,0,0
"2025-07","T543","PERUMAHAN PUJ 6 (TIMUR)",16,0,1
"2025-07","T543","PERUMAHAN PUJ 7/2 (OPP)",15,3,0
"2025-07","T543","PERUMAHAN PUJ 9/1",4,0,0
"2025-07","T543","PUSAT BANDAR PUTRA PERMAI",5,0,0
"2025-07","T543","SJKC BUKIT SERDANG",9,0,0
"2025-07","T543","SMK BANDAR PUNCAK JALIL (OPP)",1,0,6
"2025-07","T543","SURAU NURUL IMAN PUJ 9",5,0,0
"2025-07","T543","TAMAN PUNCAK JALIL PUJ 5",18,0,0
"2025-07","T543","VILLA PERDANA",6,2,0
"2025-07","T544","(M1) PANGSAPURI SERI ANGSANA",23,0,0
"2025-07","T544","MRT PUTRA PERMAI PINTU B",23,0,0
"2025-07","T544","PARAGON 202",22,1,0
"2025-07","T544","PARAGON 3 CONDO",23,0,0
"2025-07","T544","PERUMAHAN LEP 1/11",22,0,0
"2025-07","T544","PERUMAHAN LEP 1/4",22,1,0
"2025-07","T544","PERUMAHAN LEP 3",15,4,0
"2025-07","T544","PERUMAHAN LEP 4/15",23,0,0
"2025-07","T544","PUSAT BANDAR PUTRA PERMAI (OPP)",17,0,6
"2025-07","T544","SURAU AL-MUSTAQIM LEP 7",17,4,0
"2025-07","T544","SURAU SABAS LEP 4",18,5,0
"2025-07","T544","TAMAN KOTA PERDANA (BARAT)",23,0,0
"2025-07","T544","TAMAN KOTA PERDANA (TIMUR)",23,0,0
"2025-07","T544","TAMAN KOTA PERDANA (UTARA)",21,0,0
"2025-07","T544","TAMAN KOTA PERDANA 3",23,0,0
"2025-07","T544","TAMAN KOTA PERDANA 3 (OPP)",22,0,0
"2025-07","T544","TAMAN LEP 5 (SELATAN)",15,6,0
"2025-07","T544","TAMAN LEP 7",21,0,1
"2025-07","T545","(M1) PANGSAPURI SERI PELANGI",6,0,0
"2025-07","T545","(M2) MASJID PUCHONG PERDANA (OPP)",6,0,0
"2025-07","T545","(M3) TERMINAL PUCHONG UTAMA",6,0,0
"2025-07","T545","BANDAR BUKIT PUCHONG BP1",3,0,2
"2025-07","T545","FLAT PUCHONG INDAH",3,3,1
"2025-07","T545","LAKEHAVEN HOMES",6,0,0
"2025-07","T545","LAKEVIEW HOMES",5,0,0
"2025-07","T545","LRT PUCHONG PERDANA",7,0,0
"2025-07","T545","PERUMAHAN TASIK PRIMA 3",5,1,0
"2025-07","T545","PUCHONG UTAMA 1 (PRESINT10)",3,4,0
"2025-07","T545","PUCHONG UTAMA COURT 2",6,0,0
"2025-07","T545","SK PUCHONG UTAMA 1",6,0,0
"2025-07","T545","TAMAN PUCHONG UTAMA 10 (BARAT)",6,0,0
"2025-07","T545","TAMAN PUCHONG UTAMA 12",5,0,0
"2025-07","T545","TAMAN PUCHONG UTAMA COURT 2",6,0,0
"2025-07","T545","VISTA MILLENNIUM",7,0,0
"2025-07","T559","(M1) TERMINAL BERSEPADU SELATAN (TBS)",12,4,0
"2025-07","T559","CENTRAL RESIDENCES",15,0,0
"2025-07","T559","KG. MALAYSIA RAYA",11,0,0
"2025-07","T559","KG. MALAYSIA TAMBAHAN",17,0,0
"2025-07","T559","KOMERSIAL TAMAN SALAK SELATAN",3,14,0
"2025-07","T559","MRT/LRT SUNGAI BESI",15,0,0
"2025-07","T559","PANGSAPURI PERMAI",9,7,0
"2025-07","T559","PUSAT INDUSTRI CAPITAL",18,0,1
"2025-07","T559","TAMAN CASTLEFIELD",19,0,0
"2025-07","T559","TAMAN CASTLEFIELD  (SELATAN)",16,0,0
"2025-07","T559","TAMAN CASTLEFIELD  (UTARA)",15,0,3
"2025-07","T560","(M1) S.K DESA TASIK",40,0,0
"2025-07","T560","APARTMENT DESA TASIK FASA 1A",41,0,0
"2025-07","T560","BOMBA SG. BESI",39,0,0
"2025-07","T560","FLAT DESA TASIK FASA 6A (BLOK 2)",41,0,0
"2025-07","T560","KOMERSIAL BANDAR TASIK SELATAN",4,36,0
"2025-07","T560","KOMERSIAL DESA TASIK (SELATAN)",40,0,0
"2025-07","T560","KOMERSIAL DESA TASIK (UTARA)",41,0,0
"2025-07","T560","PERUMAHAN PDRM DESA TASIK (PINTU 1)",39,0,0
"2025-07","T560","PERUMAHAN PDRM DESA TASIK (PINTU 2)",40,0,0
"2025-07","T560","PERUMAHAN TASIK SELATAN 16",41,0,0
"2025-07","T560","PERUMAHAN TASIK SELATAN 29",40,1,0
"2025-07","T560","S.R.A AL-SYAKIRIN (OPP)",40,0,1
"2025-07","T560","TASIK HEIGHTS APARTMENT (OPP)",40,0,0
"2025-07","T561","(M1) LAMAN SERDANG",25,0,0
"2025-07","T561","32 AVENUE BUKIT SERDANG",26,1,0
"2025-07","T561","APARTMENT VISTA SERDANG",27,0,0
"2025-07","T561","APARTMENT VISTA SERDANG (OPP)",25,2,0
"2025-07","T561","FLAT BUKIT SERDANG",27,0,0
"2025-07","T561","KOMERSIAL BS 10",27,0,0
"2025-07","T561","MEGARIA APARTMENT",25,2,0
"2025-07","T561","PANGSAPURI ORKID (OPP)",26,0,0
"2025-07","T561","PERINDUSTRIAN BUKIT SERDANG (BARAT)",26,1,0
"2025-07","T561","PERINDUSTRIAN BUKIT SERDANG (TIMUR)",27,0,0
"2025-07","T561","PERINDUSTRIAN SERDANG RAYA 7",27,0,0
"2025-07","T561","PERUMAHAN BS 10",23,4,0
"2025-07","T561","PERUMAHAN BS 11",27,0,0
"2025-07","T561","PERUMAHAN BS 9",27,0,0
"2025-07","T561","PERUMAHAN BUKIT SERDANG 10",25,0,0
"2025-07","T561","PUSAT HEMODIALISIS SERDANG RAYA",20,0,7
"2025-07","T561","SR COURT APARTMENT",26,1,0
"2025-07","T561","THE SANDERSON",26,0,0
"2025-07","T561","VILLA PARK CONDOMINIUM",25,0,0
"2025-07","T562","(M1) EAST LAKE RESIDENCE",10,0,0
"2025-07","T562","BANGUNAN HUP WING",8,0,2
"2025-07","T562","FORTUNE PARK",9,0,0
"2025-07","T562","KOMERSIAL SERDANG PERDANA 2",10,0,0
"2025-07","T562","KOMERSIAL SERDANG RAYA 8 (OPP)",2,8,0
"2025-07","T562","ONE SOUTH CONDO",10,0,0
"2025-07","T562","PANGSAPURI SERDANG PERDANA 5",10,0,0
"2025-07","T562","SOUTH CITY PLAZA",11,0,0
"2025-07","T562","SOUTH CITY PLAZA (SELATAN)",6,5,0
"2025-07","T563","(M1) ENDAH PARADE (SELATAN)",15,0,0
"2025-07","T563","ARENA GREEN APARTMENT",15,0,1
"2025-07","T563","ASTRO",12,2,0
"2025-07","T563","KOMERSIAL SERDANG RAYA 8",13,3,0
"2025-07","T563","KOMERSIAL SERDANG RAYA 8 (OPP)",7,1,0
"2025-07","T563","KOMPLEKS SUKAN NEGARA BUKIT JALIL",15,0,0
"2025-07","T563","LRT BUKIT JALIL (OPP)",14,2,0
"2025-07","T563","LRT SRI PETALING",1,14,0
"2025-07","T563","PUSAT PENGURUSAN PENGANGKUTAN (ITIS)",13,3,1
"2025-07","T563","SEKOLAH SUKAN BUKIT JALIL",14,0,0
"2025-07","T563","STADIUM BUKIT JALIL",13,1,2
"2025-07","T563","TECHNOLOGY PARK MALAYSIA",8,8,0
"2025-07","T564","(M1) RUMAH SEJAHTERA SERI KEMBANGAN",2,1,0
"2025-07","T564","BAZAR RAKYAT SERI KEMBANGAN (OPP)",3,0,0
"2025-07","T564","FLAT SERDANG RAYA 1",1,2,0
"2025-07","T564","KANTAN COURT (OPP)",3,0,0
"2025-07","T564","KG. BARU SERI KEMBANGAN",3,0,0
"2025-07","T564","PASAR SERI KEMBANGAN",3,0,0
"2025-07","T564","PERINDUSTRIAN SERDANG RAYA 2",3,0,0
"2025-07","T564","PERSIMPANGAN SK 2/1",1,2,0
"2025-07","T564","SERDANG BARU CHURCH",3,0,0
"2025-07","T564","SERDANG RAYA",3,0,0
"2025-07","T564","SJKC SERDANG BARU 1",3,0,0
"2025-07","T564","TOKONG FA YUAN SR1",3,0,0
"2025-07","T565","(M1) SHELL TAMING JAYA",3,0,0
"2025-07","T565","FLAT LAMA SUNGAI BESI INDAH (OPP)",2,0,1
"2025-07","T565","FLAT TAMAN MUHIBBAH BLOK A",2,0,0
"2025-07","T565","FLAT TMN HARMONI INDAH",1,0,2
"2025-07","T565","JUTA MINES CONDOMINIUM",3,0,0
"2025-07","T565","KG. BARU SERI KEMBANGAN",3,0,0
"2025-07","T565","KLINIK KESIHATAN SRI KEMBANGAN",2,1,0
"2025-07","T565","KOMERSIAL BUKIT BELIMBING",3,0,0
"2025-07","T565","KOMERSIAL TAMAN SG. BESI INDAH",3,0,0
"2025-07","T565","PANGSAPURI CEMPAKA",3,0,0
"2025-07","T565","PASAR SERI KEMBANGAN",3,0,0
"2025-07","T565","PERUMAHAN SB INDAH 1 (OPP)",3,0,0
"2025-07","T565","PUSAT KOMUNITI RAKYAT (JKP ZON 24)",3,0,0
"2025-07","T565","S.K. TAMAN SG BESI INDAH",1,2,0
"2025-07","T565","SOUTH CITY PLAZA (OPP)",2,0,0
"2025-07","T565","SOUTH CITY PLAZA (SELATAN)",2,1,0
"2025-07","T565","TAMAN MUHIBBAH (SELATAN)",3,0,0
"2025-07","T565","TAMAN MUHIBBAH (UTARA)",2,0,0
"2025-07","T565","TAMAN TAMING JAYA",2,0,1
"2025-07","T565","THE MINES",0,3,0
"2025-07","T565","THE MINES (OPP)",2,0,0
